-90.0000,-180.0000,Ice
-89.0000,-180.0000,Ice
-88.0000,-180.0000,Ice
-87.0000,-180.0000,Ice
-86.0000,-180.0000,Ice
-85.0000,-180.0000,Ice
-84.0000,-180.0000,Ice
-83.0000,-180.0000,Ice
-82.0000,-180.0000,Ice
-81.0000,-180.0000,Ice
-80.0000,-180.0000,Ice
-79.0000,-180.0000,Ice
-78.0000,-180.0000,Water
-77.0000,-180.0000,Water
-76.0000,-180.0000,Water
-75.0000,-180.0000,Water
-74.0000,-180.0000,Water
-73.0000,-180.0000,Water
-72.0000,-180.0000,Water
-71.0000,-180.0000,Water
-70.0000,-180.0000,Water
-69.0000,-180.0000,Water
-68.0000,-180.0000,Water
-67.0000,-180.0000,Water
-66.0000,-180.0000,Water
-65.0000,-180.0000,Water
-64.0000,-180.0000,Water
-63.0000,-180.0000,Water
-62.0000,-180.0000,Water
-61.0000,-180.0000,Water
-60.0000,-180.0000,Water
-59.0000,-180.0000,Water
-58.0000,-180.0000,Water
-57.0000,-180.0000,Water
-56.0000,-180.0000,Water
-55.0000,-180.0000,Water
-54.0000,-180.0000,Water
-53.0000,-180.0000,Water
-52.0000,-180.0000,Water
-51.0000,-180.0000,Water
-50.0000,-180.0000,Water
-49.0000,-180.0000,Water
-48.0000,-180.0000,Water
-47.0000,-180.0000,Water
-46.0000,-180.0000,Water
-45.0000,-180.0000,Water
-44.0000,-180.0000,Water
-43.0000,-180.0000,Water
-42.0000,-180.0000,Water
-41.0000,-180.0000,Water
-40.0000,-180.0000,Water
-39.0000,-180.0000,Water
-38.0000,-180.0000,Water
-37.0000,-180.0000,Water
-36.0000,-180.0000,Water
-35.0000,-180.0000,Water
-34.0000,-180.0000,Water
-33.0000,-180.0000,Water
-32.0000,-180.0000,Water
-31.0000,-180.0000,Water
-30.0000,-180.0000,Water
-29.0000,-180.0000,Water
-28.0000,-180.0000,Water
-27.0000,-180.0000,Water
-26.0000,-180.0000,Water
-25.0000,-180.0000,Water
-24.0000,-180.0000,Water
-23.0000,-180.0000,Water
-22.0000,-180.0000,Water
-21.0000,-180.0000,Water
-20.0000,-180.0000,Water
-19.0000,-180.0000,1
-18.0000,-180.0000,1
-17.0000,-180.0000,1
-16.0000,-180.0000,1
-15.0000,-180.0000,1
-14.0000,-180.0000,1
-13.0000,-180.0000,1
-12.0000,-180.0000,1
-11.0000,-180.0000,1
-10.0000,-180.0000,1
-9.0000,-180.0000,1
-8.0000,-180.0000,1
-7.0000,-180.0000,1
-6.0000,-180.0000,1
-5.0000,-180.0000,1
-4.0000,-180.0000,1
-3.0000,-180.0000,1
-2.0000,-180.0000,1
-1.0000,-180.0000,1
0.0000,-180.0000,1
1.0000,-180.0000,1
2.0000,-180.0000,1
3.0000,-180.0000,1
4.0000,-180.0000,1
5.0000,-180.0000,1
6.0000,-180.0000,1
7.0000,-180.0000,1
8.0000,-180.0000,1
9.0000,-180.0000,1
