         553099058 function calls (547131983 primitive calls) in 919.988 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     7200    0.921    0.000  314.391    0.044 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:525(print_raw)
   938161    0.919    0.000    0.919    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
  5780290    0.913    0.000    0.913    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:734(get_animated)
   158492    0.900    0.000   94.985    0.001 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axis.py:249(draw)
  1385697    0.878    0.000    1.115    0.000 C:\Program Files\Anaconda3\lib\_weakrefset.py:20(__enter__)
   453742    0.877    0.000   14.536    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2368(transform_affine)
   326281    0.866    0.000    7.942    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1972(scale)
   556816    0.863    0.000    0.863    0.000 {built-in method numpy.core.multiarray.empty}
   172976    0.853    0.000    6.719    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:269(_get_agg_font)
   551865    0.849    0.000    0.849    0.000 {method 'reshape' of 'numpy.ndarray' objects}
   937117    0.849    0.000    0.883    0.000 C:\Program Files\Anaconda3\lib\re.py:286(_compile)
   244905    0.830    0.000    4.593    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1448(transform_path_non_affine)
   172928    0.798    0.000    0.860    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\text.py:64(get_rotation)
    28802    0.794    0.000    2.122    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\ticker.py:716(_set_format)
   781355    0.779    0.000    0.779    0.000 C:\Program Files\Anaconda3\lib\weakref.py:339(__init__)
216044/216041    0.768    0.000    3.279    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1091(get_points)
   821120    0.760    0.000    1.060    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:52(after)
     3603    0.756    0.000    2.540    0.001 C:\Users\ryank\Desktop\Work\Python\PHYS210\Project 2-Animation\ising.py:104(updateQuiver)
   937090    0.747    0.000    2.512    0.000 C:\Program Files\Anaconda3\lib\re.py:169(match)
   475376    0.733    0.000    0.733    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\ma\core.py:3320(__setattr__)
    28804    0.727    0.000  194.701    0.007 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axis.py:1128(draw)
  2146577    0.722    0.000    0.722    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1853(get_matrix)
   821120    0.720    0.000    1.049    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:45(before)
    72008    0.717    0.000   11.024    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\ma\core.py:2753(__new__)
29179/29123    0.713    0.000   41.780    0.001 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axis.py:67(__init__)
   779868    0.707    0.000    1.087    0.000 C:\Program Files\Anaconda3\lib\weakref.py:109(remove)
   158494    0.693    0.000    5.470    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2702(_revalidate)
  4455281    0.674    0.000    0.674    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:236(axes)
   261978    0.674    0.000    0.674    0.000 {built-in method numpy.core.multiarray.zeros}
    14416    0.674    0.000    0.674    0.000 {method 'repeat' of 'numpy.ndarray' objects}
   216016    0.669    0.000    0.669    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\ticker.py:751(pprint_val)
   540377    0.658    0.000    2.050    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1763(transform_affine)
  2350501    0.654    0.000    0.654    0.000 {built-in method builtins.iter}
   175568    0.650    0.000    9.557    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\markers.py:248(set_marker)
  1385697    0.634    0.000    0.634    0.000 C:\Program Files\Anaconda3\lib\_weakrefset.py:16(__init__)
   842668    0.630    0.000    1.728    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:1012(set_foreground)
   533152    0.627    0.000    1.902    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2255(amin)
   260290    0.625    0.000    3.992    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2290(__init__)
   470901    0.607    0.000   13.858    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:128(invalidate)
  1370494    0.593    0.000    0.593    0.000 {built-in method __new__ of type object at 0x000000006310B620}
   244982    0.582    0.000   53.316    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axis.py:908(iter_ticks)
    28937    0.582    0.000    5.222    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\patches.py:704(_update_patch_transform)
561841/561837    0.581    0.000    3.043    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2176(get_affine)
   324186    0.565    0.000    3.935    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1735(frozen)
   196872    0.560    0.000    2.414    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\core\numeric.py:2390(identity)
   758689    0.558    0.000    0.558    0.000 {built-in method builtins.min}
   596342    0.554    0.000    3.467    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:74(_stale_axes_callback)
   533153    0.543    0.000    1.644    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2154(amax)
    21615    0.542    0.000    0.951    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\linalg\linalg.py:458(inv)
