#X,#CH1,#CH2
#Second,#Volt,#Volt
-1.65E-04,5.40E-02,2.00E-02
-1.65E-04,5.20E-02,2.00E-02
-1.64E-04,4.60E-02,2.00E-02
-1.64E-04,3.80E-02,2.00E-02
-1.64E-04,3.80E-02,2.00E-02
-1.63E-04,3.40E-02,2.00E-02
-1.63E-04,2.80E-02,2.00E-02
-1.62E-04,2.00E-02,2.00E-02
-1.62E-04,1.80E-02,2.00E-02
-1.62E-04,1.60E-02,2.00E-02
-1.61E-04,2.00E-03,2.00E-02
-1.61E-04,0.00E+00,2.00E-02
-1.60E-04,0.00E+00,0.00E+00
-1.60E-04,-2.00E-03,2.00E-02
-1.60E-04,-8.00E-03,2.00E-02
-1.59E-04,-1.60E-02,2.00E-02
-1.59E-04,-1.80E-02,2.00E-02
-1.58E-04,-2.20E-02,2.00E-02
-1.58E-04,-2.60E-02,2.00E-02
-1.58E-04,-2.80E-02,2.00E-02
-1.57E-04,-3.00E-02,2.00E-02
-1.57E-04,-2.60E-02,2.00E-02
-1.56E-04,-3.60E-02,2.00E-02
-1.56E-04,-4.40E-02,2.00E-02
-1.56E-04,-3.40E-02,2.00E-02
-1.55E-04,-3.20E-02,2.00E-02
-1.55E-04,-3.60E-02,2.00E-02
-1.54E-04,-3.80E-02,2.00E-02
-1.54E-04,-4.40E-02,2.00E-02
-1.54E-04,-4.00E-02,2.00E-02
-1.53E-04,-4.40E-02,2.00E-02
-1.53E-04,-4.60E-02,2.00E-02
-1.52E-04,-4.40E-02,2.00E-02
-1.52E-04,-3.60E-02,2.00E-02
-1.52E-04,-4.40E-02,2.00E-02
-1.51E-04,-4.20E-02,2.00E-02
-1.51E-04,-3.00E-02,2.00E-02
-1.50E-04,-2.80E-02,2.00E-02
-1.50E-04,-2.80E-02,2.00E-02
-1.50E-04,-2.80E-02,2.00E-02
-1.49E-04,-2.40E-02,2.00E-02
-1.49E-04,-2.00E-02,2.00E-02
-1.48E-04,-2.00E-02,2.00E-02
-1.48E-04,-1.60E-02,2.00E-02
-1.48E-04,-1.20E-02,2.00E-02
-1.47E-04,-4.00E-03,0.00E+00
-1.47E-04,-4.00E-03,2.00E-02
-1.46E-04,-6.00E-03,2.00E-02
-1.46E-04,2.00E-03,2.00E-02
-1.46E-04,6.00E-03,2.00E-02
-1.45E-04,8.00E-03,2.00E-02
-1.45E-04,8.00E-03,2.00E-02
-1.44E-04,1.20E-02,2.00E-02
-1.44E-04,1.40E-02,2.00E-02
-1.44E-04,1.60E-02,2.00E-02
-1.43E-04,1.60E-02,2.00E-02
-1.43E-04,1.60E-02,0.00E+00
-1.42E-04,2.20E-02,2.00E-02
