Name: Ryan
measurement station: King Louie
Sample: PST 441 G2
date: Tuesday, July 09, 2019
time: 12:46 PM
Comment: 
PST442 H2
8-Terminal Hall Bar
July 9th, 2019

Pushing current from 6 to A
Measuring Vxx from E to 9 using Agilent, GPIB 23
Measuring Vxy from 9 to B using Keysight 1, GPIB 22

Pushing a voltage of 100.0 mV at frequency 37.37Hz
Through divider of 1224:12
Reference resistance of 996.51 Kilohms
Ref. resistance voltage measured using Keysight 2, GPIB 24

Ref. resistance:Rxx:Rxy sensitivities are 1:1:0.05
Sweeping magnetic field from -14 to 14T at 0.05 T/min
Start Value B: -14.000000
End Value B: 14.000000
---------						
B field / T	Temperature (Ohm)	I-Keysight 01	Uxx-Keysight 02	Uxy- Ag1 Ch1	Rxx	Rxy
-1.38058E+1	2.21080E+4	-3.20557E+0	5.30343E+0	2.14836E+0	-1.64867E+3	-6.67856E+2
-1.38017E+1	2.21110E+4	-3.20388E+0	5.30312E+0	2.14790E+0	-1.64944E+3	-6.68068E+2
-1.37973E+1	2.21090E+4	-3.17866E+0	5.30291E+0	2.14822E+0	-1.66246E+3	-6.73466E+2
-1.37932E+1	2.21100E+4	-3.24181E+0	5.30397E+0	2.14740E+0	-1.63040E+3	-6.60097E+2
-1.37890E+1	2.21090E+4	-3.22609E+0	5.30430E+0	2.14734E+0	-1.63845E+3	-6.63295E+2
-1.37846E+1	2.21080E+4	-3.21016E+0	5.30473E+0	2.14793E+0	-1.64672E+3	-6.66768E+2
-1.37804E+1	2.21120E+4	-3.23814E+0	5.30458E+0	2.14719E+0	-1.63244E+3	-6.60781E+2
-1.37761E+1	2.21090E+4	-3.21231E+0	5.30446E+0	2.14723E+0	-1.64553E+3	-6.66105E+2
-1.37720E+1	2.21110E+4	-3.20427E+0	5.30311E+0	2.14629E+0	-1.64924E+3	-6.67485E+2
-1.37678E+1	2.21100E+4	-3.20173E+0	5.30515E+0	2.14730E+0	-1.65118E+3	-6.68329E+2
-1.37635E+1	2.21090E+4	-3.19391E+0	5.30467E+0	2.14739E+0	-1.65508E+3	-6.69994E+2
-1.37593E+1	2.21090E+4	-3.22179E+0	5.30597E+0	2.14751E+0	-1.64116E+3	-6.64233E+2
