         2147790 function calls (2085485 primitive calls) in 1123.122 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2050    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:1000(get_snap)
      259    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\colors.py:142(_to_rgba_no_colorcycle)
     2050    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:1161(get_hatch)
     1193    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\six.py:586(iteritems)
      216    0.001    0.000    0.011    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:251(set_marker)
     2050    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:930(get_clip_path)
     1062    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\_weakrefset.py:70(__contains__)
       52    0.001    0.000    0.001    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
       52    0.001    0.000    0.010    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:183(draw_text)
      432    0.001    0.000    0.008    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:200(_recache)
        8    0.001    0.000    0.001    0.000 {built-in method addAction}
     1928    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\image.py:695(get_resample)
        1    0.001    0.001    0.001    0.001 {built-in method gc.collect}
      115    0.001    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:136(__init__)
       85    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1996(rotate)
      162    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1053(set_linestyle)
     1948    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:854(set_animated)
     2050    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:900(restore)
     2050    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:1188(get_hatch_linewidth)
      146    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.concatenate}
 1102/703    0.001    0.000    0.003    0.000 {built-in method builtins.hash}
     2241    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:719(get_visible)
      324    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1021(_split_drawstyle_linestyle)
      343    0.001    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1934(any)
      122    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\path.py:170(_fast_from_codes_and_verts)
     1928    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:573(get_image_magnification)
     1928    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:1136(set_gid)
     1928    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cm.py:292(get_array)
  224/184    0.001    0.000    0.010    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\spines.py:440(get_spine_transform)
      113    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:835(set_weight)
      106    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:176(_broadcast_shape)
      104    0.001    0.000    0.034    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:214(get_text_width_height_descent)
     2050    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:492(get_gid)
     1998    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:1130(set_url)
       52    0.001    0.000    0.051    0.001 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:898(get_window_extent)
      450    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:66(_stale_axes_callback)
      116    0.001    0.000    0.001    0.000 {method 'round' of 'numpy.generic' objects}
       52    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:689(translated)
        7    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      106    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:195(broadcast_arrays)
      418    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1999(_to_unmasked_float_array)
      104    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:63(get_rotation)
      108    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\lib\shape_base.py:330(column_stack)
     1280    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\colors.py:194(<genexpr>)
       90    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:979(update_from)
     1928    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:476(get_url)
      113    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:871(set_size)
      365    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:618(set_figure)
        6    0.000    0.000    0.011    0.002 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:1900(_raw_ticks)
        2    0.000    0.000    0.000    0.000 {built-in method nt.stat}
      128    0.000    0.000    0.006    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1503(transform_point)
       18    0.000    0.000    0.008    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\patches.py:493(draw)
      104    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:865(get_prop_tup)
       33    0.000    0.000    0.005    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\patches.py:675(_update_patch_transform)
      163    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:872(_update_property)
      127    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:185(update)
      216    0.000    0.000    0.012    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:167(__init__)
     1620    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      157    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1009(<listcomp>)
      292    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:303(set_transform)
      264    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:981(_normalize_font_family)
        6    0.000    0.000    0.039    0.007 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:966(_update_ticks)
      118    0.000    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\path.py:105(__init__)
       32    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:1862(_staircase)
        1    0.000    0.000    0.004    0.004 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\colors.py:199(to_rgba_array)
      113    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:853(set_stretch)
      216    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:226(set_fillstyle)
      162    0.000    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1166(set_markerfacecolor)
       27    0.000    0.000    0.009    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:587(_get_gridline)
       52    0.000    0.000    0.037    0.001 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:267(draw)
      157    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1007(make_rcparams_key)
      156    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:851(get_unitless_position)
      162    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1383(set_dash_capstyle)
     48/7    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\abc.py:194(__subclasscheck__)
      109    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2733(__init__)
      156    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:55(get_hinting_flag)
    27/25    0.000    0.000    0.010    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:438(_get_tick1line)
       70    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1540(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 {built-in method addWidget}
      162    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1006(set_linewidth)
    16/12    0.000    0.000    0.040    0.003 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:780(reset_ticks)
       27    0.000    0.000    0.009    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:464(_get_gridline)
       54    0.000    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1234(update_from)
      162    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:638(set_data)
      162    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1178(set_markerfacecoloralt)
        3    0.000    0.000    0.918    0.306 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\figure.py:1268(draw)
       90    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:806(from_extents)
       27    0.000    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:528(_get_text1)
      249    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:1170(set_text)
     1483    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      341    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:63(_scale_dashes)
      231    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1201(set_xdata)
       60    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:772(pprint_val)
      168    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:35(_get_dash_pattern)
       12    0.000    0.000    0.044    0.004 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:742(cla)
       52    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2787(_revalidate)
      367    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:184(convert_xunits)
    27/25    0.000    0.000    0.009    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:573(_get_tick2line)
     1293    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:726(get_family)
       52    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1145(__setitem__)
      342    0.000    0.000    0.000    0.000 <string>:12(__new__)
      156    0.000    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1011(get)
     1293    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:763(get_stretch)
        2    0.000    0.000    0.000    0.000 {built-in method raise_}
      466    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x00000000585DC3F0}
       16    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:1843(_validate_steps)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1344(set_dash_joinstyle)
      144    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1830(frozen)
      104    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1259(_get_rgba_face)
        5    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\linalg\linalg.py:464(inv)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:968(set_antialiased)
     1293    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:739(get_style)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1397(set_solid_capstyle)
        6    0.000    0.000    0.133    0.022 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:1125(draw)
      104    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:1181(is_math_text)
      162    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:721(set_transform)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1190(set_markersize)
      156    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
    27/25    0.000    0.000    0.008    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:449(_get_tick2line)
      231    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1211(set_ydata)
    27/25    0.000    0.000    0.010    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:558(_get_tick1line)
     1542    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
     1293    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:747(get_variant)
       27    0.000    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:422(_get_text2)
      104    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1983(is_math_text)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:625(axes)
      156    0.000    0.000    0.026    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1462(findfont)
      407    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:210(axes)
      270    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:309(_set_artist_props)
       53    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:602(update_position)
     1293    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:754(get_weight)
      264    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:985(<listcomp>)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\lib\function_base.py:1851(diff)
       27    0.000    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:405(_get_text1)
       27    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:706(get_xaxis_text1_transform)
  247/115    0.000    0.000    0.005    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:681(get_xaxis_transform)
       51    0.000    0.000    0.006    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\patches.py:186(get_transform)
       66    0.000    0.000    0.034    0.001 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:913(iter_ticks)
      897    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      367    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:193(convert_yunits)
       96    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\shape_base.py:11(atleast_1d)
      170    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:584(is_numlike)
      215    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\figure.py:54(_stale_figure_callback)
        1    0.000    0.000    0.018    0.018 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:585(__init__)
      118    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:939(set_zorder)
       53    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:479(update_position)
      104    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:894(_get_markerfacecolor)
      290    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:901(<listcomp>)
      262    0.000    0.000    0.001    0.000 {built-in method builtins.any}
       27    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:786(get_yaxis_text1_transform)
        6    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:737(_set_format)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1154(set_markeredgewidth)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:987(set_drawstyle)
        8    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:362(disconnect)
  247/115    0.000    0.000    0.006    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:761(get_yaxis_transform)
        6    0.000    0.000    0.051    0.009 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:1064(_get_tick_bboxes)
      156    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2872(nonsingular)
       32    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:1870(set_params)
      147    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:717(__eq__)
      106    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:247(<listcomp>)
       19    0.000    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:658(set_clip_path)
      128    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2771(around)
  199/123    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2407(_invalidate_internal)
       27    0.000    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:543(_get_text2)
      220    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\__init__.py:1328(is_interactive)
      113    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:800(set_family)
      712    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:780(get_file)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1357(set_solid_joinstyle)
       10    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\cycler.py:349(by_key)
      110    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      174    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2261(get_affine)
       15    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:333(connect)
        8    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.point_in_path}
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:978(set_color)
       56    0.000    0.000    2.030    0.036 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:378(process)
       36    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:716(_set_tickup)
      208    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
      115    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:1220(set_usetex)
       85    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2012(rotate_deg)
  232/184    0.000    0.000    0.010    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\spines.py:161(_ensure_position_is_set)
      178    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       30    0.000    0.000    0.000    0.000 {function NavigationToolbar2QT.sizeHint at 0x00000230574807B8}
      318    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:251(<genexpr>)
       22    0.000    0.000   11.292    0.513 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\animation.py:1786(_init_draw)
      103    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\_weakrefset.py:26(__exit__)
      217    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\pyplot.py:572(_auto_draw_if_interactive)
       89    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:796(from_bounds)
      123    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\weakref.py:354(__init__)
        1    0.000    0.000    0.053    0.053 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:420(__init__)
       36    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:722(_set_tickdown)
       18    0.000    0.000    0.005    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:1300(_copy_tick_props)
       27    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:734(get_xaxis_text2_transform)
      117    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\weakref.py:438(items)
      115    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:960(set_color)
       36    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:702(_set_tickleft)
        3    0.000    0.000    0.223    0.074 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:2358(draw)
      737    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1151(score_style)
      738    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:771(get_size)
       42    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\animation.py:1747(<lambda>)
       12    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.018    0.018 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:604(_init_toolbar)
       52    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\contextlib.py:59(__init__)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1141(set_markeredgecolor)
       66    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:558(fix_minus)
       27    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:813(get_yaxis_text2_transform)
      113    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:813(set_style)
      104    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2214(_get_is_affine)
       52    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2770(__init__)
       33    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2032(rotate_deg_around)
       12    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\spines.py:206(_adjust_location)
        3    0.000    0.000    0.000    0.000 {singleShot}
      400    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\path.py:214(vertices)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:502(__init__)
      717    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:777(get_size_in_points)
      104    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:243(get_rotation)
        6    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:669(_compute_offset)
        6    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\patches.py:57(__init__)
        1    0.000    0.000    0.032    0.032 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:966(cla)
        7    0.000    0.000    0.001    0.000 {method 'emit' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
      737    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1224(score_size)
        1    0.000    0.000    0.020    0.020 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:233(__init__)
