Name: Mohamed
Sample: PST195M1
Measuring Station: 10T
Start Date/Time: 10/04/2017 / 14:14:35
Actual time: 10/04/2017 / 14:14:37

Comment:
Rref=998.2Ohm
Bsweep gross HB
I(E,2) A1ch1
R1(8,10) A1ch2 Rxy
R2(10,11) A1ch1 Rxx

Swept Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 2.400000E+3
Measurement type: Unidirectional
Step Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 0.000000E+0
While measuring, the Stepsize or the Delaytime have been changed:
Stepvalue##Stepsize##Delaytime (step)
0.00000E+0##2.50000E-1##0.00000E+0
0.00000E+0##2.50000E-1##0.00000E+0

Voltage (Ag1-Ch1 (sync)) [V] Voltage (Ag2-Ch1 (sync)) [V] Voltage (Ag1-Ch2 (sync)) [V] Voltage (Ag2-Ch2 (sync)) [V] T cooldown (LS335) [K] R T-sensor (LS335) [Ohm] B Field (Mercury IPS) [T]
  Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:
7.368002E-3 1.926604E-3 1.933530E-4 6.530000E-7 4.599095E+0 6.388000E+3 8.034400E+0
---------										
Zeit (Computer) []	Zeit (Computer) []	Voltage (Ag1-Ch1 (sync)) [V]	Voltage (Ag2-Ch1 (sync)) [V]	Voltage (Ag1-Ch2 (sync)) [V]	Voltage (Ag2-Ch2 (sync)) [V]	T cooldown (LS335) [K]	R T-sensor (LS335) [Ohm]	B Field (Mercury IPS) [T]	R1 (Ohm)	R2 (Ohm)
										
0.00000E+0	0.00000E+0	7.36827E-3	1.92562E-3	1.93674E-4	6.56400E-7	4.59786E+0	6.39000E+3	8.02200E+0	2.62375E+1	2.60869E+2
1.00000E+0	0.00000E+0	7.36862E-3	1.92633E-3	1.93278E-4	6.52500E-7	4.59848E+0	6.38900E+3	8.01580E+0	2.61826E+1	2.60952E+2
2.00000E+0	0.00000E+0	7.36889E-3	1.92586E-3	1.93208E-4	6.48000E-7	4.60033E+0	6.38600E+3	8.00940E+0	2.61723E+1	2.60879E+2
3.00000E+0	0.00000E+0	7.36930E-3	1.92615E-3	1.93381E-4	6.58600E-7	4.59848E+0	6.39000E+3	8.00300E+0	2.61941E+1	2.60905E+2
4.00000E+0	0.00000E+0	7.36932E-3	1.92601E-3	1.92877E-4	6.66500E-7	4.60033E+0	6.38600E+3	7.99690E+0	2.61259E+1	2.60885E+2
5.00000E+0	0.00000E+0	7.37003E-3	1.92547E-3	1.93010E-4	6.58600E-7	4.60094E+0	6.38500E+3	7.99040E+0	2.61413E+1	2.60787E+2
6.00000E+0	0.00000E+0	7.36982E-3	1.92514E-3	1.93025E-4	6.44600E-7	4.59971E+0	6.38700E+3	7.98110E+0	2.61441E+1	2.60750E+2
7.00000E+0	0.00000E+0	7.36965E-3	1.92498E-3	1.92498E-4	6.53600E-7	4.59848E+0	6.38800E+3	7.96830E+0	2.60734E+1	2.60734E+2
8.00000E+0	0.00000E+0	7.37047E-3	1.92511E-3	1.92321E-4	6.52500E-7	4.59909E+0	6.38800E+3	7.96130E+0	2.60464E+1	2.60722E+2
9.00000E+0	0.00000E+0	7.37060E-3	1.92490E-3	1.92256E-4	6.59200E-7	4.59725E+0	6.39100E+3	7.95170E+0	2.60373E+1	2.60690E+2
1.00000E+1	0.00000E+0	7.37096E-3	1.92441E-3	1.91767E-4	6.74900E-7	4.59971E+0	6.38700E+3	7.94540E+0	2.59697E+1	2.60609E+2
1.10000E+1	0.00000E+0	7.37105E-3	1.92471E-3	1.91565E-4	6.54700E-7	4.60033E+0	6.38600E+3	7.93880E+0	2.59421E+1	2.60648E+2
1.20000E+1	0.00000E+0	7.37116E-3	1.92476E-3	1.91773E-4	6.60900E-7	4.60033E+0	6.38700E+3	7.93230E+0	2.59699E+1	2.60650E+2
1.30000E+1	0.00000E+0	7.37143E-3	1.92406E-3	1.91611E-4	6.65400E-7	4.60033E+0	6.38600E+3	7.92590E+0	2.59470E+1	2.60546E+2
1.40000E+1	0.00000E+0	7.37153E-3	1.92408E-3	1.91429E-4	6.59800E-7	4.60033E+0	6.38600E+3	7.91920E+0	2.59219E+1	2.60546E+2
1.50000E+1	0.00000E+0	7.37182E-3	1.92461E-3	1.91200E-4	6.54100E-7	4.59909E+0	6.38800E+3	7.91270E+0	2.58899E+1	2.60606E+2
1.60000E+1	0.00000E+0	7.37213E-3	1.92333E-3	1.91005E-4	6.55300E-7	4.59909E+0	6.38800E+3	7.90620E+0	2.58624E+1	2.60422E+2
1.70000E+1	0.00000E+0	7.37232E-3	1.92437E-3	1.90877E-4	6.59800E-7	4.59848E+0	6.39000E+3	7.89960E+0	2.58445E+1	2.60557E+2
1.80000E+1	0.00000E+0	7.37219E-3	1.92368E-3	1.90642E-4	6.54100E-7	4.59971E+0	6.38700E+3	7.89300E+0	2.58131E+1	2.60468E+2
1.90000E+1	0.00000E+0	7.37278E-3	1.92325E-3	1.90431E-4	6.42400E-7	4.59909E+0	6.38800E+3	7.88670E+0	2.57824E+1	2.60388E+2
2.00000E+1	0.00000E+0	7.37295E-3	1.92379E-3	1.90263E-4	6.37900E-7	4.59909E+0	6.38700E+3	7.87710E+0	2.57592E+1	2.60455E+2
2.10000E+1	0.00000E+0	7.37327E-3	1.92370E-3	1.90102E-4	6.41200E-7	4.60094E+0	6.38500E+3	7.86990E+0	2.57362E+1	2.60433E+2
2.20000E+1	0.00000E+0	7.37348E-3	1.92307E-3	1.90180E-4	6.46300E-7	4.59786E+0	6.39000E+3	7.86350E+0	2.57459E+1	2.60339E+2
2.30000E+1	0.00000E+0	7.37384E-3	1.92321E-3	1.89615E-4	6.28300E-7	4.59848E+0	6.38900E+3	7.85700E+0	2.56683E+1	2.60346E+2
2.40000E+1	0.00000E+0	7.37409E-3	1.92311E-3	1.89493E-4	6.32200E-7	4.60033E+0	6.38600E+3	7.85040E+0	2.56509E+1	2.60323E+2
2.50000E+1	0.00000E+0	7.37438E-3	1.92294E-3	1.89272E-4	6.35100E-7	4.59848E+0	6.38900E+3	7.84360E+0	2.56199E+1	2.60290E+2
2.60000E+1	0.00000E+0	7.37434E-3	1.92276E-3	1.89435E-4	6.34500E-7	4.60094E+0	6.38500E+3	7.83710E+0	2.56421E+1	2.60267E+2
2.70000E+1	0.00000E+0	7.37468E-3	1.92235E-3	1.89149E-4	6.28300E-7	4.59909E+0	6.38800E+3	7.83060E+0	2.56023E+1	2.60199E+2
2.80000E+1	0.00000E+0	7.37473E-3	1.92219E-3	1.88652E-4	6.34500E-7	4.60094E+0	6.38500E+3	7.82390E+0	2.55349E+1	2.60177E+2
2.90000E+1	0.00000E+0	7.37525E-3	1.92227E-3	1.89090E-4	6.23800E-7	4.59971E+0	6.38700E+3	7.81730E+0	2.55923E+1	2.60169E+2
3.00000E+1	0.00000E+0	7.37547E-3	1.92247E-3	1.88964E-4	6.37900E-7	4.59909E+0	6.38800E+3	7.81080E+0	2.55745E+1	2.60188E+2
3.10000E+1	0.00000E+0	7.37578E-3	1.92169E-3	1.88521E-4	6.39000E-7	4.60218E+0	6.38200E+3	7.80420E+0	2.55135E+1	2.60072E+2
3.20000E+1	0.00000E+0	7.37573E-3	1.92187E-3	1.88424E-4	6.40700E-7	4.60280E+0	6.38200E+3	7.79700E+0	2.55005E+1	2.60098E+2
3.30000E+1	0.00000E+0	7.37611E-3	1.92145E-3	1.88294E-4	6.49700E-7	4.60094E+0	6.38500E+3	7.78760E+0	2.54816E+1	2.60027E+2
3.40000E+1	0.00000E+0	7.37645E-3	1.92136E-3	1.87594E-4	6.34500E-7	4.60218E+0	6.38300E+3	7.78090E+0	2.53857E+1	2.60003E+2
3.50000E+1	0.00000E+0	7.37694E-3	1.92176E-3	1.87642E-4	6.32800E-7	4.60341E+0	6.38100E+3	7.77430E+0	2.53904E+1	2.60041E+2
3.60000E+1	0.00000E+0	7.37679E-3	1.92183E-3	1.87744E-4	6.35100E-7	4.60033E+0	6.38600E+3	7.76770E+0	2.54048E+1	2.60055E+2
3.70000E+1	0.00000E+0	7.37717E-3	1.92118E-3	1.87194E-4	6.36200E-7	4.59971E+0	6.38600E+3	7.76110E+0	2.53291E+1	2.59954E+2
3.80000E+1	0.00000E+0	7.37743E-3	1.92140E-3	1.87114E-4	6.46800E-7	4.60280E+0	6.38200E+3	7.75430E+0	2.53174E+1	2.59974E+2
3.90000E+1	0.00000E+0	7.37757E-3	1.92192E-3	1.87460E-4	6.54700E-7	4.60465E+0	6.37900E+3	7.74780E+0	2.53637E+1	2.60040E+2
4.00000E+1	0.00000E+0	7.37782E-3	1.92145E-3	1.86965E-4	6.49100E-7	4.60218E+0	6.38300E+3	7.74130E+0	2.52959E+1	2.59968E+2
4.10000E+1	0.00000E+0	7.37808E-3	1.92090E-3	1.86994E-4	6.37300E-7	4.60156E+0	6.38400E+3	7.73470E+0	2.52989E+1	2.59884E+2
4.20000E+1	0.00000E+0	7.37859E-3	1.92125E-3	1.86809E-4	6.42400E-7	4.60218E+0	6.38300E+3	7.72760E+0	2.52722E+1	2.59913E+2
4.30000E+1	0.00000E+0	7.37845E-3	1.92075E-3	1.86620E-4	6.59200E-7	4.60094E+0	6.38600E+3	7.72150E+0	2.52470E+1	2.59850E+2
4.40000E+1	0.00000E+0	7.37871E-3	1.92017E-3	1.86595E-4	6.47400E-7	4.60218E+0	6.38300E+3	7.71440E+0	2.52428E+1	2.59763E+2
4.50000E+1	0.00000E+0	7.37877E-3	1.92020E-3	1.86030E-4	6.36200E-7	4.60094E+0	6.38500E+3	7.70860E+0	2.51662E+1	2.59765E+2
4.60000E+1	0.00000E+0	7.37895E-3	1.91974E-3	1.85839E-4	6.18200E-7	4.60094E+0	6.38500E+3	7.69790E+0	2.51397E+1	2.59696E+2
4.70000E+1	0.00000E+0	7.37921E-3	1.91949E-3	1.85202E-4	6.00800E-7	4.60033E+0	6.38600E+3	7.69210E+0	2.50526E+1	2.59653E+2
4.80000E+1	0.00000E+0	7.37893E-3	1.91914E-3	1.85453E-4	6.03000E-7	4.60033E+0	6.38600E+3	7.68500E+0	2.50875E+1	2.59616E+2
4.90000E+1	0.00000E+0	7.37959E-3	1.91930E-3	1.85617E-4	6.02500E-7	4.60280E+0	6.38200E+3	7.67810E+0	2.51075E+1	2.59614E+2
5.00000E+1	0.00000E+0	7.37938E-3	1.91930E-3	1.85220E-4	5.85600E-7	4.60218E+0	6.38400E+3	7.67140E+0	2.50545E+1	2.59622E+2
5.10000E+1	0.00000E+0	7.38016E-3	1.91892E-3	1.85137E-4	6.16500E-7	4.60094E+0	6.38500E+3	7.66460E+0	2.50406E+1	2.59542E+2
5.20000E+1	0.00000E+0	7.38035E-3	1.91910E-3	1.84680E-4	6.02500E-7	4.60280E+0	6.38200E+3	7.65900E+0	2.49782E+1	2.59560E+2
5.30000E+1	0.00000E+0	7.38053E-3	1.91834E-3	1.84472E-4	6.19900E-7	4.60156E+0	6.38400E+3	7.65220E+0	2.49495E+1	2.59451E+2
5.40000E+1	0.00000E+0	7.38072E-3	1.91820E-3	1.84223E-4	6.17100E-7	4.60156E+0	6.38400E+3	7.64540E+0	2.49151E+1	2.59426E+2
5.50000E+1	0.00000E+0	7.38096E-3	1.91842E-3	1.84233E-4	6.07000E-7	4.60403E+0	6.38000E+3	7.63870E+0	2.49157E+1	2.59447E+2
5.60000E+1	0.00000E+0	7.38127E-3	1.91819E-3	1.84031E-4	6.12000E-7	4.60156E+0	6.38400E+3	7.63210E+0	2.48873E+1	2.59405E+2
5.70000E+1	0.00000E+0	7.38174E-3	1.91793E-3	1.84108E-4	6.29400E-7	4.60341E+0	6.38100E+3	7.62550E+0	2.48961E+1	2.59353E+2
5.80000E+1	0.00000E+0	7.38200E-3	1.91779E-3	1.83625E-4	6.10300E-7	4.60403E+0	6.38000E+3	7.61880E+0	2.48299E+1	2.59325E+2
5.90000E+1	0.00000E+0	7.38178E-3	1.91759E-3	1.83825E-4	6.21000E-7	4.60280E+0	6.38200E+3	7.60920E+0	2.48577E+1	2.59306E+2
6.00000E+1	0.00000E+0	7.38263E-3	1.91755E-3	1.83603E-4	6.17100E-7	4.60218E+0	6.38300E+3	7.60260E+0	2.48249E+1	2.59271E+2
6.10000E+1	0.00000E+0	7.38210E-3	1.91702E-3	1.83413E-4	6.21000E-7	4.60465E+0	6.37900E+3	7.59600E+0	2.48010E+1	2.59218E+2
6.20000E+1	0.00000E+0	7.38264E-3	1.91750E-3	1.83078E-4	6.31700E-7	4.60280E+0	6.38200E+3	7.58950E+0	2.47538E+1	2.59264E+2
6.30000E+1	0.00000E+0	7.38254E-3	1.91703E-3	1.82975E-4	6.20500E-7	4.60218E+0	6.38300E+3	7.58290E+0	2.47402E+1	2.59204E+2
6.40000E+1	0.00000E+0	7.38330E-3	1.91699E-3	1.82626E-4	6.24900E-7	4.60341E+0	6.38100E+3	7.57620E+0	2.46905E+1	2.59171E+2
6.50000E+1	0.00000E+0	7.38348E-3	1.91681E-3	1.82571E-4	6.26100E-7	4.60280E+0	6.38200E+3	7.56970E+0	2.46825E+1	2.59140E+2
6.60000E+1	0.00000E+0	7.38369E-3	1.91670E-3	1.82736E-4	6.21000E-7	4.60403E+0	6.37900E+3	7.56310E+0	2.47041E+1	2.59118E+2
6.70000E+1	0.00000E+0	7.38407E-3	1.91646E-3	1.82658E-4	6.36700E-7	4.60403E+0	6.38000E+3	7.55650E+0	2.46922E+1	2.59073E+2
6.80000E+1	0.00000E+0	7.38413E-3	1.91658E-3	1.82032E-4	6.28900E-7	4.60156E+0	6.38400E+3	7.54990E+0	2.46074E+1	2.59086E+2
6.90000E+1	0.00000E+0	7.38396E-3	1.91664E-3	1.82564E-4	6.24900E-7	4.60341E+0	6.38100E+3	7.54320E+0	2.46799E+1	2.59101E+2
7.00000E+1	0.00000E+0	7.38449E-3	1.91683E-3	1.82185E-4	6.18200E-7	4.60156E+0	6.38400E+3	7.53660E+0	2.46269E+1	2.59108E+2
7.10000E+1	0.00000E+0	7.38477E-3	1.91611E-3	1.81801E-4	6.18200E-7	4.60341E+0	6.38100E+3	7.52660E+0	2.45741E+1	2.59001E+2
7.20000E+1	0.00000E+0	7.38492E-3	1.91565E-3	1.81496E-4	6.17600E-7	4.60403E+0	6.38000E+3	7.52000E+0	2.45324E+1	2.58933E+2
7.30000E+1	0.00000E+0	7.38510E-3	1.91540E-3	1.81281E-4	6.12000E-7	4.60218E+0	6.38300E+3	7.51340E+0	2.45027E+1	2.58893E+2
7.40000E+1	0.00000E+0	7.38576E-3	1.91629E-3	1.81390E-4	6.33400E-7	4.60341E+0	6.38100E+3	7.50670E+0	2.45153E+1	2.58990E+2
7.50000E+1	0.00000E+0	7.38547E-3	1.91546E-3	1.81135E-4	6.32800E-7	4.60403E+0	6.38000E+3	7.50030E+0	2.44817E+1	2.58889E+2
7.60000E+1	0.00000E+0	7.38599E-3	1.91588E-3	1.80850E-4	6.27800E-7	4.60527E+0	6.37800E+3	7.49370E+0	2.44414E+1	2.58927E+2
7.70000E+1	0.00000E+0	7.38627E-3	1.91577E-3	1.80758E-4	6.40700E-7	4.60403E+0	6.38000E+3	7.48710E+0	2.44282E+1	2.58902E+2
7.80000E+1	0.00000E+0	7.38674E-3	1.91487E-3	1.80714E-4	6.25500E-7	4.60589E+0	6.37700E+3	7.48040E+0	2.44206E+1	2.58764E+2
7.90000E+1	0.00000E+0	7.38665E-3	1.91531E-3	1.80574E-4	6.36700E-7	4.60465E+0	6.37900E+3	7.47370E+0	2.44021E+1	2.58826E+2
8.00000E+1	0.00000E+0	7.38713E-3	1.91466E-3	1.79960E-4	6.37300E-7	4.60589E+0	6.37700E+3	7.46710E+0	2.43174E+1	2.58722E+2
8.10000E+1	0.00000E+0	7.38721E-3	1.91510E-3	1.80053E-4	6.37300E-7	4.60774E+0	6.37400E+3	7.46040E+0	2.43298E+1	2.58779E+2
8.20000E+1	0.00000E+0	7.38739E-3	1.91426E-3	1.80007E-4	6.39500E-7	4.60589E+0	6.37800E+3	7.45360E+0	2.43229E+1	2.58658E+2
8.30000E+1	0.00000E+0	7.38759E-3	1.91429E-3	1.79615E-4	6.17100E-7	4.60527E+0	6.37800E+3	7.44690E+0	2.42694E+1	2.58655E+2
8.40000E+1	0.00000E+0	7.38801E-3	1.91469E-3	1.79278E-4	6.32200E-7	4.60589E+0	6.37700E+3	7.44020E+0	2.42223E+1	2.58695E+2
8.50000E+1	0.00000E+0	7.38818E-3	1.91421E-3	1.79809E-4	6.35600E-7	4.60341E+0	6.38200E+3	7.43000E+0	2.42936E+1	2.58624E+2
8.60000E+1	0.00000E+0	7.38835E-3	1.91423E-3	1.79316E-4	6.20500E-7	4.60341E+0	6.38100E+3	7.42380E+0	2.42264E+1	2.58622E+2
8.70000E+1	0.00000E+0	7.38861E-3	1.91402E-3	1.79495E-4	6.30000E-7	4.60589E+0	6.37700E+3	7.41740E+0	2.42497E+1	2.58584E+2
8.80000E+1	0.00000E+0	7.38884E-3	1.91424E-3	1.78938E-4	6.21600E-7	4.60527E+0	6.37800E+3	7.41060E+0	2.41738E+1	2.58606E+2
8.90000E+1	0.00000E+0	7.38895E-3	1.91375E-3	1.78675E-4	6.18800E-7	4.60465E+0	6.37900E+3	7.40370E+0	2.41379E+1	2.58535E+2
9.00000E+1	0.00000E+0	7.38967E-3	1.91372E-3	1.78838E-4	6.28300E-7	4.60527E+0	6.37800E+3	7.39700E+0	2.41575E+1	2.58506E+2
9.10000E+1	0.00000E+0	7.38923E-3	1.91378E-3	1.78338E-4	6.21600E-7	4.60589E+0	6.37700E+3	7.39060E+0	2.40914E+1	2.58530E+2
9.20000E+1	0.00000E+0	7.38961E-3	1.91351E-3	1.78319E-4	6.18200E-7	4.60650E+0	6.37600E+3	7.38400E+0	2.40876E+1	2.58480E+2
9.30000E+1	0.00000E+0	7.38986E-3	1.91320E-3	1.78237E-4	6.14300E-7	4.60650E+0	6.37600E+3	7.37730E+0	2.40757E+1	2.58429E+2
9.40000E+1	0.00000E+0	7.39056E-3	1.91333E-3	1.78219E-4	6.22100E-7	4.60465E+0	6.37900E+3	7.37080E+0	2.40710E+1	2.58422E+2
9.50000E+1	0.00000E+0	7.39041E-3	1.91304E-3	1.77811E-4	6.24400E-7	4.60712E+0	6.37500E+3	7.36420E+0	2.40164E+1	2.58388E+2
9.60000E+1	0.00000E+0	7.39061E-3	1.91325E-3	1.77668E-4	6.37900E-7	4.60650E+0	6.37600E+3	7.35760E+0	2.39964E+1	2.58410E+2
9.70000E+1	0.00000E+0	7.39076E-3	1.91221E-3	1.77211E-4	6.14300E-7	4.60589E+0	6.37700E+3	7.35090E+0	2.39342E+1	2.58265E+2
9.80000E+1	0.00000E+0	7.39113E-3	1.91240E-3	1.77403E-4	6.18200E-7	4.60712E+0	6.37500E+3	7.34070E+0	2.39589E+1	2.58276E+2
9.90000E+1	0.00000E+0	7.39152E-3	1.91252E-3	1.77168E-4	6.19300E-7	4.60836E+0	6.37300E+3	7.33480E+0	2.39260E+1	2.58279E+2
1.00000E+2	0.00000E+0	7.39130E-3	1.91228E-3	1.77101E-4	6.21600E-7	4.60774E+0	6.37400E+3	7.32740E+0	2.39176E+1	2.58255E+2
1.01000E+2	0.00000E+0	7.39221E-3	1.91215E-3	1.76953E-4	6.28300E-7	4.60527E+0	6.37800E+3	7.32140E+0	2.38947E+1	2.58206E+2
1.02000E+2	0.00000E+0	7.39211E-3	1.91193E-3	1.76664E-4	6.33400E-7	4.60589E+0	6.37700E+3	7.31420E+0	2.38560E+1	2.58180E+2
1.03000E+2	0.00000E+0	7.39256E-3	1.91234E-3	1.76495E-4	6.44000E-7	4.60527E+0	6.37800E+3	7.30830E+0	2.38317E+1	2.58218E+2
1.04000E+2	0.00000E+0	7.39258E-3	1.91242E-3	1.76282E-4	6.42900E-7	4.60403E+0	6.38000E+3	7.30100E+0	2.38028E+1	2.58229E+2
1.05000E+2	0.00000E+0	7.39282E-3	1.91180E-3	1.76262E-4	6.39000E-7	4.60589E+0	6.37700E+3	7.29500E+0	2.37994E+1	2.58137E+2
1.06000E+2	0.00000E+0	7.39304E-3	1.91217E-3	1.76113E-4	6.26100E-7	4.60589E+0	6.37700E+3	7.28490E+0	2.37786E+1	2.58179E+2
1.07000E+2	0.00000E+0	7.39367E-3	1.91124E-3	1.76151E-4	6.08100E-7	4.60650E+0	6.37600E+3	7.27820E+0	2.37817E+1	2.58032E+2
1.08000E+2	0.00000E+0	7.39355E-3	1.91131E-3	1.75932E-4	6.21000E-7	4.60589E+0	6.37700E+3	7.27180E+0	2.37525E+1	2.58046E+2
1.09000E+2	0.00000E+0	7.39323E-3	1.91130E-3	1.75426E-4	6.17600E-7	4.60527E+0	6.37700E+3	7.26490E+0	2.36853E+1	2.58055E+2
1.10000E+2	0.00000E+0	7.39404E-3	1.91061E-3	1.74924E-4	6.19900E-7	4.60527E+0	6.37800E+3	7.25840E+0	2.36148E+1	2.57933E+2
1.11000E+2	0.00000E+0	7.39415E-3	1.91092E-3	1.75364E-4	6.18800E-7	4.60650E+0	6.37600E+3	7.25180E+0	2.36739E+1	2.57971E+2
1.12000E+2	0.00000E+0	7.39472E-3	1.91100E-3	1.75237E-4	6.33900E-7	4.60774E+0	6.37400E+3	7.24530E+0	2.36549E+1	2.57962E+2
1.13000E+2	0.00000E+0	7.39447E-3	1.91056E-3	1.75012E-4	6.23800E-7	4.60650E+0	6.37600E+3	7.23870E+0	2.36254E+1	2.57911E+2
1.14000E+2	0.00000E+0	7.39476E-3	1.91053E-3	1.74875E-4	6.31700E-7	4.60712E+0	6.37500E+3	7.23150E+0	2.36059E+1	2.57898E+2
1.15000E+2	0.00000E+0	7.39498E-3	1.90959E-3	1.74610E-4	6.42400E-7	4.60650E+0	6.37600E+3	7.22560E+0	2.35695E+1	2.57763E+2
1.16000E+2	0.00000E+0	7.39514E-3	1.91074E-3	1.73873E-4	6.45200E-7	4.60527E+0	6.37800E+3	7.21850E+0	2.34695E+1	2.57913E+2
1.17000E+2	0.00000E+0	7.39550E-3	1.90971E-3	1.74353E-4	6.34500E-7	4.60589E+0	6.37700E+3	7.21250E+0	2.35331E+1	2.57762E+2
1.18000E+2	0.00000E+0	7.39555E-3	1.90934E-3	1.74005E-4	6.30600E-7	4.60774E+0	6.37400E+3	7.20520E+0	2.34860E+1	2.57709E+2
1.19000E+2	0.00000E+0	7.39592E-3	1.91004E-3	1.73833E-4	6.31700E-7	4.60836E+0	6.37300E+3	7.19560E+0	2.34616E+1	2.57792E+2
1.20000E+2	0.00000E+0	7.39628E-3	1.90931E-3	1.73813E-4	6.27200E-7	4.60712E+0	6.37500E+3	7.18900E+0	2.34577E+1	2.57680E+2
1.21000E+2	0.00000E+0	7.39648E-3	1.90943E-3	1.73560E-4	6.34500E-7	4.60589E+0	6.37700E+3	7.18240E+0	2.34229E+1	2.57689E+2
1.22000E+2	0.00000E+0	7.39622E-3	1.90986E-3	1.73672E-4	6.36200E-7	4.60774E+0	6.37400E+3	7.17580E+0	2.34389E+1	2.57757E+2
1.23000E+2	0.00000E+0	7.39674E-3	1.90932E-3	1.73201E-4	6.26600E-7	4.60774E+0	6.37400E+3	7.16920E+0	2.33736E+1	2.57665E+2
1.24000E+2	0.00000E+0	7.39733E-3	1.90928E-3	1.73003E-4	6.33900E-7	4.60650E+0	6.37600E+3	7.16210E+0	2.33452E+1	2.57640E+2
1.25000E+2	0.00000E+0	7.39760E-3	1.90900E-3	1.72936E-4	6.31700E-7	4.60898E+0	6.37200E+3	7.15620E+0	2.33352E+1	2.57592E+2
1.26000E+2	0.00000E+0	7.39778E-3	1.90884E-3	1.73083E-4	6.32200E-7	4.60836E+0	6.37300E+3	7.14900E+0	2.33545E+1	2.57564E+2
1.27000E+2	0.00000E+0	7.39786E-3	1.90882E-3	1.72642E-4	6.33400E-7	4.60774E+0	6.37400E+3	7.14300E+0	2.32947E+1	2.57559E+2
1.28000E+2	0.00000E+0	7.39813E-3	1.90869E-3	1.72333E-4	6.36200E-7	4.60650E+0	6.37600E+3	7.13590E+0	2.32522E+1	2.57532E+2
1.29000E+2	0.00000E+0	7.39835E-3	1.90833E-3	1.72488E-4	6.40100E-7	4.60898E+0	6.37200E+3	7.12970E+0	2.32724E+1	2.57475E+2
1.30000E+2	0.00000E+0	7.39856E-3	1.90827E-3	1.71804E-4	6.45700E-7	4.60712E+0	6.37500E+3	7.12240E+0	2.31795E+1	2.57460E+2
1.31000E+2	0.00000E+0	7.39864E-3	1.90835E-3	1.72091E-4	6.36200E-7	4.60836E+0	6.37300E+3	7.11640E+0	2.32179E+1	2.57468E+2
1.32000E+2	0.00000E+0	7.39892E-3	1.90791E-3	1.71799E-4	6.46800E-7	4.60836E+0	6.37300E+3	7.10930E+0	2.31777E+1	2.57398E+2
1.33000E+2	0.00000E+0	7.39912E-3	1.90771E-3	1.71360E-4	6.47400E-7	4.60960E+0	6.37100E+3	7.09960E+0	2.31178E+1	2.57365E+2
1.34000E+2	0.00000E+0	7.39959E-3	1.90819E-3	1.71523E-4	6.35600E-7	4.61022E+0	6.37000E+3	7.09250E+0	2.31383E+1	2.57414E+2
1.35000E+2	0.00000E+0	7.39969E-3	1.90769E-3	1.71292E-4	6.40700E-7	4.61022E+0	6.37000E+3	7.08650E+0	2.31069E+1	2.57342E+2
1.36000E+2	0.00000E+0	7.39995E-3	1.90727E-3	1.71217E-4	6.49100E-7	4.60960E+0	6.37100E+3	7.07940E+0	2.30959E+1	2.57277E+2
1.37000E+2	0.00000E+0	7.39999E-3	1.90767E-3	1.70646E-4	6.37300E-7	4.61084E+0	6.36900E+3	7.07340E+0	2.30188E+1	2.57329E+2
1.38000E+2	0.00000E+0	7.40006E-3	1.90710E-3	1.70955E-4	6.32200E-7	4.60960E+0	6.37100E+3	7.06630E+0	2.30602E+1	2.57250E+2
1.39000E+2	0.00000E+0	7.40052E-3	1.90715E-3	1.70515E-4	6.46300E-7	4.60774E+0	6.37400E+3	7.06020E+0	2.29995E+1	2.57241E+2
1.40000E+2	0.00000E+0	7.40105E-3	1.90713E-3	1.70461E-4	6.36200E-7	4.60960E+0	6.37200E+3	7.05290E+0	2.29905E+1	2.57220E+2
1.41000E+2	0.00000E+0	7.40101E-3	1.90670E-3	1.70110E-4	6.46800E-7	4.61084E+0	6.36900E+3	7.04710E+0	2.29434E+1	2.57163E+2
1.42000E+2	0.00000E+0	7.40106E-3	1.90669E-3	1.70234E-4	6.41200E-7	4.60712E+0	6.37500E+3	7.03990E+0	2.29599E+1	2.57160E+2
1.43000E+2	0.00000E+0	7.40150E-3	1.90625E-3	1.69810E-4	6.49100E-7	4.60774E+0	6.37400E+3	7.03340E+0	2.29013E+1	2.57085E+2
1.44000E+2	0.00000E+0	7.40165E-3	1.90666E-3	1.69745E-4	6.49100E-7	4.61022E+0	6.37000E+3	7.02670E+0	2.28922E+1	2.57136E+2
1.45000E+2	0.00000E+0	7.40191E-3	1.90648E-3	1.69635E-4	6.64800E-7	4.61146E+0	6.36800E+3	7.02030E+0	2.28766E+1	2.57102E+2
1.46000E+2	0.00000E+0	7.40219E-3	1.90591E-3	1.69658E-4	6.50800E-7	4.60836E+0	6.37300E+3	7.01000E+0	2.28787E+1	2.57016E+2
1.47000E+2	0.00000E+0	7.40223E-3	1.90563E-3	1.69430E-4	6.51900E-7	4.61022E+0	6.37000E+3	7.00410E+0	2.28479E+1	2.56977E+2
1.48000E+2	0.00000E+0	7.40275E-3	1.90592E-3	1.69360E-4	6.51300E-7	4.60836E+0	6.37300E+3	6.99730E+0	2.28369E+1	2.56998E+2
1.49000E+2	0.00000E+0	7.40267E-3	1.90583E-3	1.69393E-4	6.54100E-7	4.60836E+0	6.37300E+3	6.99060E+0	2.28415E+1	2.56988E+2
