Name: Mohamed
Sample: PST196M1
Measuring Station: 10T
Start Date/Time: 13/04/2017 / 12:38:13
Actual time: 13/04/2017 / 12:38:15

Comment:
Rref=998.2Ohm
Bsweep gross HB
I(8,C) A1Ch1
R1(7,E) A1Ch2 Rxy
R1(E,3) A2Ch1 Rxx

Swept Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 2.400000E+3
Measurement type: Unidirectional
Step Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 0.000000E+0
While measuring, the Stepsize or the Delaytime have been changed:
Stepvalue##Stepsize##Delaytime (step)
0.00000E+0##2.50000E-1##0.00000E+0
0.00000E+0##2.50000E-1##0.00000E+0

Voltage (Ag1-Ch1 (sync)) [V] Voltage (Ag2-Ch1 (sync)) [V] Voltage (Ag1-Ch2 (sync)) [V] Voltage (Ag2-Ch2 (sync)) [V] T cooldown (LS335) [K] R T-sensor (LS335) [Ohm] B Field (Mercury IPS) [T]
  Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:
7.244899E-3 2.054590E-3 1.971068E-4 8.114000E-7 4.609600E+0 6.371000E+3 8.040800E+0
---------										
Zeit (Computer) []	Zeit (Computer) []	Voltage (Ag1-Ch1 (sync)) [V]	Voltage (Ag2-Ch1 (sync)) [V]	Voltage (Ag1-Ch2 (sync)) [V]	Voltage (Ag2-Ch2 (sync)) [V]	T cooldown (LS335) [K]	R T-sensor (LS335) [Ohm]	B Field (Mercury IPS) [T]	R1 (Ohm)	R2 (Ohm)
										
0.00000E+0	0.00000E+0	7.24512E-3	2.05537E-3	1.97071E-4	8.16400E-7	4.60960E+0	6.37100E+3	8.02880E+0	2.71516E+1	2.83179E+2
1.00000E+0	0.00000E+0	7.24556E-3	2.05484E-3	1.97094E-4	8.27100E-7	4.60960E+0	6.37100E+3	8.01990E+0	2.71531E+1	2.83090E+2
2.00000E+0	0.00000E+0	7.24597E-3	2.05490E-3	1.96209E-4	8.15300E-7	4.60898E+0	6.37200E+3	8.01310E+0	2.70296E+1	2.83082E+2
3.00000E+0	0.00000E+0	7.24621E-3	2.05507E-3	1.96809E-4	8.09700E-7	4.60898E+0	6.37200E+3	8.00380E+0	2.71113E+1	2.83096E+2
4.00000E+0	0.00000E+0	7.24626E-3	2.05445E-3	1.96654E-4	8.25400E-7	4.60960E+0	6.37100E+3	7.99760E+0	2.70898E+1	2.83009E+2
5.00000E+0	0.00000E+0	7.24647E-3	2.05462E-3	1.96738E-4	8.07400E-7	4.60960E+0	6.37100E+3	7.99120E+0	2.71006E+1	2.83023E+2
6.00000E+0	0.00000E+0	7.24684E-3	2.05477E-3	1.96018E-4	8.20300E-7	4.60898E+0	6.37200E+3	7.98490E+0	2.70000E+1	2.83029E+2
7.00000E+0	0.00000E+0	7.24756E-3	2.05446E-3	1.95891E-4	8.17000E-7	4.60898E+0	6.37200E+3	7.97850E+0	2.69799E+1	2.82959E+2
8.00000E+0	0.00000E+0	7.24725E-3	2.05380E-3	1.96654E-4	8.09700E-7	4.60898E+0	6.37300E+3	7.97170E+0	2.70862E+1	2.82881E+2
9.00000E+0	0.00000E+0	7.24729E-3	2.05379E-3	1.95743E-4	8.36600E-7	4.60898E+0	6.37200E+3	7.96610E+0	2.69605E+1	2.82878E+2
1.00000E+1	0.00000E+0	7.24819E-3	2.05394E-3	1.95774E-4	8.15900E-7	4.60836E+0	6.37300E+3	7.95280E+0	2.69614E+1	2.82862E+2
1.10000E+1	0.00000E+0	7.24665E-3	2.05064E-3	1.92750E-4	6.53600E-7	4.60960E+0	6.37200E+3	7.94620E+0	2.65507E+1	2.82468E+2
1.20000E+1	0.00000E+0	7.24806E-3	2.05337E-3	1.95149E-4	7.96800E-7	4.60898E+0	6.37200E+3	7.93940E+0	2.68758E+1	2.82789E+2
1.30000E+1	0.00000E+0	7.24853E-3	2.05278E-3	1.95065E-4	8.01300E-7	4.60960E+0	6.37100E+3	7.92940E+0	2.68625E+1	2.82689E+2
1.40000E+1	0.00000E+0	7.24824E-3	2.05326E-3	1.94888E-4	8.13000E-7	4.60960E+0	6.37100E+3	7.92340E+0	2.68392E+1	2.82768E+2
1.50000E+1	0.00000E+0	7.24838E-3	2.05285E-3	1.94883E-4	7.92800E-7	4.60960E+0	6.37100E+3	7.91710E+0	2.68380E+1	2.82705E+2
1.60000E+1	0.00000E+0	7.24577E-3	2.04676E-3	1.92015E-4	6.73200E-7	4.60527E+0	6.37700E+3	7.91050E+0	2.64526E+1	2.81968E+2
1.70000E+1	0.00000E+0	7.24562E-3	2.04630E-3	1.88191E-4	5.17700E-7	4.61767E+0	6.36700E+3	7.90370E+0	2.59264E+1	2.81910E+2
1.80000E+1	0.00000E+0	7.24842E-3	2.05028E-3	1.92506E-4	7.21000E-7	4.61022E+0	6.37000E+3	7.89720E+0	2.65105E+1	2.82349E+2
1.90000E+1	0.00000E+0	7.24672E-3	2.04757E-3	1.92068E-4	6.97900E-7	4.60898E+0	6.37200E+3	7.89050E+0	2.64565E+1	2.82042E+2
2.00000E+1	0.00000E+0	7.24666E-3	2.04504E-3	1.89834E-4	6.08700E-7	4.60774E+0	6.37400E+3	7.88380E+0	2.61489E+1	2.81697E+2
2.10000E+1	0.00000E+0	7.24586E-3	2.04406E-3	1.90509E-4	6.71000E-7	4.61084E+0	6.36700E+3	7.87770E+0	2.62447E+1	2.81592E+2
2.20000E+1	0.00000E+0	7.24735E-3	2.04539E-3	1.93352E-4	7.88300E-7	4.61084E+0	6.36900E+3	7.87150E+0	2.66310E+1	2.81718E+2
2.30000E+1	0.00000E+0	7.25064E-3	2.05174E-3	1.93689E-4	7.97900E-7	4.61146E+0	6.36800E+3	7.86450E+0	2.66653E+1	2.82465E+2
2.40000E+1	0.00000E+0	7.25074E-3	2.05184E-3	1.93443E-4	7.88900E-7	4.61084E+0	6.36900E+3	7.85780E+0	2.66310E+1	2.82473E+2
2.50000E+1	0.00000E+0	7.24976E-3	2.04820E-3	1.90088E-4	6.48000E-7	4.61084E+0	6.36900E+3	7.85110E+0	2.61728E+1	2.82011E+2
2.60000E+1	0.00000E+0	7.24804E-3	2.04540E-3	1.87111E-4	5.36800E-7	4.60589E+0	6.37700E+3	7.84100E+0	2.57689E+1	2.81693E+2
2.70000E+1	0.00000E+0	7.24935E-3	2.04741E-3	1.89890E-4	6.55800E-7	4.61208E+0	6.37200E+3	7.83450E+0	2.61469E+1	2.81919E+2
2.80000E+1	0.00000E+0	7.24666E-3	2.04060E-3	1.86559E-4	5.18800E-7	4.61146E+0	6.36800E+3	7.82810E+0	2.56978E+1	2.81085E+2
2.90000E+1	0.00000E+0	7.24638E-3	2.03984E-3	1.86663E-4	5.38500E-7	4.61084E+0	6.37400E+3	7.82180E+0	2.57132E+1	2.80992E+2
3.00000E+1	0.00000E+0	7.24703E-3	2.03967E-3	1.85727E-4	5.04200E-7	4.61084E+0	6.36900E+3	7.81530E+0	2.55819E+1	2.80943E+2
3.10000E+1	0.00000E+0	7.24640E-3	2.03839E-3	1.85204E-4	5.10400E-7	4.61022E+0	6.37000E+3	7.80180E+0	2.55120E+1	2.80790E+2
3.20000E+1	0.00000E+0	7.25282E-3	2.05094E-3	1.88942E-4	6.37300E-7	4.61581E+0	6.36100E+3	7.79530E+0	2.60040E+1	2.82269E+2
3.30000E+1	0.00000E+0	7.24733E-3	2.03858E-3	1.84946E-4	5.16600E-7	4.61332E+0	6.36500E+3	7.78880E+0	2.54732E+1	2.80781E+2
3.40000E+1	0.00000E+0	7.24705E-3	2.03733E-3	1.84720E-4	5.04200E-7	4.61022E+0	6.37000E+3	7.78220E+0	2.54431E+1	2.80619E+2
3.50000E+1	0.00000E+0	7.24768E-3	2.03791E-3	1.84695E-4	5.21600E-7	4.61022E+0	6.37000E+3	7.77550E+0	2.54375E+1	2.80675E+2
3.60000E+1	0.00000E+0	7.24718E-3	2.03771E-3	1.85725E-4	5.36800E-7	4.60898E+0	6.37200E+3	7.76890E+0	2.55811E+1	2.80666E+2
3.70000E+1	0.00000E+0	7.24976E-3	2.04122E-3	1.84638E-4	5.30100E-7	4.59356E+0	6.39700E+3	7.76230E+0	2.54223E+1	2.81050E+2
3.80000E+1	0.00000E+0	7.24917E-3	2.03888E-3	1.84459E-4	5.11000E-7	4.61208E+0	6.36700E+3	7.75570E+0	2.53998E+1	2.80751E+2
3.90000E+1	0.00000E+0	7.24838E-3	2.03645E-3	1.83761E-4	4.96400E-7	4.61270E+0	6.36600E+3	7.74560E+0	2.53064E+1	2.80447E+2
4.00000E+1	0.00000E+0	7.24874E-3	2.03727E-3	1.83896E-4	4.89100E-7	4.61146E+0	6.36800E+3	7.73880E+0	2.53238E+1	2.80546E+2
4.10000E+1	0.00000E+0	7.25046E-3	2.04001E-3	1.83612E-4	4.86800E-7	4.61208E+0	6.36700E+3	7.73200E+0	2.52786E+1	2.80857E+2
4.20000E+1	0.00000E+0	7.24897E-3	2.03711E-3	1.83593E-4	4.90200E-7	4.61146E+0	6.36800E+3	7.72520E+0	2.52811E+1	2.80515E+2
4.30000E+1	0.00000E+0	7.24910E-3	2.03664E-3	1.83512E-4	5.05300E-7	4.61270E+0	6.36600E+3	7.71850E+0	2.52696E+1	2.80445E+2
4.40000E+1	0.00000E+0	7.24940E-3	2.03632E-3	1.83377E-4	5.00300E-7	4.61270E+0	6.36600E+3	7.71240E+0	2.52499E+1	2.80389E+2
4.50000E+1	0.00000E+0	7.24950E-3	2.03603E-3	1.83207E-4	5.04200E-7	4.61208E+0	6.36700E+3	7.70610E+0	2.52261E+1	2.80345E+2
4.60000E+1	0.00000E+0	7.24967E-3	2.03561E-3	1.82689E-4	5.30600E-7	4.61208E+0	6.36700E+3	7.69940E+0	2.51543E+1	2.80281E+2
4.70000E+1	0.00000E+0	7.25008E-3	2.03554E-3	1.82845E-4	5.12100E-7	4.61146E+0	6.36800E+3	7.69250E+0	2.51743E+1	2.80255E+2
4.80000E+1	0.00000E+0	7.25067E-3	2.03540E-3	1.82686E-4	5.22800E-7	4.61208E+0	6.36800E+3	7.68570E+0	2.51503E+1	2.80214E+2
4.90000E+1	0.00000E+0	7.25040E-3	2.03589E-3	1.82555E-4	5.21100E-7	4.61208E+0	6.36700E+3	7.67910E+0	2.51333E+1	2.80292E+2
5.00000E+1	0.00000E+0	7.25083E-3	2.03544E-3	1.82580E-4	5.11500E-7	4.61332E+0	6.36500E+3	7.67220E+0	2.51352E+1	2.80213E+2
5.10000E+1	0.00000E+0	7.25113E-3	2.03558E-3	1.81940E-4	4.86800E-7	4.61208E+0	6.36700E+3	7.66550E+0	2.50461E+1	2.80220E+2
5.20000E+1	0.00000E+0	7.25128E-3	2.03503E-3	1.82078E-4	5.09800E-7	4.60836E+0	6.37300E+3	7.65640E+0	2.50646E+1	2.80139E+2
5.30000E+1	0.00000E+0	7.25203E-3	2.03687E-3	1.82662E-4	4.98600E-7	4.61332E+0	6.36500E+3	7.64960E+0	2.51423E+1	2.80363E+2
5.40000E+1	0.00000E+0	7.25238E-3	2.03624E-3	1.82054E-4	5.05300E-7	4.61146E+0	6.36800E+3	7.64270E+0	2.50575E+1	2.80263E+2
5.50000E+1	0.00000E+0	7.25268E-3	2.03552E-3	1.82334E-4	5.12600E-7	4.61643E+0	6.36000E+3	7.63620E+0	2.50950E+1	2.80152E+2
5.60000E+1	0.00000E+0	7.25444E-3	2.03932E-3	1.84877E-4	5.91300E-7	4.61270E+0	6.36600E+3	7.62930E+0	2.54388E+1	2.80608E+2
5.70000E+1	0.00000E+0	7.25616E-3	2.04248E-3	1.85376E-4	6.30600E-7	4.61146E+0	6.36600E+3	7.62320E+0	2.55015E+1	2.80975E+2
5.80000E+1	0.00000E+0	7.25849E-3	2.04559E-3	1.85412E-4	6.53000E-7	4.61270E+0	6.36600E+3	7.61680E+0	2.54982E+1	2.81314E+2
5.90000E+1	0.00000E+0	7.25692E-3	2.04268E-3	1.86298E-4	6.97900E-7	4.61270E+0	6.36600E+3	7.61000E+0	2.56255E+1	2.80973E+2
6.00000E+1	0.00000E+0	7.25833E-3	2.04416E-3	1.87076E-4	7.44000E-7	4.61270E+0	6.36600E+3	7.60280E+0	2.57276E+1	2.81122E+2
6.10000E+1	0.00000E+0	7.25930E-3	2.04602E-3	1.87294E-4	7.74300E-7	4.61270E+0	6.36600E+3	7.59690E+0	2.57542E+1	2.81340E+2
6.20000E+1	0.00000E+0	7.25985E-3	2.04598E-3	1.87094E-4	7.91100E-7	4.61270E+0	6.36600E+3	7.58980E+0	2.57246E+1	2.81314E+2
6.30000E+1	0.00000E+0	7.26039E-3	2.04585E-3	1.87270E-4	7.83800E-7	4.61270E+0	6.36600E+3	7.58380E+0	2.57470E+1	2.81275E+2
6.40000E+1	0.00000E+0	7.26013E-3	2.04637E-3	1.87371E-4	7.94500E-7	4.61270E+0	6.36600E+3	7.57360E+0	2.57617E+1	2.81357E+2
6.50000E+1	0.00000E+0	7.26034E-3	2.04600E-3	1.87260E-4	8.21500E-7	4.61270E+0	6.36500E+3	7.56670E+0	2.57457E+1	2.81298E+2
6.60000E+1	0.00000E+0	7.26097E-3	2.04635E-3	1.87407E-4	8.19200E-7	4.61332E+0	6.36500E+3	7.56030E+0	2.57637E+1	2.81322E+2
6.70000E+1	0.00000E+0	7.26127E-3	2.04625E-3	1.86984E-4	8.07400E-7	4.61332E+0	6.36500E+3	7.55370E+0	2.57046E+1	2.81296E+2
6.80000E+1	0.00000E+0	7.26141E-3	2.04649E-3	1.87089E-4	8.41100E-7	4.61332E+0	6.36500E+3	7.54710E+0	2.57185E+1	2.81323E+2
6.90000E+1	0.00000E+0	7.26185E-3	2.04648E-3	1.86986E-4	8.23700E-7	4.61332E+0	6.36500E+3	7.54050E+0	2.57027E+1	2.81305E+2
7.00000E+1	0.00000E+0	7.26218E-3	2.04632E-3	1.86454E-4	8.44500E-7	4.61394E+0	6.36400E+3	7.53340E+0	2.56284E+1	2.81270E+2
7.10000E+1	0.00000E+0	7.26227E-3	2.04611E-3	1.86706E-4	8.33800E-7	4.61394E+0	6.36400E+3	7.52750E+0	2.56627E+1	2.81239E+2
7.20000E+1	0.00000E+0	7.26264E-3	2.04597E-3	1.86135E-4	8.52900E-7	4.61332E+0	6.36500E+3	7.52040E+0	2.55829E+1	2.81205E+2
7.30000E+1	0.00000E+0	7.26319E-3	2.04512E-3	1.86092E-4	8.33300E-7	4.61456E+0	6.36300E+3	7.51430E+0	2.55751E+1	2.81066E+2
7.40000E+1	0.00000E+0	7.26297E-3	2.04530E-3	1.86070E-4	8.50100E-7	4.61394E+0	6.36400E+3	7.50700E+0	2.55729E+1	2.81099E+2
7.50000E+1	0.00000E+0	7.26354E-3	2.04535E-3	1.86115E-4	8.37800E-7	4.61394E+0	6.36400E+3	7.50110E+0	2.55770E+1	2.81085E+2
7.60000E+1	0.00000E+0	7.26348E-3	2.04469E-3	1.85486E-4	8.36600E-7	4.61456E+0	6.36300E+3	7.49390E+0	2.54909E+1	2.80996E+2
7.70000E+1	0.00000E+0	7.26391E-3	2.04490E-3	1.85630E-4	8.54600E-7	4.61456E+0	6.36300E+3	7.48780E+0	2.55091E+1	2.81009E+2
7.80000E+1	0.00000E+0	7.26386E-3	2.04492E-3	1.85851E-4	8.27600E-7	4.61519E+0	6.36200E+3	7.47770E+0	2.55396E+1	2.81013E+2
7.90000E+1	0.00000E+0	7.26398E-3	2.04467E-3	1.85435E-4	8.45600E-7	4.61456E+0	6.36300E+3	7.47100E+0	2.54820E+1	2.80974E+2
8.00000E+1	0.00000E+0	7.26444E-3	2.04430E-3	1.85144E-4	8.37200E-7	4.61456E+0	6.36300E+3	7.46390E+0	2.54404E+1	2.80905E+2
8.10000E+1	0.00000E+0	7.26487E-3	2.04411E-3	1.85181E-4	8.54000E-7	4.61456E+0	6.36300E+3	7.45790E+0	2.54440E+1	2.80862E+2
8.20000E+1	0.00000E+0	7.26504E-3	2.04452E-3	1.85052E-4	8.45100E-7	4.61519E+0	6.36200E+3	7.45080E+0	2.54257E+1	2.80913E+2
8.30000E+1	0.00000E+0	7.26535E-3	2.04489E-3	1.84926E-4	8.54000E-7	4.61519E+0	6.36200E+3	7.44470E+0	2.54073E+1	2.80952E+2
8.40000E+1	0.00000E+0	7.26594E-3	2.04352E-3	1.84907E-4	8.60800E-7	4.61456E+0	6.36300E+3	7.43750E+0	2.54027E+1	2.80741E+2
8.50000E+1	0.00000E+0	7.26557E-3	2.04396E-3	1.85058E-4	8.72600E-7	4.61519E+0	6.36200E+3	7.43150E+0	2.54247E+1	2.80814E+2
8.60000E+1	0.00000E+0	7.26597E-3	2.04384E-3	1.83883E-4	8.68100E-7	4.61519E+0	6.36200E+3	7.42420E+0	2.52619E+1	2.80782E+2
8.70000E+1	0.00000E+0	7.26619E-3	2.04406E-3	1.84418E-4	8.64700E-7	4.61519E+0	6.36200E+3	7.41810E+0	2.53346E+1	2.80804E+2
8.80000E+1	0.00000E+0	7.26641E-3	2.04336E-3	1.83572E-4	8.58000E-7	4.61456E+0	6.36300E+3	7.41100E+0	2.52176E+1	2.80700E+2
8.90000E+1	0.00000E+0	7.26699E-3	2.04325E-3	1.83859E-4	8.57400E-7	4.61394E+0	6.36400E+3	7.40510E+0	2.52550E+1	2.80662E+2
9.00000E+1	0.00000E+0	7.26717E-3	2.04321E-3	1.83690E-4	8.67000E-7	4.61519E+0	6.36200E+3	7.39790E+0	2.52312E+1	2.80651E+2
9.10000E+1	0.00000E+0	7.26707E-3	2.04308E-3	1.83616E-4	8.50700E-7	4.61456E+0	6.36200E+3	7.38830E+0	2.52213E+1	2.80636E+2
9.20000E+1	0.00000E+0	7.26705E-3	2.04281E-3	1.83988E-4	8.41700E-7	4.61519E+0	6.36200E+3	7.38120E+0	2.52726E+1	2.80599E+2
9.30000E+1	0.00000E+0	7.26801E-3	2.04242E-3	1.82819E-4	8.42200E-7	4.61519E+0	6.36200E+3	7.37510E+0	2.51087E+1	2.80509E+2
9.40000E+1	0.00000E+0	7.26791E-3	2.04249E-3	1.82547E-4	8.44500E-7	4.61643E+0	6.36000E+3	7.36800E+0	2.50716E+1	2.80523E+2
9.50000E+1	0.00000E+0	7.26753E-3	2.04271E-3	1.82760E-4	8.36600E-7	4.61643E+0	6.36000E+3	7.36190E+0	2.51021E+1	2.80568E+2
9.60000E+1	0.00000E+0	7.26811E-3	2.04201E-3	1.82578E-4	8.50700E-7	4.61581E+0	6.36100E+3	7.35470E+0	2.50752E+1	2.80449E+2
9.70000E+1	0.00000E+0	7.26840E-3	2.04181E-3	1.82901E-4	8.62500E-7	4.61581E+0	6.36100E+3	7.34870E+0	2.51185E+1	2.80410E+2
9.80000E+1	0.00000E+0	7.26852E-3	2.04235E-3	1.82747E-4	8.51200E-7	4.61519E+0	6.36200E+3	7.34140E+0	2.50970E+1	2.80480E+2
9.90000E+1	0.00000E+0	7.26864E-3	2.04178E-3	1.82358E-4	8.43900E-7	4.61519E+0	6.36200E+3	7.33550E+0	2.50432E+1	2.80397E+2
1.00000E+2	0.00000E+0	7.26884E-3	2.04172E-3	1.82444E-4	8.53500E-7	4.61519E+0	6.36200E+3	7.32840E+0	2.50543E+1	2.80381E+2
1.01000E+2	0.00000E+0	7.26922E-3	2.04186E-3	1.81923E-4	8.50100E-7	4.61581E+0	6.36100E+3	7.32190E+0	2.49815E+1	2.80385E+2
1.02000E+2	0.00000E+0	7.26991E-3	2.04149E-3	1.81969E-4	8.55700E-7	4.61581E+0	6.36100E+3	7.31560E+0	2.49854E+1	2.80309E+2
1.03000E+2	0.00000E+0	7.26992E-3	2.04144E-3	1.81938E-4	8.70900E-7	4.61581E+0	6.36100E+3	7.30880E+0	2.49811E+1	2.80301E+2
1.04000E+2	0.00000E+0	7.26973E-3	2.04182E-3	1.81068E-4	8.68100E-7	4.61643E+0	6.36000E+3	7.30190E+0	2.48622E+1	2.80360E+2
1.05000E+2	0.00000E+0	7.27016E-3	2.04197E-3	1.81711E-4	8.64700E-7	4.61643E+0	6.36000E+3	7.29180E+0	2.49491E+1	2.80364E+2
1.06000E+2	0.00000E+0	7.27067E-3	2.04062E-3	1.81118E-4	8.58000E-7	4.61767E+0	6.35800E+3	7.28520E+0	2.48659E+1	2.80159E+2
1.07000E+2	0.00000E+0	7.27094E-3	2.04107E-3	1.80968E-4	8.56800E-7	4.61705E+0	6.35900E+3	7.27910E+0	2.48444E+1	2.80212E+2
1.08000E+2	0.00000E+0	7.27060E-3	2.04009E-3	1.80408E-4	8.65800E-7	4.61705E+0	6.35900E+3	7.27270E+0	2.47687E+1	2.80089E+2
1.09000E+2	0.00000E+0	7.27127E-3	2.04106E-3	1.80875E-4	8.66400E-7	4.61643E+0	6.36000E+3	7.26610E+0	2.48306E+1	2.80197E+2
1.10000E+2	0.00000E+0	7.27114E-3	2.04019E-3	1.81102E-4	8.64100E-7	4.61643E+0	6.36000E+3	7.25930E+0	2.48620E+1	2.80082E+2
1.11000E+2	0.00000E+0	7.27137E-3	2.04032E-3	1.80208E-4	8.61300E-7	4.61643E+0	6.36000E+3	7.25240E+0	2.47386E+1	2.80091E+2
1.12000E+2	0.00000E+0	7.27150E-3	2.04028E-3	1.80498E-4	8.58500E-7	4.61705E+0	6.35900E+3	7.24570E+0	2.47780E+1	2.80080E+2
1.13000E+2	0.00000E+0	7.27250E-3	2.04013E-3	1.80188E-4	8.60200E-7	4.61705E+0	6.35900E+3	7.23890E+0	2.47321E+1	2.80021E+2
1.14000E+2	0.00000E+0	7.27228E-3	2.04041E-3	1.80212E-4	8.43900E-7	4.61705E+0	6.35900E+3	7.23230E+0	2.47360E+1	2.80068E+2
1.15000E+2	0.00000E+0	7.27271E-3	2.03976E-3	1.79219E-4	8.63000E-7	4.61705E+0	6.35900E+3	7.22660E+0	2.45984E+1	2.79963E+2
1.16000E+2	0.00000E+0	7.27310E-3	2.03974E-3	1.79891E-4	8.68600E-7	4.61767E+0	6.35900E+3	7.21970E+0	2.46893E+1	2.79945E+2
1.17000E+2	0.00000E+0	7.27265E-3	2.03955E-3	1.79107E-4	8.75400E-7	4.61767E+0	6.35800E+3	7.21290E+0	2.45831E+1	2.79937E+2
1.18000E+2	0.00000E+0	7.27322E-3	2.03927E-3	1.79159E-4	8.65300E-7	4.61705E+0	6.35900E+3	7.20270E+0	2.45884E+1	2.79876E+2
1.19000E+2	0.00000E+0	7.27327E-3	2.03922E-3	1.79010E-4	8.64700E-7	4.61643E+0	6.36000E+3	7.19620E+0	2.45677E+1	2.79867E+2
1.20000E+2	0.00000E+0	7.27359E-3	2.03871E-3	1.79087E-4	8.63600E-7	4.61705E+0	6.35900E+3	7.18930E+0	2.45773E+1	2.79785E+2
1.21000E+2	0.00000E+0	7.27370E-3	2.03904E-3	1.78804E-4	8.69200E-7	4.61705E+0	6.35900E+3	7.18310E+0	2.45381E+1	2.79826E+2
1.22000E+2	0.00000E+0	7.27410E-3	2.03855E-3	1.78739E-4	8.69200E-7	4.61705E+0	6.35900E+3	7.17680E+0	2.45278E+1	2.79744E+2
1.23000E+2	0.00000E+0	7.27457E-3	2.03886E-3	1.78707E-4	8.69800E-7	4.61705E+0	6.35900E+3	7.17020E+0	2.45217E+1	2.79767E+2
1.24000E+2	0.00000E+0	7.27463E-3	2.03863E-3	1.78312E-4	8.63600E-7	4.61767E+0	6.35800E+3	7.16360E+0	2.44673E+1	2.79733E+2
1.25000E+2	0.00000E+0	7.27520E-3	2.03787E-3	1.78255E-4	8.89400E-7	4.61767E+0	6.35800E+3	7.15710E+0	2.44576E+1	2.79608E+2
1.26000E+2	0.00000E+0	7.27497E-3	2.03773E-3	1.77893E-4	8.63600E-7	4.61830E+0	6.35700E+3	7.14950E+0	2.44087E+1	2.79597E+2
1.27000E+2	0.00000E+0	7.27530E-3	2.03809E-3	1.78096E-4	8.73100E-7	4.61892E+0	6.35600E+3	7.14320E+0	2.44355E+1	2.79634E+2
1.28000E+2	0.00000E+0	7.27553E-3	2.03809E-3	1.77551E-4	8.79300E-7	4.61892E+0	6.35600E+3	7.13690E+0	2.43599E+1	2.79626E+2
1.29000E+2	0.00000E+0	7.27575E-3	2.03812E-3	1.77507E-4	8.75400E-7	4.61767E+0	6.35800E+3	7.13030E+0	2.43532E+1	2.79621E+2
1.30000E+2	0.00000E+0	7.27612E-3	2.03787E-3	1.76701E-4	8.69200E-7	4.61767E+0	6.35800E+3	7.12370E+0	2.42413E+1	2.79573E+2
1.31000E+2	0.00000E+0	7.27633E-3	2.03750E-3	1.77001E-4	8.77100E-7	4.61830E+0	6.35700E+3	7.11380E+0	2.42818E+1	2.79514E+2
1.32000E+2	0.00000E+0	7.27639E-3	2.03743E-3	1.77059E-4	8.59700E-7	4.61830E+0	6.35700E+3	7.10720E+0	2.42896E+1	2.79502E+2
1.33000E+2	0.00000E+0	7.27660E-3	2.03729E-3	1.76818E-4	8.78700E-7	4.61830E+0	6.35700E+3	7.10060E+0	2.42558E+1	2.79474E+2
1.34000E+2	0.00000E+0	7.27727E-3	2.03736E-3	1.76596E-4	8.68600E-7	4.61892E+0	6.35600E+3	7.09380E+0	2.42231E+1	2.79458E+2
1.35000E+2	0.00000E+0	7.27739E-3	2.03716E-3	1.76505E-4	8.70900E-7	4.61830E+0	6.35700E+3	7.08680E+0	2.42102E+1	2.79427E+2
1.36000E+2	0.00000E+0	7.27734E-3	2.03714E-3	1.76234E-4	8.73100E-7	4.61892E+0	6.35600E+3	7.08010E+0	2.41732E+1	2.79426E+2
1.37000E+2	0.00000E+0	7.27756E-3	2.03679E-3	1.76045E-4	8.72000E-7	4.61954E+0	6.35500E+3	7.07330E+0	2.41466E+1	2.79369E+2
1.38000E+2	0.00000E+0	7.27767E-3	2.03687E-3	1.76339E-4	8.51800E-7	4.61892E+0	6.35600E+3	7.06710E+0	2.41866E+1	2.79376E+2
1.39000E+2	0.00000E+0	7.27806E-3	2.03668E-3	1.75540E-4	8.79300E-7	4.61892E+0	6.35600E+3	7.06100E+0	2.40757E+1	2.79335E+2
1.40000E+2	0.00000E+0	7.27853E-3	2.03636E-3	1.75985E-4	8.77600E-7	4.61830E+0	6.35700E+3	7.05410E+0	2.41351E+1	2.79272E+2
1.41000E+2	0.00000E+0	7.27853E-3	2.03608E-3	1.75217E-4	8.54000E-7	4.61830E+0	6.35700E+3	7.04750E+0	2.40298E+1	2.79234E+2
1.42000E+2	0.00000E+0	7.27900E-3	2.03579E-3	1.75157E-4	8.59700E-7	4.61892E+0	6.35600E+3	7.04060E+0	2.40200E+1	2.79177E+2
1.43000E+2	0.00000E+0	7.27904E-3	2.03597E-3	1.75593E-4	8.72600E-7	4.61830E+0	6.35700E+3	7.03400E+0	2.40798E+1	2.79200E+2
1.44000E+2	0.00000E+0	7.27865E-3	2.03579E-3	1.75108E-4	8.81000E-7	4.61892E+0	6.35600E+3	7.02370E+0	2.40145E+1	2.79190E+2
1.45000E+2	0.00000E+0	7.27942E-3	2.03607E-3	1.74755E-4	8.84400E-7	4.61892E+0	6.35600E+3	7.01750E+0	2.39635E+1	2.79199E+2
1.46000E+2	0.00000E+0	7.27919E-3	2.03543E-3	1.74741E-4	8.61900E-7	4.61892E+0	6.35600E+3	7.01140E+0	2.39623E+1	2.79120E+2
1.47000E+2	0.00000E+0	7.27962E-3	2.03544E-3	1.74423E-4	8.59700E-7	4.61954E+0	6.35500E+3	7.00450E+0	2.39174E+1	2.79105E+2
1.48000E+2	0.00000E+0	7.27953E-3	2.03519E-3	1.73901E-4	8.52900E-7	4.61892E+0	6.35600E+3	6.99770E+0	2.38461E+1	2.79074E+2
1.49000E+2	0.00000E+0	7.28012E-3	2.03528E-3	1.74365E-4	8.84400E-7	4.61892E+0	6.35600E+3	6.99100E+0	2.39077E+1	2.79063E+2
