#X,#CH1,#CH2
#Second,#Volt,#Volt
-3.20E-02,-4.00E-02,0.00E+00
-3.18E-02,0.00E+00,-4.00E-02
-3.16E-02,-4.00E-02,0.00E+00
-3.14E-02,6.00E-02,1.00E+00
-3.12E-02,6.00E-02,9.80E-01
-3.10E-02,1.40E-01,1.00E+00
-3.08E-02,1.20E-01,1.00E+00
-3.06E-02,2.00E-01,9.80E-01
-3.04E-02,2.00E-01,9.80E-01
-3.02E-02,2.60E-01,1.00E+00
-3.00E-02,2.60E-01,9.80E-01
-2.98E-02,3.20E-01,1.00E+00
-2.96E-02,3.20E-01,9.80E-01
-2.94E-02,3.60E-01,1.00E+00
-2.92E-02,3.60E-01,9.80E-01
-2.90E-02,4.20E-01,1.00E+00
-2.88E-02,4.20E-01,1.00E+00
-2.86E-02,4.60E-01,9.80E-01
-2.84E-02,4.40E-01,9.80E-01
-2.82E-02,5.00E-01,1.00E+00
-2.80E-02,5.00E-01,9.80E-01
-2.78E-02,5.20E-01,1.00E+00
-2.76E-02,5.40E-01,9.80E-01
-2.74E-02,5.60E-01,1.00E+00
-2.72E-02,5.60E-01,1.00E+00
-2.70E-02,6.00E-01,9.80E-01
-2.68E-02,5.80E-01,9.80E-01
-2.66E-02,6.20E-01,1.00E+00
-2.64E-02,6.20E-01,9.80E-01
-2.62E-02,6.60E-01,1.00E+00
-2.60E-02,6.40E-01,9.80E-01
-2.58E-02,6.80E-01,1.00E+00
-2.56E-02,6.60E-01,9.80E-01
-2.54E-02,7.00E-01,1.00E+00
-2.52E-02,6.80E-01,9.80E-01
-2.50E-02,7.20E-01,1.00E+00
-2.48E-02,7.00E-01,9.80E-01
-2.46E-02,7.40E-01,1.00E+00
-2.44E-02,7.40E-01,9.80E-01
-2.42E-02,7.60E-01,1.02E+00
-2.40E-02,7.40E-01,9.80E-01
-2.38E-02,7.60E-01,1.00E+00
-2.36E-02,7.60E-01,1.00E+00
-2.34E-02,7.80E-01,9.80E-01
-2.32E-02,7.80E-01,9.80E-01
-2.30E-02,7.80E-01,1.00E+00
-2.28E-02,7.80E-01,9.80E-01
-2.26E-02,8.20E-01,9.80E-01
-2.24E-02,8.00E-01,1.00E+00
-2.22E-02,8.20E-01,9.80E-01
-2.20E-02,8.20E-01,1.00E+00
-2.18E-02,8.40E-01,9.80E-01
-2.16E-02,8.20E-01,1.00E+00
-2.14E-02,8.40E-01,9.80E-01
-2.12E-02,8.40E-01,9.80E-01
-2.10E-02,8.60E-01,1.00E+00
-2.08E-02,8.40E-01,9.80E-01
-2.06E-02,8.60E-01,1.00E+00
-2.04E-02,8.60E-01,9.80E-01
-2.02E-02,8.60E-01,1.00E+00
-2.00E-02,8.60E-01,9.80E-01
-1.98E-02,9.00E-01,1.00E+00
-1.96E-02,9.00E-01,9.80E-01
-1.94E-02,8.60E-01,1.00E+00
-1.92E-02,8.60E-01,9.80E-01
-1.90E-02,9.20E-01,1.00E+00
-1.88E-02,9.20E-01,9.80E-01
-1.86E-02,9.00E-01,1.00E+00
-1.84E-02,9.20E-01,1.00E+00
-1.82E-02,9.20E-01,9.80E-01
-1.80E-02,9.20E-01,1.00E+00
-1.78E-02,9.40E-01,9.80E-01
-1.76E-02,9.20E-01,1.00E+00
-1.74E-02,9.40E-01,9.80E-01
-1.72E-02,9.20E-01,1.00E+00
-1.70E-02,9.40E-01,9.80E-01
-1.68E-02,9.40E-01,9.80E-01
-1.66E-02,9.40E-01,1.00E+00
-1.64E-02,9.40E-01,9.80E-01
-1.62E-02,9.40E-01,1.00E+00
-1.60E-02,9.40E-01,1.00E+00
-1.58E-02,9.60E-01,9.80E-01
-1.56E-02,9.40E-01,9.80E-01
-1.54E-02,9.60E-01,1.00E+00
-1.52E-02,9.60E-01,9.80E-01
-1.50E-02,9.40E-01,9.80E-01
-1.48E-02,9.60E-01,9.80E-01
-1.46E-02,9.40E-01,1.00E+00
-1.44E-02,9.60E-01,9.80E-01
-1.42E-02,9.40E-01,1.00E+00
-1.40E-02,9.60E-01,1.00E+00
-1.38E-02,9.40E-01,9.80E-01
-1.36E-02,9.60E-01,9.80E-01
-1.34E-02,9.40E-01,1.00E+00
-1.32E-02,9.60E-01,9.80E-01
-1.30E-02,9.60E-01,1.00E+00
-1.28E-02,9.60E-01,9.80E-01
-1.26E-02,9.60E-01,1.00E+00
-1.24E-02,9.60E-01,9.80E-01
-1.22E-02,9.60E-01,1.00E+00
-1.20E-02,9.60E-01,9.80E-01
-1.18E-02,9.60E-01,1.00E+00
-1.16E-02,9.60E-01,9.80E-01
-1.14E-02,9.80E-01,1.00E+00
-1.12E-02,9.60E-01,1.00E+00
-1.10E-02,9.80E-01,9.80E-01
-1.08E-02,9.80E-01,9.80E-01
-1.06E-02,9.60E-01,1.00E+00
-1.04E-02,9.80E-01,9.80E-01
-1.02E-02,9.60E-01,1.00E+00
-1.00E-02,9.60E-01,9.80E-01
-9.80E-03,9.80E-01,1.00E+00
-9.60E-03,9.60E-01,9.80E-01
-9.40E-03,9.80E-01,1.00E+00
-9.20E-03,9.60E-01,9.80E-01
-9.00E-03,9.80E-01,1.00E+00
-8.80E-03,9.80E-01,1.00E+00
-8.60E-03,9.60E-01,9.80E-01
-8.40E-03,9.80E-01,9.80E-01
-8.20E-03,9.60E-01,1.00E+00
-8.00E-03,9.60E-01,1.00E+00
-7.80E-03,9.80E-01,9.80E-01
-7.60E-03,9.80E-01,1.00E+00
-7.40E-03,9.60E-01,9.80E-01
-7.20E-03,9.60E-01,9.80E-01
-7.00E-03,9.80E-01,1.02E+00
-6.80E-03,9.80E-01,1.00E+00
-6.60E-03,9.60E-01,9.80E-01
-6.40E-03,9.60E-01,1.00E+00
-6.20E-03,9.80E-01,9.80E-01
-6.00E-03,9.80E-01,9.80E-01
-5.80E-03,9.60E-01,1.00E+00
-5.60E-03,9.80E-01,9.80E-01
-5.40E-03,9.60E-01,1.02E+00
-5.20E-03,9.60E-01,1.00E+00
-5.00E-03,9.80E-01,9.80E-01
-4.80E-03,9.60E-01,9.80E-01
