1.700890070369879084e+02 1.700687689287816227e+02 1.700599502288116867e+02 1.700404168121884823e+02 1.700126697459788261e+02 1.699847812899292308e+02 1.699711290794579952e+02 1.699344896293717682e+02 1.699052587308178204e+02 1.698785741686646418e+02 1.698515326529206106e+02 1.698335005829790987e+02 1.697963936976994148e+02 1.697745977969996716e+02 1.697456156942467373e+02 1.697097436849374787e+02 1.696807214639289327e+02 1.696621819942925526e+02 1.696488954386051660e+02 1.696086380864433920e+02 1.695852118605463943e+02 1.695499789466436482e+02 1.695303344684411968e+02 1.694953419167035804e+02 1.694665208182198626e+02 1.694489657671459781e+02 1.694139987645714314e+02 1.693949876907709893e+02 1.693664468815018154e+02 1.693431361888713695e+02 1.693072849656457493e+02 1.692806182492814742e+02 1.692531727756911550e+02 1.692306671112451966e+02 1.692004176223110221e+02 1.691772590211299701e+02 1.691470878241083540e+02 1.691166359243163697e+02 1.690877282260197774e+02 1.690653992395638454e+02 1.690421088135252603e+02 1.690119910798353544e+02 1.689837175348547760e+02 1.689674461306826743e+02 1.689300415019762909e+02 1.689132046400448246e+02 1.688868597841585881e+02 1.688424030997231000e+02 1.688159182261356364e+02 1.687912265045080460e+02 1.687650932315695798e+02 1.687386232938265778e+02 1.687204810646508690e+02 1.686840889970716546e+02 1.686631264883206995e+02 1.686251101045922383e+02 1.686036416175195995e+02 1.685779177721916824e+02 1.685578893685601258e+02 1.685279607517819613e+02 1.684946742679614999e+02 1.684730356290019415e+02 1.684459481692015572e+02 1.684140678804740219e+02 1.683945231652583630e+02 1.683721371331083390e+02 1.683515511253906141e+02 1.683112120911793852e+02 1.682906528651095925e+02 1.682633335867986659e+02 1.682339370555891946e+02 1.681994500459360040e+02 1.681848584305809595e+02 1.681542013071803296e+02 1.681290178688316814e+02 1.681039342244869488e+02 1.680735082340728752e+02 1.680528940687806028e+02 1.680186222837177752e+02 1.680008687276821036e+02 1.679644193346959185e+02 1.679428365253884010e+02 1.679183933255949057e+02 1.678935576359981781e+02 1.678670940828069149e+02 1.678379758552475494e+02 1.678150313980272017e+02 1.677771042571783937e+02 1.677531905992552765e+02 1.677304396963634474e+02 1.677025557711880879e+02 1.676761957728876098e+02 1.676436177090913020e+02 1.676251949720022481e+02 1.676057297826908439e+02 1.675750674961119557e+02 1.675425152163178950e+02 1.675218405066760852e+02 1.674949467164942121e+02 1.674549573025890368e+02 1.674405767909814813e+02 1.674081200248756431e+02 1.673806245081575810e+02 1.673673589473813763e+02 1.673427613710010178e+02 1.673097062704937343e+02 1.672846965762133209e+02 1.672587468197495184e+02 1.672213268468962042e+02 1.671993215365544643e+02 1.671828281544636354e+02 1.671458614645656269e+02 1.671270585116654672e+02 1.671022092906908654e+02 1.670650728334535700e+02 1.670464706309797691e+02 1.670227592599417505e+02 1.670035780633000684e+02 1.669665881835778123e+02 1.669425765388577076e+02 1.669213263199452513e+02 1.668948466429458790e+02 1.668715477344617568e+02 1.668353838606229260e+02 1.668155715749201420e+02 1.667913616113245325e+02 1.667613747987272745e+02 1.667452351584518908e+02 1.667200744904563123e+02 1.666957768775483260e+02 1.666665495688861540e+02 1.666370488975004207e+02 1.666113211926219435e+02 1.665955720334451371e+02 1.665643853177232927e+02 1.665295936785085189e+02 1.665056364037947958e+02 1.664764355418835748e+02 1.664514423119393598e+02 1.664303421361646258e+02 1.664122275311519559e+02 1.663832830855292002e+02 1.663620057511043910e+02 1.663282989477557692e+02 1.663072672921758794e+02 1.662821133262551427e+02 1.662652890160042887e+02 1.662230298025310731e+02 1.662180746817970203e+02 1.661857152300828488e+02 1.661431214157729528e+02 1.661311351262358755e+02 1.661050122385429688e+02 1.660784848666870914e+02 1.660504484008573627e+02 1.660281153007674675e+02 1.660030526515761551e+02 1.659788055367828861e+02 1.659553178768758812e+02 1.659249609519024489e+02 1.659013733650291158e+02 1.658780028217533982e+02 1.658513350007964107e+02 1.658237958027124250e+02 1.658043325866214843e+02 1.657709295932885141e+02 1.657546098288250107e+02 1.657303916184743571e+02 1.657041566774560408e+02 1.656826148347207379e+02 1.656599769284866852e+02 1.656303124890667675e+02 1.656027925321727707e+02 1.655727812880983549e+02 1.655588591270431209e+02 1.655284901093480983e+02 1.654994358109348980e+02 1.654904513554917571e+02 1.654453558855520043e+02 1.654324460478828200e+02 1.654082825521379618e+02 1.653812431097061904e+02 1.653598110236220293e+02 1.653359159468630253e+02 1.653128505659321945e+02 1.652894614638341579e+02 1.652658700410038080e+02 1.652365674338857104e+02 1.651988975316150459e+02 1.651796185023827945e+02 1.651602771879117597e+02 1.651384403497552000e+02 1.651096817702127169e+02 1.650851476796418922e+02 1.650664570668334648e+02 1.650415556029189190e+02 1.650167876456037561e+02 1.649956954566891909e+02 1.649740920700075151e+02 1.649461761848620540e+02 1.649191095625566561e+02 1.648942967815959548e+02 1.648772989312656989e+02 1.648526182743970878e+02 1.648268040303401847e+02 1.648026985972741443e+02 1.647718972196275899e+02 1.647526295379437045e+02 1.647264917324209250e+02 1.646963195410365017e+02 1.646797744288459739e+02 1.646598927688110621e+02 1.646330617856039567e+02 1.646079352548496217e+02 1.645758477953571912e+02 1.645637730706344826e+02 1.645372856417477578e+02 1.645099750923024260e+02 1.644885671604292270e+02 1.644709342621766837e+02 1.644449154418755654e+02 1.644185001604940339e+02 1.643972413514003961e+02 1.643727799214061065e+02 1.643526968398874146e+02 1.643235981962687049e+02 1.643021589754500837e+02 1.642809289818653156e+02 1.642598748332487730e+02 1.642353540584508949e+02 1.642162798616959662e+02 1.641860633378606167e+02 1.641655708577197004e+02 1.641433008029454186e+02 1.641231600587806554e+02 1.640913419275104843e+02 1.640743748718913935e+02 1.640475489430231164e+02 1.640244417635545631e+02 1.640085359090314796e+02 1.639853860868019808e+02 1.639581391253890104e+02 1.639371842294643784e+02 1.639181530363695458e+02 1.638977681146542693e+02 1.638777207927622896e+02 1.638491652698199061e+02 1.638278716183023960e+02 1.638093184703500924e+02 1.637797674286142353e+02 1.637602855649956552e+02 1.637317213043660047e+02 1.637106836807375601e+02 1.636854339813873196e+02 1.636614020917099310e+02 1.636416489558611431e+02 1.636113351639262987e+02 1.635961134890069673e+02 1.635756211780927742e+02 1.635532353280142672e+02 1.635319768239416760e+02 1.635122906601679915e+02 1.634865042375905659e+02 1.634652998518755567e+02 1.634446989658461291e+02 1.634266202366200673e+02 1.633879129253665781e+02 1.633759856682217730e+02 1.633560668454315703e+02 1.633298350246917323e+02 1.633074147460466747e+02 1.632739866832763198e+02 1.632597511886308723e+02 1.632480184328269956e+02 1.632112319903976640e+02 1.631954799799616751e+02 1.631741229584329176e+02 1.631529854810573568e+02 1.631360622329277987e+02 1.631104260551990421e+02 1.630862414509700216e+02 1.630642015389029496e+02 1.630411711146815605e+02 1.630183186999474856e+02 1.630023500390317395e+02 1.629783180132581606e+02 1.629630761037177535e+02 1.629389888136759907e+02 1.629153778869770406e+02 1.628983694830286311e+02 1.628742209700658634e+02 1.628569854513033022e+02 1.628371191476345246e+02 1.628148868829469507e+02 1.628023553269059676e+02 1.627683734654621333e+02 1.627565818694550615e+02 1.627351353268234959e+02 1.627064385522953103e+02 1.626941357881843828e+02 1.626645362293159849e+02 1.626507005867985924e+02 1.626322959685656429e+02 1.626085889777073419e+02 1.625866973026018911e+02 1.625675121991888545e+02 1.625466724078641221e+02 1.625236849636948193e+02 1.625067037280153386e+02 1.624840454809877883e+02 1.624689870462272552e+02 1.624363120907741234e+02 1.624167210255644704e+02 1.624076917229920412e+02 1.623854122153572064e+02 1.623642932564607122e+02 1.623468946195307865e+02 1.623204028225736408e+02 1.623072103584924264e+02 1.622848526045571873e+02 1.622639594017612978e+02 1.622486372942070716e+02 1.622287558715266869e+02 1.622032174426878157e+02 1.621830919032414897e+02 1.621710518549110418e+02 1.621497470511071981e+02 1.621255057056848727e+02 1.621044742280919877e+02 1.620877571395112682e+02 1.620675260148398422e+02 1.620479422947816488e+02 1.620309294709672088e+02 1.620133401937927999e+02 1.619946042930365877e+02 1.619763010927065920e+02 1.619535506825840514e+02 1.619321837184538708e+02 1.619187904316127344e+02 1.618970387961606434e+02 1.618723532663542812e+02 1.618633497807454944e+02 1.618405431610705136e+02 1.618194000072822689e+02 1.618022590312357067e+02 1.617873863194667194e+02 1.617666391251434561e+02 1.617433273821287116e+02 1.617209924492586879e+02 1.617026792190525555e+02 1.616978425387647178e+02 1.616694351282771152e+02 1.616527199565329624e+02 1.616360720887309697e+02 1.616179707665273497e+02 1.615933505435300788e+02 1.615888797542163786e+02 1.615719673614516410e+02 1.615452245794355122e+02 1.615222480429833354e+02 1.615004692868776033e+02 1.614899975883659238e+02 1.614706917446419254e+02 1.614469249795584460e+02 1.614369158474583799e+02 1.614146748506323945e+02 1.613973742263809186e+02 1.613805394449679227e+02 1.613589797419944603e+02 1.613498642515206711e+02 1.613326792773725913e+02 1.613162193549392498e+02 1.613046332318530176e+02 1.612807298885308285e+02 1.612633063699219633e+02 1.612507602581395645e+02 1.612328188655984320e+02 1.612214703464515253e+02 1.611973916174237615e+02 1.611763591016744783e+02 1.611627575050420091e+02 1.611478475825298062e+02 1.611325607066998487e+02 1.611072596748200851e+02 1.611045515157075272e+02 1.610738436502043385e+02 1.610700425818041879e+02 1.610596000924209363e+02 1.610366327243715148e+02 1.610144886303067153e+02 1.610007324582504111e+02 1.609839381599759065e+02 1.609653010418883810e+02 1.609605663488042637e+02 1.609387349866854038e+02 1.609211244089256638e+02 1.608988594142520014e+02 1.608870297406388090e+02 1.608655797591862040e+02 1.608560491142787896e+02 1.608394725779637611e+02 1.608187297779776657e+02 1.608103572187185364e+02 1.607908052388785336e+02 1.607828575572244461e+02 1.607675613873356326e+02 1.607472891171816229e+02 1.607312997125731044e+02 1.607089297950713558e+02 1.606979347151657009e+02 1.606847775792957691e+02 1.606627306275742342e+02 1.606712755477323640e+02 1.606421766745226307e+02 1.606196906769478119e+02 1.606155862618648200e+02 1.605876157878358015e+02 1.605875092343358688e+02 1.605682813152617427e+02 1.605599920654950949e+02 1.605415605128240486e+02 1.605185356657620446e+02 1.605136765678906556e+02 1.605051420141661538e+02 1.604832406421271287e+02 1.604673621319875849e+02 1.604565908379980783e+02 1.604409515130043928e+02 1.604190466898232330e+02 1.604128892663724173e+02 1.604009741578625494e+02 1.603890090044322392e+02 1.603728633668190469e+02 1.603588710970504110e+02 1.603396232381103630e+02 1.603320389557885903e+02 1.603238423630511420e+02 1.603105631381451417e+02 1.602963569031014117e+02 1.602815893746512472e+02 1.602679609626158310e+02 1.602528284850075977e+02 1.602469548460984186e+02 1.602385863089223790e+02 1.602133521250099193e+02 1.602019856313054049e+02 1.601918047175497861e+02 1.601807575905162651e+02 1.601583653404763652e+02 1.601460542288522788e+02 1.601410453510079037e+02 1.601251834960610267e+02 1.601231670373734346e+02 1.601006907669355712e+02 1.600883918897217484e+02 1.600719553455492417e+02 1.600644929510345094e+02 1.600598366463906359e+02 1.600466455582336778e+02 1.600359628089827595e+02 1.600237108620323454e+02 1.600034599166170324e+02 1.599990282003563209e+02 1.599820096725021585e+02 1.599702121819471756e+02 1.599576000269295548e+02 1.599455815153408764e+02 1.599325909349830681e+02 1.599308516143398720e+02 1.599140571668246196e+02 1.599089051501086658e+02 1.599044690466492398e+02 1.598956418180405876e+02 1.598753624970874796e+02 1.598718397622425584e+02 1.598495356131404037e+02 1.598395539283279447e+02 1.598325082728201210e+02 1.598237057007515318e+02 1.598124177733755005e+02 1.598003649910874913e+02 1.597824876490696511e+02 1.597813998202047117e+02 1.597731022956872664e+02 1.597602477046965248e+02 1.597571937081179669e+02 1.597426255163203734e+02 1.597346760059627684e+02 1.597191475891766572e+02 1.597125369814803548e+02 1.597113688948388130e+02 1.596984333603601840e+02 1.596869752730333971e+02 1.596799251676740710e+02 1.596666164462959898e+02 1.596613426754360887e+02 1.596521659913581175e+02 1.596357996608836345e+02 1.596398865035860126e+02 1.596325271921926685e+02 1.596111729385426372e+02 1.596081797089650820e+02 1.595979317395901091e+02 1.595951456134359887e+02 1.595821498326224912e+02 1.595759325502018555e+02 1.595747214336959701e+02 1.595610402776580372e+02 1.595587335622356022e+02 1.595496236025101666e+02 1.595311672903610827e+02 1.595256970061181505e+02 1.595217468292001399e+02 1.595069304954193115e+02 1.595067229495900278e+02 1.594946949641776257e+02 1.594875456366893332e+02 1.594832852733602522e+02 1.594789531674313423e+02 1.594814265869184169e+02 1.594675785223142555e+02 1.594620110274531157e+02 1.594545885669262759e+02 1.594451392126809708e+02 1.594406722692118024e+02 1.594312575732237747e+02 1.594108482906645747e+02 1.594120518902890922e+02 1.594007468231351083e+02 1.594033948583751794e+02 1.593961456581812115e+02 1.593892049975434588e+02 1.593820975334796231e+02 1.593789373264406493e+02 1.593801381460323512e+02 1.593720658199569584e+02 1.593592870994264956e+02 1.593541695145179062e+02 1.593576382377985965e+02 1.593475450626614816e+02 1.593386091844262467e+02 1.593283731095797293e+02 1.593321575788704365e+02 1.593275511974835013e+02 1.593114418812685074e+02 1.593098678392306056e+02 1.593060180713858642e+02 1.593069527325370984e+02 1.592952077161307614e+02 1.592941045046473505e+02 1.592890627951303770e+02 1.592788571029718980e+02 1.592722648295116414e+02 1.592704784435513545e+02 1.592694524548520576e+02 1.592661909940992473e+02 1.592640979818050369e+02 1.592638342394628808e+02 1.592497464909604901e+02 1.592417477968216417e+02 1.592528842820833006e+02 1.592519517877544502e+02 1.592427176757041991e+02 1.592355073484432069e+02 1.592343071276441719e+02 1.592321757115828120e+02 1.592292320846105724e+02 1.592185468776923756e+02 1.592217143243601924e+02 1.592157026962760824e+02 1.592139618786215465e+02 1.592077471919502045e+02 1.591964694365995570e+02 1.591926626628506654e+02 1.591910525249322745e+02 1.591887512832309142e+02 1.591895493650821152e+02 1.591741612010041536e+02 1.591789376089787993e+02 1.591823024275181808e+02 1.591691245096096736e+02 1.591719453719400974e+02 1.591625382611527186e+02 1.591666301214097814e+02 1.591602729484287977e+02 1.591452567436250831e+02 1.591464456190282704e+02 1.591391325194721844e+02 1.591283022550303201e+02 1.591120268037720678e+02 1.591003834231167389e+02 1.590826089478144638e+02 1.590490118402513247e+02 1.589895380431599961e+02 1.590479557730797353e+02 1.590785036381676889e+02 1.590948266055678175e+02 1.591090420271429480e+02 1.591206325027220032e+02 1.591481265783312438e+02 1.591333539498711218e+02 1.591422227763966646e+02 1.591478013531883562e+02 1.591615676412818630e+02 1.591593380553234454e+02 1.591645770399776438e+02 1.591674028635670481e+02 1.591858812258358000e+02 1.591813324011661734e+02 1.591838186954147147e+02 1.590527994603479840e+02 1.591871412281608684e+02 1.591936594039957527e+02 1.590725750051260547e+02 1.591957554637747023e+02 1.592024101266477203e+02 1.592035785643885220e+02 1.592035094709925431e+02 1.592116428902516816e+02 1.592193027909453065e+02 1.592186063403387095e+02 1.592175837497587452e+02 1.592258857183721830e+02 1.592229981906066882e+02 1.592299342909972495e+02 1.592381503610920106e+02 1.592411937909820097e+02 1.592393152443069937e+02 1.592435928602202466e+02 1.592437982570122870e+02 1.592490546054264371e+02 1.592556414050543765e+02 1.592570169046950355e+02 1.592689020087685492e+02 1.592739117949672334e+02 1.592720520214676299e+02 1.592785769772343656e+02 1.592806717458183527e+02 1.592863069669884908e+02 1.592988044395112581e+02 1.592969828592111412e+02 1.592950246072865355e+02 1.593122645357004217e+02 1.593164217809017202e+02 1.593140105524797150e+02 1.593186207246027095e+02 1.593168977635287149e+02 1.593203320417133568e+02 1.593277190319828378e+02 1.593347549989657352e+02 1.593405605231358493e+02 1.593483950193578664e+02 1.593533719246469502e+02 1.593569742751193417e+02 1.593654315297906123e+02 1.593702030286208924e+02 1.593787931960053186e+02 1.593804428117053931e+02 1.593948715483876413e+02 1.593991999248331410e+02 1.594007796341919629e+02 1.594036660534831640e+02 1.594147287777325630e+02 1.594091954616145870e+02 1.594281645741812383e+02 1.594329060245077017e+02 1.594286450126210468e+02 1.594335937784474879e+02 1.594573733813594743e+02 1.594533872427813321e+02 1.594624253103268927e+02 1.594732514393904239e+02 1.594827359938338702e+02 1.594843867379402695e+02 1.594937357818699866e+02 1.595047339861977775e+02 1.595081707845754408e+02 1.595205792610373692e+02 1.595287252427184512e+02 1.595336102324522471e+02 1.595391781096192005e+02 1.595506255848485182e+02 1.595598045415819968e+02 1.595605942715824312e+02 1.595767593846854311e+02 1.595794443767948394e+02 1.595892451161667509e+02 1.595973597435503848e+02 1.596142391813178278e+02 1.596119465280952170e+02 1.596128045193451896e+02 1.596220501348024925e+02 1.596311766556779617e+02 1.596389739851787226e+02 1.596470656249299225e+02 1.596604450522720242e+02 1.596679740538451995e+02 1.596767084130497381e+02 1.596903024227566448e+02 1.596952507142413538e+02 1.597090465391921157e+02 1.597187306782599592e+02 1.597231894626783912e+02 1.597303497854484533e+02 1.597359477980313898e+02 1.597411264332116900e+02 1.597547073072675516e+02 1.597738101219954103e+02 1.597788409958016302e+02 1.597950018532642673e+02 1.598130470904949050e+02 1.598181509373398228e+02 1.598222717073734600e+02 1.598362250730885705e+02 1.598327396035212757e+02 1.598330511849208051e+02 1.598330748309064404e+02 1.598309550966873189e+02
