Name: Mohamed
Sample: PST194M1
Measuring Station: 10T
Start Date/Time: 11/04/2017 / 12:49:43
Actual time: 11/04/2017 / 12:49:45

Comment:
Rref=998.2Ohm
Cooldwon gross HB
I(9,A) A1ch1
R1(E,10) A1ch2 Rxy
R2(E,B) A1ch1 Rxx

Swept Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 2.803000E+3
Measurement type: Unidirectional
Step Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 0.000000E+0
While measuring, the Stepsize or the Delaytime have been changed:
Stepvalue##Stepsize##Delaytime (step)
0.00000E+0##2.50000E-1##0.00000E+0
0.00000E+0##2.50000E-1##0.00000E+0

Voltage (Ag1-Ch1 (sync)) [V] Voltage (Ag2-Ch1 (sync)) [V] Voltage (Ag1-Ch2 (sync)) [V] Voltage (Ag2-Ch2 (sync)) [V] T cooldown (LS335) [K] R T-sensor (LS335) [Ohm] B Field (Mercury IPS) [T]
  Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:
7.389095E-3 1.934256E-3 1.808208E-4 6.873000E-7 4.643989E+0 6.316000E+3 8.025300E+0
---------										
Zeit (Computer) []	Zeit (Computer) []	Voltage (Ag1-Ch1 (sync)) [V]	Voltage (Ag2-Ch1 (sync)) [V]	Voltage (Ag1-Ch2 (sync)) [V]	Voltage (Ag2-Ch2 (sync)) [V]	T cooldown (LS335) [K]	R T-sensor (LS335) [Ohm]	B Field (Mercury IPS) [T]	R1 (Ohm)	R2 (Ohm)
										
0.00000E+0	0.00000E+0	7.38985E-3	1.93354E-3	1.80042E-4	6.82800E-7	4.64968E+0	6.30800E+3	8.01280E+0	2.43196E+1	2.61177E+2
1.00000E+0	0.00000E+0	7.38969E-3	1.93399E-3	1.79935E-4	6.74900E-7	4.64525E+0	6.31400E+3	8.00320E+0	2.43056E+1	2.61244E+2
2.00000E+0	0.00000E+0	7.38980E-3	1.93369E-3	1.80263E-4	6.78300E-7	4.64651E+0	6.31200E+3	7.99680E+0	2.43496E+1	2.61199E+2
3.00000E+0	0.00000E+0	7.39034E-3	1.93352E-3	1.80186E-4	6.70400E-7	4.64525E+0	6.31400E+3	7.99030E+0	2.43374E+1	2.61157E+2
4.00000E+0	0.00000E+0	7.39043E-3	1.93369E-3	1.79682E-4	6.88400E-7	4.64336E+0	6.31700E+3	7.98370E+0	2.42691E+1	2.61177E+2
5.00000E+0	0.00000E+0	7.39084E-3	1.93326E-3	1.79841E-4	6.70400E-7	4.64336E+0	6.31700E+3	7.97490E+0	2.42892E+1	2.61104E+2
6.00000E+0	0.00000E+0	7.39087E-3	1.93301E-3	1.79014E-4	6.85000E-7	4.64588E+0	6.31300E+3	7.96820E+0	2.41774E+1	2.61069E+2
7.00000E+0	0.00000E+0	7.39077E-3	1.93316E-3	1.79761E-4	6.79400E-7	4.64588E+0	6.31300E+3	7.96170E+0	2.42785E+1	2.61093E+2
8.00000E+0	0.00000E+0	7.39152E-3	1.93354E-3	1.78739E-4	6.72700E-7	4.64715E+0	6.31100E+3	7.95510E+0	2.41381E+1	2.61118E+2
9.00000E+0	0.00000E+0	7.39095E-3	1.93240E-3	1.79480E-4	6.77700E-7	4.64841E+0	6.31000E+3	7.94850E+0	2.42401E+1	2.60985E+2
1.00000E+1	0.00000E+0	7.39173E-3	1.93293E-3	1.79165E-4	6.71000E-7	4.64715E+0	6.31100E+3	7.94190E+0	2.41949E+1	2.61029E+2
1.10000E+1	0.00000E+0	7.39196E-3	1.93293E-3	1.79015E-4	6.60900E-7	4.64904E+0	6.30800E+3	7.93610E+0	2.41740E+1	2.61021E+2
1.20000E+1	0.00000E+0	7.39216E-3	1.93228E-3	1.78778E-4	6.64800E-7	4.64715E+0	6.31100E+3	7.92940E+0	2.41413E+1	2.60926E+2
1.30000E+1	0.00000E+0	7.39243E-3	1.93272E-3	1.78502E-4	6.68200E-7	4.64904E+0	6.30800E+3	7.92260E+0	2.41032E+1	2.60975E+2
1.40000E+1	0.00000E+0	7.39245E-3	1.93229E-3	1.78408E-4	6.81700E-7	4.64525E+0	6.31400E+3	7.91600E+0	2.40904E+1	2.60917E+2
1.50000E+1	0.00000E+0	7.39244E-3	1.93242E-3	1.78345E-4	6.64300E-7	4.64462E+0	6.31500E+3	7.90610E+0	2.40820E+1	2.60935E+2
1.60000E+1	0.00000E+0	7.39272E-3	1.93207E-3	1.78048E-4	6.68200E-7	4.64399E+0	6.31600E+3	7.89930E+0	2.40409E+1	2.60877E+2
1.70000E+1	0.00000E+0	7.39325E-3	1.93204E-3	1.77900E-4	6.65400E-7	4.64651E+0	6.31200E+3	7.89360E+0	2.40192E+1	2.60854E+2
1.80000E+1	0.00000E+0	7.39360E-3	1.93183E-3	1.77877E-4	6.59200E-7	4.64651E+0	6.31200E+3	7.88670E+0	2.40149E+1	2.60813E+2
1.90000E+1	0.00000E+0	7.39380E-3	1.93172E-3	1.77725E-4	6.51900E-7	4.64715E+0	6.31100E+3	7.88000E+0	2.39937E+1	2.60793E+2
2.00000E+1	0.00000E+0	7.39390E-3	1.93137E-3	1.77820E-4	6.82200E-7	4.64778E+0	6.31000E+3	7.87330E+0	2.40063E+1	2.60741E+2
2.10000E+1	0.00000E+0	7.39333E-3	1.93136E-3	1.77257E-4	6.68700E-7	4.64778E+0	6.31000E+3	7.86650E+0	2.39322E+1	2.60760E+2
2.20000E+1	0.00000E+0	7.39406E-3	1.93111E-3	1.77344E-4	6.55300E-7	4.64462E+0	6.31500E+3	7.86000E+0	2.39415E+1	2.60700E+2
2.30000E+1	0.00000E+0	7.39438E-3	1.93138E-3	1.77046E-4	6.74900E-7	4.64715E+0	6.31200E+3	7.85370E+0	2.39003E+1	2.60725E+2
2.40000E+1	0.00000E+0	7.39460E-3	1.93126E-3	1.76766E-4	6.69300E-7	4.64588E+0	6.31300E+3	7.84750E+0	2.38617E+1	2.60702E+2
2.50000E+1	0.00000E+0	7.39469E-3	1.93120E-3	1.76757E-4	6.70400E-7	4.64904E+0	6.30800E+3	7.84060E+0	2.38603E+1	2.60690E+2
2.60000E+1	0.00000E+0	7.39460E-3	1.93132E-3	1.76728E-4	6.69300E-7	4.64462E+0	6.31400E+3	7.83380E+0	2.38566E+1	2.60709E+2
2.70000E+1	0.00000E+0	7.39479E-3	1.93081E-3	1.76719E-4	6.55800E-7	4.64651E+0	6.31200E+3	7.82720E+0	2.38548E+1	2.60634E+2
2.80000E+1	0.00000E+0	7.39537E-3	1.93062E-3	1.76635E-4	6.51900E-7	4.64273E+0	6.31800E+3	7.81700E+0	2.38416E+1	2.60588E+2
2.90000E+1	0.00000E+0	7.39521E-3	1.93014E-3	1.76449E-4	6.51300E-7	4.64588E+0	6.31300E+3	7.81020E+0	2.38170E+1	2.60529E+2
3.00000E+1	0.00000E+0	7.39560E-3	1.93021E-3	1.76045E-4	6.58100E-7	4.64525E+0	6.31400E+3	7.80400E+0	2.37612E+1	2.60524E+2
3.10000E+1	0.00000E+0	7.39595E-3	1.93034E-3	1.75829E-4	6.55300E-7	4.64778E+0	6.31000E+3	7.79790E+0	2.37309E+1	2.60530E+2
3.20000E+1	0.00000E+0	7.39619E-3	1.92983E-3	1.75712E-4	6.55300E-7	4.64462E+0	6.31500E+3	7.79110E+0	2.37143E+1	2.60452E+2
3.30000E+1	0.00000E+0	7.39617E-3	1.92978E-3	1.75850E-4	6.32200E-7	4.64651E+0	6.31200E+3	7.78420E+0	2.37330E+1	2.60447E+2
3.40000E+1	0.00000E+0	7.39676E-3	1.92993E-3	1.75303E-4	6.44000E-7	4.64588E+0	6.31300E+3	7.77750E+0	2.36573E+1	2.60446E+2
3.50000E+1	0.00000E+0	7.39669E-3	1.93031E-3	1.75285E-4	6.44600E-7	4.64651E+0	6.31200E+3	7.77080E+0	2.36551E+1	2.60499E+2
3.60000E+1	0.00000E+0	7.39703E-3	1.92994E-3	1.75564E-4	6.48500E-7	4.64778E+0	6.31000E+3	7.76400E+0	2.36916E+1	2.60438E+2
3.70000E+1	0.00000E+0	7.39703E-3	1.92969E-3	1.74896E-4	6.49700E-7	4.65031E+0	6.30600E+3	7.75790E+0	2.36015E+1	2.60403E+2
3.80000E+1	0.00000E+0	7.39755E-3	1.92931E-3	1.75157E-4	6.65400E-7	4.65031E+0	6.30700E+3	7.75170E+0	2.36350E+1	2.60335E+2
3.90000E+1	0.00000E+0	7.39730E-3	1.92922E-3	1.74789E-4	6.59800E-7	4.64841E+0	6.30900E+3	7.74500E+0	2.35862E+1	2.60332E+2
4.00000E+1	0.00000E+0	7.39796E-3	1.92909E-3	1.74411E-4	6.50800E-7	4.64904E+0	6.30800E+3	7.73810E+0	2.35332E+1	2.60291E+2
4.10000E+1	0.00000E+0	7.39823E-3	1.92909E-3	1.74492E-4	6.50200E-7	4.64525E+0	6.31400E+3	7.73140E+0	2.35432E+1	2.60280E+2
4.20000E+1	0.00000E+0	7.39815E-3	1.92890E-3	1.74148E-4	6.51300E-7	4.64841E+0	6.30900E+3	7.72120E+0	2.34970E+1	2.60258E+2
4.30000E+1	0.00000E+0	7.39849E-3	1.92893E-3	1.74035E-4	6.60900E-7	4.64904E+0	6.30800E+3	7.71460E+0	2.34806E+1	2.60250E+2
4.40000E+1	0.00000E+0	7.39851E-3	1.92852E-3	1.74044E-4	6.46300E-7	4.64841E+0	6.30900E+3	7.70840E+0	2.34818E+1	2.60194E+2
4.50000E+1	0.00000E+0	7.39885E-3	1.92865E-3	1.73489E-4	6.43500E-7	4.64968E+0	6.30600E+3	7.70210E+0	2.34059E+1	2.60200E+2
4.60000E+1	0.00000E+0	7.39910E-3	1.92876E-3	1.73550E-4	6.46800E-7	4.64904E+0	6.30800E+3	7.69550E+0	2.34134E+1	2.60206E+2
4.70000E+1	0.00000E+0	7.39913E-3	1.92854E-3	1.73594E-4	6.39500E-7	4.64778E+0	6.31000E+3	7.68850E+0	2.34192E+1	2.60176E+2
4.80000E+1	0.00000E+0	7.39934E-3	1.92902E-3	1.73331E-4	6.50800E-7	4.64651E+0	6.31200E+3	7.68180E+0	2.33830E+1	2.60232E+2
4.90000E+1	0.00000E+0	7.39977E-3	1.92803E-3	1.73394E-4	6.46800E-7	4.64778E+0	6.31000E+3	7.67510E+0	2.33902E+1	2.60083E+2
5.00000E+1	0.00000E+0	7.39948E-3	1.92793E-3	1.73514E-4	6.31100E-7	4.64651E+0	6.31200E+3	7.66820E+0	2.34073E+1	2.60080E+2
5.10000E+1	0.00000E+0	7.40008E-3	1.92823E-3	1.73011E-4	6.43500E-7	4.64651E+0	6.31300E+3	7.66150E+0	2.33376E+1	2.60100E+2
5.20000E+1	0.00000E+0	7.40035E-3	1.92770E-3	1.72685E-4	6.48500E-7	4.64778E+0	6.31000E+3	7.65540E+0	2.32927E+1	2.60019E+2
5.30000E+1	0.00000E+0	7.40039E-3	1.92722E-3	1.72653E-4	6.64800E-7	4.64778E+0	6.31000E+3	7.64910E+0	2.32882E+1	2.59952E+2
5.40000E+1	0.00000E+0	7.40026E-3	1.92742E-3	1.72769E-4	6.52500E-7	4.64715E+0	6.31100E+3	7.64220E+0	2.33043E+1	2.59984E+2
5.50000E+1	0.00000E+0	7.40075E-3	1.92731E-3	1.72379E-4	6.69300E-7	4.64525E+0	6.31300E+3	7.63550E+0	2.32501E+1	2.59953E+2
5.60000E+1	0.00000E+0	7.40071E-3	1.92733E-3	1.72278E-4	6.55800E-7	4.64399E+0	6.31600E+3	7.62530E+0	2.32367E+1	2.59957E+2
5.70000E+1	0.00000E+0	7.40128E-3	1.92726E-3	1.72034E-4	6.43500E-7	4.64588E+0	6.31300E+3	7.61860E+0	2.32019E+1	2.59927E+2
5.80000E+1	0.00000E+0	7.40156E-3	1.92694E-3	1.72002E-4	6.59800E-7	4.64904E+0	6.30800E+3	7.61240E+0	2.31967E+1	2.59874E+2
5.90000E+1	0.00000E+0	7.40144E-3	1.92649E-3	1.71587E-4	6.37900E-7	4.64778E+0	6.31000E+3	7.60620E+0	2.31412E+1	2.59818E+2
6.00000E+1	0.00000E+0	7.40225E-3	1.92693E-3	1.72002E-4	6.46800E-7	4.64841E+0	6.30900E+3	7.59930E+0	2.31946E+1	2.59848E+2
6.10000E+1	0.00000E+0	7.40244E-3	1.92628E-3	1.71825E-4	6.38400E-7	4.64651E+0	6.31200E+3	7.59250E+0	2.31702E+1	2.59754E+2
6.20000E+1	0.00000E+0	7.40235E-3	1.92643E-3	1.71615E-4	6.42900E-7	4.64904E+0	6.30800E+3	7.58570E+0	2.31422E+1	2.59777E+2
6.30000E+1	0.00000E+0	7.40276E-3	1.92649E-3	1.71434E-4	6.53000E-7	4.64968E+0	6.30700E+3	7.57920E+0	2.31165E+1	2.59771E+2
6.40000E+1	0.00000E+0	7.40261E-3	1.92639E-3	1.71491E-4	6.49100E-7	4.65094E+0	6.30500E+3	7.57230E+0	2.31247E+1	2.59763E+2
6.50000E+1	0.00000E+0	7.40294E-3	1.92618E-3	1.70877E-4	6.54100E-7	4.64904E+0	6.30800E+3	7.56650E+0	2.30408E+1	2.59724E+2
6.60000E+1	0.00000E+0	7.40322E-3	1.92607E-3	1.70658E-4	6.63700E-7	4.65031E+0	6.30600E+3	7.55950E+0	2.30103E+1	2.59697E+2
6.70000E+1	0.00000E+0	7.40323E-3	1.92575E-3	1.70679E-4	6.50800E-7	4.64841E+0	6.30900E+3	7.55300E+0	2.30131E+1	2.59655E+2
6.80000E+1	0.00000E+0	7.40340E-3	1.92572E-3	1.70925E-4	6.64300E-7	4.64904E+0	6.30800E+3	7.54610E+0	2.30458E+1	2.59645E+2
6.90000E+1	0.00000E+0	7.40398E-3	1.92575E-3	1.70386E-4	6.73200E-7	4.64968E+0	6.30700E+3	7.53600E+0	2.29713E+1	2.59629E+2
7.00000E+1	0.00000E+0	7.40369E-3	1.92568E-3	1.70312E-4	6.59200E-7	4.65348E+0	6.30100E+3	7.52990E+0	2.29623E+1	2.59630E+2
7.10000E+1	0.00000E+0	7.40414E-3	1.92524E-3	1.70071E-4	6.65900E-7	4.65158E+0	6.30400E+3	7.52360E+0	2.29283E+1	2.59554E+2
7.20000E+1	0.00000E+0	7.40404E-3	1.92534E-3	1.69974E-4	6.73800E-7	4.65094E+0	6.30500E+3	7.51670E+0	2.29157E+1	2.59572E+2
7.30000E+1	0.00000E+0	7.40484E-3	1.92525E-3	1.70000E-4	6.71600E-7	4.65158E+0	6.30400E+3	7.51000E+0	2.29167E+1	2.59531E+2
7.40000E+1	0.00000E+0	7.40453E-3	1.92519E-3	1.69556E-4	6.71000E-7	4.64778E+0	6.30900E+3	7.50320E+0	2.28577E+1	2.59534E+2
7.50000E+1	0.00000E+0	7.40490E-3	1.92503E-3	1.69575E-4	6.66500E-7	4.65158E+0	6.30400E+3	7.49660E+0	2.28591E+1	2.59500E+2
7.60000E+1	0.00000E+0	7.40523E-3	1.92512E-3	1.69275E-4	6.78300E-7	4.65158E+0	6.30400E+3	7.48970E+0	2.28177E+1	2.59499E+2
7.70000E+1	0.00000E+0	7.40502E-3	1.92440E-3	1.69342E-4	6.59200E-7	4.65031E+0	6.30600E+3	7.48350E+0	2.28274E+1	2.59410E+2
7.80000E+1	0.00000E+0	7.40524E-3	1.92450E-3	1.69259E-4	6.69900E-7	4.65221E+0	6.30300E+3	7.47720E+0	2.28155E+1	2.59416E+2
7.90000E+1	0.00000E+0	7.40586E-3	1.92425E-3	1.68840E-4	6.62600E-7	4.64778E+0	6.31000E+3	7.47030E+0	2.27571E+1	2.59360E+2
8.00000E+1	0.00000E+0	7.40562E-3	1.92498E-3	1.68907E-4	6.89500E-7	4.65158E+0	6.30400E+3	7.46360E+0	2.27668E+1	2.59466E+2
8.10000E+1	0.00000E+0	7.40604E-3	1.92444E-3	1.68842E-4	6.69300E-7	4.64968E+0	6.30700E+3	7.45670E+0	2.27568E+1	2.59380E+2
8.20000E+1	0.00000E+0	7.40644E-3	1.92395E-3	1.68461E-4	6.74900E-7	4.64968E+0	6.30700E+3	7.44670E+0	2.27043E+1	2.59300E+2
8.30000E+1	0.00000E+0	7.40679E-3	1.92373E-3	1.68147E-4	6.72700E-7	4.64841E+0	6.30900E+3	7.44050E+0	2.26608E+1	2.59258E+2
8.40000E+1	0.00000E+0	7.40659E-3	1.92383E-3	1.68125E-4	6.77200E-7	4.65221E+0	6.30300E+3	7.43420E+0	2.26585E+1	2.59278E+2
8.50000E+1	0.00000E+0	7.40700E-3	1.92430E-3	1.68220E-4	6.78800E-7	4.65094E+0	6.30500E+3	7.42730E+0	2.26700E+1	2.59328E+2
8.60000E+1	0.00000E+0	7.40720E-3	1.92366E-3	1.68032E-4	6.80000E-7	4.65158E+0	6.30500E+3	7.42060E+0	2.26442E+1	2.59234E+2
8.70000E+1	0.00000E+0	7.40725E-3	1.92322E-3	1.68058E-4	6.69900E-7	4.65221E+0	6.30300E+3	7.41380E+0	2.26474E+1	2.59173E+2
8.80000E+1	0.00000E+0	7.40696E-3	1.92316E-3	1.67431E-4	6.82800E-7	4.65538E+0	6.29800E+3	7.40720E+0	2.25639E+1	2.59175E+2
8.90000E+1	0.00000E+0	7.40769E-3	1.92321E-3	1.67370E-4	6.73200E-7	4.65538E+0	6.29800E+3	7.40030E+0	2.25534E+1	2.59157E+2
9.00000E+1	0.00000E+0	7.40800E-3	1.92346E-3	1.67129E-4	6.86100E-7	4.65348E+0	6.30100E+3	7.39410E+0	2.25200E+1	2.59179E+2
9.10000E+1	0.00000E+0	7.40806E-3	1.92339E-3	1.67471E-4	6.97400E-7	4.65348E+0	6.30100E+3	7.38790E+0	2.25658E+1	2.59168E+2
9.20000E+1	0.00000E+0	7.40861E-3	1.92285E-3	1.67155E-4	6.92900E-7	4.65221E+0	6.30300E+3	7.38120E+0	2.25217E+1	2.59075E+2
9.30000E+1	0.00000E+0	7.40856E-3	1.92273E-3	1.66964E-4	6.85000E-7	4.65601E+0	6.29700E+3	7.37430E+0	2.24960E+1	2.59061E+2
9.40000E+1	0.00000E+0	7.40875E-3	1.92260E-3	1.66922E-4	6.77700E-7	4.65284E+0	6.30200E+3	7.36770E+0	2.24899E+1	2.59037E+2
9.50000E+1	0.00000E+0	7.40925E-3	1.92229E-3	1.66676E-4	6.78300E-7	4.65158E+0	6.30400E+3	7.35740E+0	2.24552E+1	2.58978E+2
9.60000E+1	0.00000E+0	7.40890E-3	1.92255E-3	1.65998E-4	6.85600E-7	4.65221E+0	6.30300E+3	7.35080E+0	2.23648E+1	2.59024E+2
9.70000E+1	0.00000E+0	7.40934E-3	1.92221E-3	1.65997E-4	6.60900E-7	4.65031E+0	6.30600E+3	7.34460E+0	2.23634E+1	2.58964E+2
9.80000E+1	0.00000E+0	7.40967E-3	1.92260E-3	1.66303E-4	6.89500E-7	4.65094E+0	6.30500E+3	7.33830E+0	2.24036E+1	2.59005E+2
9.90000E+1	0.00000E+0	7.40971E-3	1.92229E-3	1.66075E-4	6.97900E-7	4.65031E+0	6.30600E+3	7.33140E+0	2.23729E+1	2.58962E+2
1.00000E+2	0.00000E+0	7.40985E-3	1.92207E-3	1.66078E-4	6.95100E-7	4.64968E+0	6.30700E+3	7.32470E+0	2.23728E+1	2.58927E+2
1.01000E+2	0.00000E+0	7.41014E-3	1.92174E-3	1.65882E-4	6.86700E-7	4.65158E+0	6.30400E+3	7.31800E+0	2.23456E+1	2.58872E+2
1.02000E+2	0.00000E+0	7.41018E-3	1.92188E-3	1.65659E-4	6.87800E-7	4.65221E+0	6.30300E+3	7.31120E+0	2.23154E+1	2.58890E+2
1.03000E+2	0.00000E+0	7.41065E-3	1.92153E-3	1.65462E-4	6.78800E-7	4.65094E+0	6.30500E+3	7.30440E+0	2.22874E+1	2.58826E+2
1.04000E+2	0.00000E+0	7.41071E-3	1.92161E-3	1.65476E-4	6.74900E-7	4.65094E+0	6.30500E+3	7.29880E+0	2.22892E+1	2.58835E+2
1.05000E+2	0.00000E+0	7.41099E-3	1.92161E-3	1.65274E-4	6.86100E-7	4.65158E+0	6.30400E+3	7.29190E+0	2.22610E+1	2.58825E+2
1.06000E+2	0.00000E+0	7.41135E-3	1.92138E-3	1.64821E-4	6.94600E-7	4.65221E+0	6.30300E+3	7.28510E+0	2.21990E+1	2.58782E+2
1.07000E+2	0.00000E+0	7.41102E-3	1.92117E-3	1.64655E-4	6.94000E-7	4.65221E+0	6.30300E+3	7.27830E+0	2.21775E+1	2.58765E+2
1.08000E+2	0.00000E+0	7.41150E-3	1.92075E-3	1.64854E-4	6.85000E-7	4.65411E+0	6.30000E+3	7.26830E+0	2.22030E+1	2.58692E+2
1.09000E+2	0.00000E+0	7.41188E-3	1.92066E-3	1.64632E-4	6.78300E-7	4.65348E+0	6.30100E+3	7.26150E+0	2.21719E+1	2.58666E+2
1.10000E+2	0.00000E+0	7.41221E-3	1.92094E-3	1.64167E-4	6.85600E-7	4.65221E+0	6.30300E+3	7.25520E+0	2.21083E+1	2.58692E+2
1.11000E+2	0.00000E+0	7.41201E-3	1.92051E-3	1.63787E-4	6.97400E-7	4.65411E+0	6.29900E+3	7.24900E+0	2.20578E+1	2.58642E+2
1.12000E+2	0.00000E+0	7.41257E-3	1.92055E-3	1.64134E-4	6.81700E-7	4.65284E+0	6.30200E+3	7.24220E+0	2.21028E+1	2.58627E+2
1.13000E+2	0.00000E+0	7.41263E-3	1.92027E-3	1.64066E-4	6.83300E-7	4.65474E+0	6.29900E+3	7.23550E+0	2.20935E+1	2.58588E+2
1.14000E+2	0.00000E+0	7.41242E-3	1.92021E-3	1.64049E-4	6.78300E-7	4.65474E+0	6.29900E+3	7.22860E+0	2.20917E+1	2.58587E+2
1.15000E+2	0.00000E+0	7.41275E-3	1.92035E-3	1.63448E-4	6.91800E-7	4.65474E+0	6.29900E+3	7.22190E+0	2.20098E+1	2.58594E+2
1.16000E+2	0.00000E+0	7.41316E-3	1.92055E-3	1.63646E-4	6.79400E-7	4.65474E+0	6.29900E+3	7.21500E+0	2.20354E+1	2.58607E+2
1.17000E+2	0.00000E+0	7.41352E-3	1.92038E-3	1.63774E-4	6.84500E-7	4.65284E+0	6.30200E+3	7.20950E+0	2.20515E+1	2.58571E+2
1.18000E+2	0.00000E+0	7.41334E-3	1.91978E-3	1.63594E-4	6.94000E-7	4.65411E+0	6.30000E+3	7.20270E+0	2.20278E+1	2.58496E+2
1.19000E+2	0.00000E+0	7.41411E-3	1.91951E-3	1.62918E-4	6.91200E-7	4.65348E+0	6.30100E+3	7.19580E+0	2.19344E+1	2.58433E+2
1.20000E+2	0.00000E+0	7.41353E-3	1.91974E-3	1.62577E-4	6.67100E-7	4.65474E+0	6.29900E+3	7.18910E+0	2.18902E+1	2.58484E+2
1.21000E+2	0.00000E+0	7.41396E-3	1.91918E-3	1.62496E-4	6.81100E-7	4.65221E+0	6.30300E+3	7.18240E+0	2.18781E+1	2.58395E+2
1.22000E+2	0.00000E+0	7.41410E-3	1.91920E-3	1.62287E-4	6.69300E-7	4.65094E+0	6.30500E+3	7.17220E+0	2.18495E+1	2.58393E+2
1.23000E+2	0.00000E+0	7.41429E-3	1.91891E-3	1.62496E-4	6.77200E-7	4.65221E+0	6.30200E+3	7.16610E+0	2.18772E+1	2.58346E+2
1.24000E+2	0.00000E+0	7.41503E-3	1.91871E-3	1.62458E-4	6.72100E-7	4.65665E+0	6.29600E+3	7.15980E+0	2.18698E+1	2.58293E+2
1.25000E+2	0.00000E+0	7.41515E-3	1.91892E-3	1.61978E-4	6.82200E-7	4.65411E+0	6.30000E+3	7.15310E+0	2.18049E+1	2.58318E+2
1.26000E+2	0.00000E+0	7.41528E-3	1.91872E-3	1.61891E-4	6.70400E-7	4.65601E+0	6.29700E+3	7.14630E+0	2.17927E+1	2.58286E+2
1.27000E+2	0.00000E+0	7.41558E-3	1.91825E-3	1.61740E-4	6.80500E-7	4.65221E+0	6.30300E+3	7.13960E+0	2.17716E+1	2.58213E+2
1.28000E+2	0.00000E+0	7.41579E-3	1.91846E-3	1.62210E-4	6.85600E-7	4.65158E+0	6.30400E+3	7.13270E+0	2.18342E+1	2.58234E+2
1.29000E+2	0.00000E+0	7.41574E-3	1.91838E-3	1.61561E-4	6.83900E-7	4.65221E+0	6.30200E+3	7.12590E+0	2.17470E+1	2.58224E+2
1.30000E+2	0.00000E+0	7.41619E-3	1.91824E-3	1.61354E-4	6.90600E-7	4.65665E+0	6.29600E+3	7.11920E+0	2.17179E+1	2.58190E+2
1.31000E+2	0.00000E+0	7.41580E-3	1.91861E-3	1.61452E-4	6.83900E-7	4.65601E+0	6.29700E+3	7.11300E+0	2.17322E+1	2.58253E+2
1.32000E+2	0.00000E+0	7.41630E-3	1.91781E-3	1.61366E-4	6.82800E-7	4.65728E+0	6.29500E+3	7.10680E+0	2.17191E+1	2.58129E+2
1.33000E+2	0.00000E+0	7.41695E-3	1.91848E-3	1.61101E-4	6.82800E-7	4.65411E+0	6.30000E+3	7.10000E+0	2.16815E+1	2.58195E+2
1.34000E+2	0.00000E+0	7.41673E-3	1.91828E-3	1.61030E-4	6.76000E-7	4.65474E+0	6.29900E+3	7.09340E+0	2.16727E+1	2.58176E+2
1.35000E+2	0.00000E+0	7.41679E-3	1.91789E-3	1.60529E-4	6.77700E-7	4.65348E+0	6.30000E+3	7.08650E+0	2.16051E+1	2.58122E+2
1.36000E+2	0.00000E+0	7.41735E-3	1.91801E-3	1.60818E-4	6.82200E-7	4.65728E+0	6.29500E+3	7.07640E+0	2.16422E+1	2.58119E+2
1.37000E+2	0.00000E+0	7.41720E-3	1.91798E-3	1.60589E-4	6.77200E-7	4.65728E+0	6.29500E+3	7.06950E+0	2.16119E+1	2.58120E+2
1.38000E+2	0.00000E+0	7.41755E-3	1.91707E-3	1.60246E-4	6.71000E-7	4.65348E+0	6.30100E+3	7.06350E+0	2.15647E+1	2.57985E+2
1.39000E+2	0.00000E+0	7.41773E-3	1.91712E-3	1.60259E-4	6.72100E-7	4.65601E+0	6.29700E+3	7.05720E+0	2.15660E+1	2.57986E+2
1.40000E+2	0.00000E+0	7.41785E-3	1.91714E-3	1.59841E-4	6.62600E-7	4.65474E+0	6.29900E+3	7.05040E+0	2.15094E+1	2.57984E+2
1.41000E+2	0.00000E+0	7.41800E-3	1.91728E-3	1.59644E-4	6.87800E-7	4.65158E+0	6.30400E+3	7.04360E+0	2.14825E+1	2.57998E+2
1.42000E+2	0.00000E+0	7.41854E-3	1.91698E-3	1.59949E-4	6.73200E-7	4.65348E+0	6.30100E+3	7.03680E+0	2.15219E+1	2.57938E+2
1.43000E+2	0.00000E+0	7.41811E-3	1.91698E-3	1.59676E-4	6.62600E-7	4.65284E+0	6.30200E+3	7.03010E+0	2.14864E+1	2.57954E+2
1.44000E+2	0.00000E+0	7.41847E-3	1.91640E-3	1.59358E-4	6.73800E-7	4.65538E+0	6.29800E+3	7.02340E+0	2.14426E+1	2.57864E+2
1.45000E+2	0.00000E+0	7.41896E-3	1.91640E-3	1.59254E-4	6.62000E-7	4.65348E+0	6.30100E+3	7.01720E+0	2.14271E+1	2.57846E+2
1.46000E+2	0.00000E+0	7.41912E-3	1.91582E-3	1.59245E-4	6.69300E-7	4.65411E+0	6.30000E+3	7.01090E+0	2.14255E+1	2.57763E+2
1.47000E+2	0.00000E+0	7.41909E-3	1.91647E-3	1.58903E-4	6.77200E-7	4.65665E+0	6.29600E+3	7.00400E+0	2.13795E+1	2.57851E+2
1.48000E+2	0.00000E+0	7.41933E-3	1.91631E-3	1.59417E-4	6.79400E-7	4.65728E+0	6.29500E+3	6.99720E+0	2.14480E+1	2.57821E+2
1.49000E+2	0.00000E+0	7.41951E-3	1.91651E-3	1.58542E-4	6.68200E-7	4.65474E+0	6.29900E+3	6.98700E+0	2.13297E+1	2.57842E+2
