#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.00246,-1.14,-0.0424
-0.0024596,-1.14,-0.0424
-0.0024592,-1.12,-0.0416
-0.0024588,-1.12,-0.0424
-0.0024584,-1.14,-0.0424
-0.002458,-1.14,-0.0424
-0.0024576,-1.12,-0.0432
-0.0024572,-1.12,-0.0424
-0.0024568,-1.12,-0.0432
-0.0024564,-1.12,-0.0432
-0.002456,-1.14,-0.0432
-0.0024556,-1.14,-0.0424
-0.0024552,-1.14,-0.0408
-0.0024548,-1.12,-0.0432
-0.0024544,-1.14,-0.0424
-0.002454,-1.12,-0.0424
-0.0024536,-1.14,-0.0408
-0.0024532,-1.12,-0.0408
-0.0024528,-1.12,-0.0432
-0.0024524,-1.14,-0.0432
-0.002452,-1.14,-0.0408
-0.0024516,-1.14,-0.0416
-0.0024512,-1.14,-0.0432
-0.0024508,-1.12,-0.0416
-0.0024504,-1.12,-0.0432
-0.00245,-1.12,-0.0424
-0.0024496,-1.12,-0.0424
-0.0024492,-1.12,-0.0432
-0.0024488,-1.12,-0.0416
-0.0024484,-1.14,-0.0416
-0.002448,-1.14,-0.0432
-0.0024476,-1.12,-0.0416
-0.0024472,-1.12,-0.0416
-0.0024468,-1.12,-0.0432
-0.0024464,-1.12,-0.044
-0.002446,-1.12,-0.0408
-0.0024456,-1.12,-0.0424
-0.0024452,-1.14,-0.0424
-0.0024448,-1.12,-0.0424
-0.0024444,-1.12,-0.0424
-0.002444,-1.12,-0.0424
-0.0024436,-1.12,-0.0416
-0.0024432,-1.12,-0.0416
-0.0024428,-1.12,-0.0424
-0.0024424,-1.12,-0.0432
-0.002442,-1.12,-0.0424
-0.0024416,-1.12,-0.0408
-0.0024412,-1.12,-0.0432
-0.0024408,-1.12,-0.0424
-0.0024404,-1.12,-0.044
-0.00244,-1.12,-0.0424
-0.0024396,-1.12,-0.0432
-0.0024392,-1.12,-0.0408
-0.0024388,-1.12,-0.0432
-0.0024384,-1.12,-0.0416
-0.002438,-1.12,-0.0416
-0.0024376,-1.12,-0.0408
-0.0024372,-1.12,-0.0432
-0.0024368,-1.12,-0.044
-0.0024364,-1.12,-0.0424
-0.002436,-1.12,-0.0416
-0.0024356,-1.12,-0.0424
-0.0024352,-1.12,-0.0424
-0.0024348,-1.12,-0.0424
-0.0024344,-1.12,-0.0424
-0.002434,-1.12,-0.0408
-0.0024336,-1.12,-0.0424
-0.0024332,-1.12,-0.0408
-0.0024328,-1.12,-0.0424
-0.0024324,-1.14,-0.0416
-0.002432,-1.12,-0.0424
-0.0024316,-1.12,-0.0416
-0.0024312,-1.12,-0.0408
-0.0024308,-1.12,-0.0424
-0.0024304,-1.12,-0.0416
-0.00243,-1.12,-0.0424
-0.0024296,-1.12,-0.0408
-0.0024292,-1.12,-0.0416
-0.0024288,-1.12,-0.0432
-0.0024284,-1.12,-0.0424
-0.002428,-1.12,-0.0416
-0.0024276,-1.1,-0.0424
-0.0024272,-1.12,-0.0424
-0.0024268,-1.1,-0.0416
-0.0024264,-1.12,-0.0424
-0.002426,-1.12,-0.0416
-0.0024256,-1.1,-0.0432
-0.0024252,-1.12,-0.0416
-0.0024248,-1.12,-0.0416
-0.0024244,-1.12,-0.0424
-0.002424,-1.12,-0.0408
-0.0024236,-1.12,-0.0432
-0.0024232,-1.12,-0.0424
-0.0024228,-1.12,-0.0424
-0.0024224,-1.12,-0.0408
-0.002422,-1.12,-0.0424
-0.0024216,-1.12,-0.0424
-0.0024212,-1.1,-0.0424
-0.0024208,-1.12,-0.0424
-0.0024204,-1.12,-0.0432
-0.00242,-1.12,-0.0416
-0.0024196,-1.12,-0.0416
-0.0024192,-1.12,-0.0416
