#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.0039204,-0.66,0.0448
-0.00392,-0.68,0.0456
-0.003919601,-0.68,0.044
-0.003919201,-0.68,0.044
-0.003918801,-0.68,0.0432
-0.003918401,-0.66,0.044
-0.003918001,-0.68,0.044
-0.003917601,-0.66,0.0448
-0.003917201,-0.66,0.0448
-0.003916801,-0.66,0.0448
-0.003916401,-0.68,0.0456
-0.003916001,-0.66,0.0456
-0.003915601,-0.66,0.044
-0.003915201,-0.66,0.0464
-0.003914801,-0.66,0.0456
-0.003914401,-0.68,0.044
-0.003914,-0.66,0.044
-0.0039136,-0.66,0.0448
-0.0039132,-0.68,0.044
-0.0039128,-0.68,0.0448
-0.0039124,-0.66,0.0448
-0.003912,-0.66,0.0448
-0.0039116,-0.66,0.0456
-0.0039112,-0.66,0.0448
-0.0039108,-0.66,0.0464
-0.0039104,-0.68,0.0448
-0.00391,-0.68,0.0448
-0.0039096,-0.66,0.044
-0.0039092,-0.68,0.0448
-0.0039088,-0.68,0.0448
-0.0039084,-0.68,0.0456
-0.003908,-0.66,0.044
-0.0039076,-0.68,0.0456
-0.0039072,-0.64,0.0464
-0.0039068,-0.68,0.0448
-0.0039064,-0.68,0.0456
-0.003906,-0.66,0.044
-0.0039056,-0.68,0.044
-0.0039052,-0.68,0.0456
-0.0039048,-0.68,0.0456
-0.0039044,-0.68,0.044
-0.003904,-0.68,0.0456
-0.0039036,-0.68,0.0464
-0.0039032,-0.68,0.0448
-0.0039028,-0.68,0.044
-0.0039024,-0.68,0.0448
-0.003902,-0.68,0.0448
-0.0039016,-0.68,0.0448
-0.0039012,-0.68,0.0456
-0.0039008,-0.68,0.0456
-0.0039004,-0.68,0.044
-0.0039,-0.68,0.0456
-0.0038996,-0.68,0.0456
-0.0038992,-0.68,0.0456
-0.0038988,-0.68,0.0456
-0.0038984,-0.68,0.044
-0.003898,-0.64,0.0456
-0.0038976,-0.68,0.0448
-0.0038972,-0.68,0.044
-0.0038968,-0.68,0.0448
-0.0038964,-0.68,0.0456
-0.003896,-0.68,0.0456
-0.0038956,-0.68,0.0448
-0.0038952,-0.68,0.0456
-0.0038948,-0.66,0.044
-0.0038944,-0.68,0.0448
-0.003894,-0.68,0.044
-0.0038936,-0.68,0.0456
-0.0038932,-0.68,0.044
-0.0038928,-0.68,0.0448
-0.0038924,-0.68,0.0448
-0.003892,-0.68,0.0456
-0.0038916,-0.68,0.044
-0.0038912,-0.68,0.044
-0.0038908,-0.7,0.0456
-0.0038904,-0.68,0.0456
-0.00389,-0.68,0.0464
-0.0038896,-0.68,0.0448
-0.0038892,-0.68,0.0448
-0.0038888,-0.68,0.044
-0.0038884,-0.68,0.044
-0.003888,-0.68,0.0456
-0.0038876,-0.68,0.0456
-0.0038872,-0.68,0.044
-0.0038868,-0.68,0.0448
-0.0038864,-0.68,0.044
-0.003886,-0.68,0.0456
-0.0038856,-0.68,0.0448
-0.0038852,-0.68,0.0448
-0.0038848,-0.68,0.0448
-0.0038844,-0.68,0.044
-0.003884,-0.68,0.044
-0.0038836,-0.68,0.044
-0.0038832,-0.68,0.0448
-0.0038828,-0.68,0.0456
-0.0038824,-0.68,0.0456
-0.003882,-0.68,0.044
-0.0038816,-0.68,0.0448
-0.0038812,-0.68,0.0448
-0.0038808,-0.68,0.0448
-0.0038804,-0.68,0.044
-0.00388,-0.7,0.0456
-0.0038796,-0.68,0.0456
-0.0038792,-0.68,0.0448
-0.0038788,-0.68,0.044
-0.0038784,-0.68,0.0456
-0.003878,-0.7,0.0448
-0.0038776,-0.68,0.0424
-0.0038772,-0.68,0.0456
-0.0038768,-0.68,0.0448
-0.0038764,-0.68,0.0448
-0.003876,-0.7,0.0456
-0.0038756,-0.68,0.044
-0.0038752,-0.68,0.044
-0.0038748,-0.68,0.0456
-0.0038744,-0.68,0.0456
-0.003874,-0.7,0.0448
-0.0038736,-0.68,0.044
-0.0038732,-0.7,0.0464
-0.0038728,-0.68,0.0456
-0.0038724,-0.68,0.044
-0.003872,-0.68,0.0464
-0.0038716,-0.68,0.044
-0.0038712,-0.68,0.0456
-0.0038708,-0.7,0.0448
-0.0038704,-0.68,0.044
-0.00387,-0.68,0.0456
-0.0038696,-0.68,0.044
-0.0038692,-0.68,0.044
-0.0038688,-0.7,0.044
-0.0038684,-0.68,0.044
-0.003868,-0.68,0.044
-0.0038676,-0.7,0.0448
-0.0038672,-0.68,0.044
-0.0038668,-0.7,0.0448
-0.0038664,-0.68,0.044
-0.003866,-0.7,0.044
-0.0038656,-0.7,0.0464
-0.0038652,-0.68,0.044
-0.0038648,-0.7,0.0456
-0.0038644,-0.68,0.0448
-0.003864,-0.7,0.0448
-0.0038636,-0.68,0.0448
-0.0038632,-0.7,0.0456
-0.0038628,-0.68,0.0448
-0.0038624,-0.68,0.044
-0.003862,-0.7,0.0448
-0.0038616,-0.68,0.0456
-0.0038612,-0.68,0.044
-0.0038608,-0.68,0.0448
-0.0038604,-0.68,0.0448
-0.00386,-0.72,0.0456
-0.0038596,-0.68,0.0424
-0.0038592,-0.68,0.0448
-0.0038588,-0.7,0.0448
-0.0038584,-0.7,0.044
-0.003858,-0.7,0.0448
-0.0038576,-0.7,0.0448
-0.0038572,-0.68,0.0448
-0.0038568,-0.7,0.044
-0.0038564,-0.7,0.0456
-0.003856,-0.7,0.0456
-0.0038556,-0.7,0.044
-0.003855201,-0.68,0.044
-0.003854801,-0.7,0.0432
-0.003854401,-0.7,0.044
-0.003854001,-0.68,0.044
-0.003853601,-0.68,0.044
-0.003853201,-0.7,0.0456
-0.0038528,-0.7,0.0448
-0.0038524,-0.68,0.0456
-0.003852,-0.7,0.044
-0.0038516,-0.7,0.0456
-0.0038512,-0.7,0.044
-0.0038508,-0.7,0.0456
-0.0038504,-0.68,0.0472
-0.00385,-0.7,0.0456
-0.0038496,-0.68,0.0448
-0.0038492,-0.7,0.0448
-0.0038488,-0.7,0.0456
-0.0038484,-0.7,0.0456
-0.003848,-0.7,0.044
-0.0038476,-0.7,0.0456
-0.0038472,-0.7,0.0448
