Name: Mohamed
Sample: PST197M1
Measuring Station: 10T
Start Date/Time: 07/04/2017 / 12:33:23
Actual time: 07/04/2017 / 12:33:27

Comment:
Rref=998.2
I(7,3)
R1(5,B) A1Ch2
R2(6,5)A2Ch1
Bsweep Gross HB


Swept Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 2.400000E+3
Measurement type: Unidirectional
Step Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 0.000000E+0
While measuring, the Stepsize or the Delaytime have been changed:
Stepvalue##Stepsize##Delaytime (step)
0.00000E+0##2.50000E-1##0.00000E+0
0.00000E+0##2.50000E-1##0.00000E+0

Voltage (Ag1-Ch1 (sync)) [V] Voltage (Ag2-Ch1 (sync)) [V] Voltage (Ag1-Ch2 (sync)) [V] Voltage (Ag2-Ch2 (sync)) [V] T cooldown (LS335) [K] R T-sensor (LS335) [Ohm] B Field (Mercury IPS) [T]
  Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:
7.395067E-3 1.886846E-3 1.715105E-4 5.840000E-7 4.577648E+0 6.423000E+3 8.052800E+0
---------										
Zeit (Computer) []	Zeit (Computer) []	Voltage (Ag1-Ch1 (sync)) [V]	Voltage (Ag2-Ch1 (sync)) [V]	Voltage (Ag1-Ch2 (sync)) [V]	Voltage (Ag2-Ch2 (sync)) [V]	T cooldown (LS335) [K]	R T-sensor (LS335) [Ohm]	B Field (Mercury IPS) [T]	R1 (Ohm)	R2 (Ohm)
										
0.00000E+0	0.00000E+0	7.39552E-3	1.88715E-3	1.70804E-4	5.79500E-7	4.57826E+0	6.42200E+3	8.04040E+0	2.30540E+1	2.54715E+2
1.00000E+0	0.00000E+0	7.39546E-3	1.88712E-3	1.71193E-4	5.93500E-7	4.57887E+0	6.42000E+3	8.03420E+0	2.31067E+1	2.54713E+2
2.00000E+0	0.00000E+0	7.39584E-3	1.88737E-3	1.70885E-4	5.90100E-7	4.57887E+0	6.42100E+3	8.02780E+0	2.30640E+1	2.54734E+2
3.00000E+0	0.00000E+0	7.39574E-3	1.88682E-3	1.70649E-4	5.84500E-7	4.57948E+0	6.42000E+3	8.02160E+0	2.30324E+1	2.54663E+2
4.00000E+0	0.00000E+0	7.39623E-3	1.88701E-3	1.71110E-4	5.93500E-7	4.57765E+0	6.42300E+3	8.01570E+0	2.30932E+1	2.54672E+2
5.00000E+0	0.00000E+0	7.39622E-3	1.88683E-3	1.71007E-4	5.85100E-7	4.57765E+0	6.42300E+3	8.00970E+0	2.30793E+1	2.54649E+2
6.00000E+0	0.00000E+0	7.39602E-3	1.88671E-3	1.70714E-4	5.96900E-7	4.57887E+0	6.42100E+3	8.00340E+0	2.30403E+1	2.54639E+2
7.00000E+0	0.00000E+0	7.39662E-3	1.88638E-3	1.70900E-4	5.80600E-7	4.57887E+0	6.42100E+3	7.99650E+0	2.30636E+1	2.54574E+2
8.00000E+0	0.00000E+0	7.39639E-3	1.88665E-3	1.70296E-4	5.78300E-7	4.57887E+0	6.42100E+3	7.98040E+0	2.29828E+1	2.54619E+2
9.00000E+0	0.00000E+0	7.39698E-3	1.88669E-3	1.69965E-4	5.91800E-7	4.57887E+0	6.42100E+3	7.97450E+0	2.29363E+1	2.54603E+2
1.00000E+1	0.00000E+0	7.39704E-3	1.88618E-3	1.69789E-4	5.95700E-7	4.57887E+0	6.42100E+3	7.96760E+0	2.29123E+1	2.54533E+2
1.10000E+1	0.00000E+0	7.39723E-3	1.88596E-3	1.69521E-4	5.99700E-7	4.57948E+0	6.42000E+3	7.96170E+0	2.28755E+1	2.54495E+2
1.20000E+1	0.00000E+0	7.39775E-3	1.88604E-3	1.69365E-4	5.90700E-7	4.57765E+0	6.42300E+3	7.95120E+0	2.28529E+1	2.54488E+2
1.30000E+1	0.00000E+0	7.39784E-3	1.88593E-3	1.69590E-4	5.89000E-7	4.57887E+0	6.42100E+3	7.94550E+0	2.28830E+1	2.54471E+2
1.40000E+1	0.00000E+0	7.39775E-3	1.88585E-3	1.69351E-4	5.86200E-7	4.57948E+0	6.42000E+3	7.93830E+0	2.28510E+1	2.54464E+2
1.50000E+1	0.00000E+0	7.39793E-3	1.88565E-3	1.69217E-4	5.99700E-7	4.57887E+0	6.42100E+3	7.93230E+0	2.28324E+1	2.54429E+2
1.60000E+1	0.00000E+0	7.39845E-3	1.88578E-3	1.68791E-4	5.95700E-7	4.57826E+0	6.42200E+3	7.92520E+0	2.27733E+1	2.54430E+2
1.70000E+1	0.00000E+0	7.39858E-3	1.88562E-3	1.68810E-4	6.05900E-7	4.57887E+0	6.42100E+3	7.91940E+0	2.27755E+1	2.54404E+2
1.80000E+1	0.00000E+0	7.39874E-3	1.88559E-3	1.68930E-4	5.97400E-7	4.57887E+0	6.42100E+3	7.91220E+0	2.27912E+1	2.54393E+2
1.90000E+1	0.00000E+0	7.39898E-3	1.88522E-3	1.68457E-4	5.89600E-7	4.57948E+0	6.42000E+3	7.90630E+0	2.27266E+1	2.54335E+2
2.00000E+1	0.00000E+0	7.39919E-3	1.88514E-3	1.68612E-4	5.96900E-7	4.57948E+0	6.42000E+3	7.89910E+0	2.27469E+1	2.54318E+2
2.10000E+1	0.00000E+0	7.39887E-3	1.88475E-3	1.68085E-4	5.90700E-7	4.58009E+0	6.41900E+3	7.89320E+0	2.26768E+1	2.54276E+2
2.20000E+1	0.00000E+0	7.39905E-3	1.88543E-3	1.68199E-4	5.90700E-7	4.57948E+0	6.42000E+3	7.88610E+0	2.26916E+1	2.54362E+2
2.30000E+1	0.00000E+0	7.39949E-3	1.88451E-3	1.68115E-4	5.83400E-7	4.58070E+0	6.41900E+3	7.87660E+0	2.26789E+1	2.54223E+2
2.40000E+1	0.00000E+0	7.39974E-3	1.88485E-3	1.67543E-4	5.83400E-7	4.58009E+0	6.41900E+3	7.86940E+0	2.26010E+1	2.54260E+2
2.50000E+1	0.00000E+0	7.39996E-3	1.88500E-3	1.67421E-4	5.78900E-7	4.58009E+0	6.41900E+3	7.86340E+0	2.25838E+1	2.54272E+2
2.60000E+1	0.00000E+0	7.40022E-3	1.88447E-3	1.67998E-4	5.73800E-7	4.58009E+0	6.41900E+3	7.85630E+0	2.26608E+1	2.54193E+2
2.70000E+1	0.00000E+0	7.40051E-3	1.88432E-3	1.67214E-4	5.86200E-7	4.58009E+0	6.41900E+3	7.85020E+0	2.25543E+1	2.54162E+2
2.80000E+1	0.00000E+0	7.40049E-3	1.88433E-3	1.67583E-4	5.88400E-7	4.58009E+0	6.41900E+3	7.84300E+0	2.26041E+1	2.54164E+2
2.90000E+1	0.00000E+0	7.40035E-3	1.88417E-3	1.67153E-4	5.87900E-7	4.57948E+0	6.42000E+3	7.83730E+0	2.25466E+1	2.54147E+2
3.00000E+1	0.00000E+0	7.40076E-3	1.88404E-3	1.67008E-4	5.71600E-7	4.58009E+0	6.41900E+3	7.83020E+0	2.25257E+1	2.54116E+2
3.10000E+1	0.00000E+0	7.40096E-3	1.88420E-3	1.67199E-4	5.82800E-7	4.58009E+0	6.41900E+3	7.82320E+0	2.25508E+1	2.54131E+2
3.20000E+1	0.00000E+0	7.40124E-3	1.88428E-3	1.67032E-4	5.75500E-7	4.57948E+0	6.42000E+3	7.81690E+0	2.25275E+1	2.54131E+2
3.30000E+1	0.00000E+0	7.40145E-3	1.88420E-3	1.66753E-4	5.71600E-7	4.58070E+0	6.41800E+3	7.81060E+0	2.24892E+1	2.54114E+2
3.40000E+1	0.00000E+0	7.40144E-3	1.88378E-3	1.66725E-4	5.70500E-7	4.57948E+0	6.42000E+3	7.80040E+0	2.24854E+1	2.54058E+2
3.50000E+1	0.00000E+0	7.40111E-3	1.88344E-3	1.66576E-4	5.69400E-7	4.58009E+0	6.41900E+3	7.79350E+0	2.24664E+1	2.54023E+2
3.60000E+1	0.00000E+0	7.40167E-3	1.88329E-3	1.65867E-4	5.59800E-7	4.58070E+0	6.41800E+3	7.78690E+0	2.23691E+1	2.53983E+2
3.70000E+1	0.00000E+0	7.40210E-3	1.88339E-3	1.66172E-4	5.70500E-7	4.58070E+0	6.41800E+3	7.78010E+0	2.24089E+1	2.53982E+2
3.80000E+1	0.00000E+0	7.40201E-3	1.88321E-3	1.65752E-4	5.77800E-7	4.57948E+0	6.42000E+3	7.77390E+0	2.23526E+1	2.53960E+2
3.90000E+1	0.00000E+0	7.40243E-3	1.88389E-3	1.66247E-4	5.75500E-7	4.58070E+0	6.41800E+3	7.76780E+0	2.24180E+1	2.54038E+2
4.00000E+1	0.00000E+0	7.40257E-3	1.88310E-3	1.65558E-4	5.75000E-7	4.58131E+0	6.41700E+3	7.76100E+0	2.23247E+1	2.53926E+2
4.10000E+1	0.00000E+0	7.40281E-3	1.88299E-3	1.65891E-4	5.76700E-7	4.58131E+0	6.41700E+3	7.75420E+0	2.23689E+1	2.53904E+2
4.20000E+1	0.00000E+0	7.40275E-3	1.88286E-3	1.65237E-4	5.63200E-7	4.58131E+0	6.41700E+3	7.74740E+0	2.22809E+1	2.53888E+2
4.30000E+1	0.00000E+0	7.40294E-3	1.88287E-3	1.65309E-4	5.71000E-7	4.58131E+0	6.41600E+3	7.74060E+0	2.22900E+1	2.53883E+2
4.40000E+1	0.00000E+0	7.40312E-3	1.88305E-3	1.65288E-4	5.80600E-7	4.58192E+0	6.41600E+3	7.73400E+0	2.22866E+1	2.53901E+2
4.50000E+1	0.00000E+0	7.40346E-3	1.88234E-3	1.64699E-4	5.94100E-7	4.58192E+0	6.41600E+3	7.72720E+0	2.22062E+1	2.53794E+2
4.60000E+1	0.00000E+0	7.40318E-3	1.88262E-3	1.64989E-4	5.80000E-7	4.58070E+0	6.41800E+3	7.72150E+0	2.22461E+1	2.53842E+2
4.70000E+1	0.00000E+0	7.40351E-3	1.88227E-3	1.64596E-4	5.84500E-7	4.58131E+0	6.41700E+3	7.71130E+0	2.21922E+1	2.53782E+2
4.80000E+1	0.00000E+0	7.40415E-3	1.88208E-3	1.64290E-4	5.74400E-7	4.58192E+0	6.41600E+3	7.70450E+0	2.21489E+1	2.53735E+2
4.90000E+1	0.00000E+0	7.40407E-3	1.88204E-3	1.64237E-4	5.69400E-7	4.58192E+0	6.41600E+3	7.69790E+0	2.21420E+1	2.53732E+2
5.00000E+1	0.00000E+0	7.40429E-3	1.88230E-3	1.64385E-4	5.82300E-7	4.58192E+0	6.41700E+3	7.69110E+0	2.21614E+1	2.53760E+2
5.10000E+1	0.00000E+0	7.40455E-3	1.88197E-3	1.64193E-4	5.82800E-7	4.58131E+0	6.41700E+3	7.68430E+0	2.21346E+1	2.53706E+2
5.20000E+1	0.00000E+0	7.40487E-3	1.88221E-3	1.63462E-4	5.76700E-7	4.58192E+0	6.41600E+3	7.67800E+0	2.20352E+1	2.53728E+2
5.30000E+1	0.00000E+0	7.40534E-3	1.88160E-3	1.63956E-4	5.81700E-7	4.58192E+0	6.41600E+3	7.67190E+0	2.21004E+1	2.53630E+2
5.40000E+1	0.00000E+0	7.40492E-3	1.88171E-3	1.63744E-4	5.84000E-7	4.58131E+0	6.41700E+3	7.66490E+0	2.20731E+1	2.53659E+2
5.50000E+1	0.00000E+0	7.40503E-3	1.88170E-3	1.63703E-4	5.75000E-7	4.58131E+0	6.41700E+3	7.65820E+0	2.20672E+1	2.53653E+2
5.60000E+1	0.00000E+0	7.40540E-3	1.88157E-3	1.63615E-4	5.72200E-7	4.58192E+0	6.41600E+3	7.65150E+0	2.20543E+1	2.53623E+2
5.70000E+1	0.00000E+0	7.40563E-3	1.88109E-3	1.63722E-4	5.69400E-7	4.58131E+0	6.41700E+3	7.64460E+0	2.20680E+1	2.53551E+2
5.80000E+1	0.00000E+0	7.40581E-3	1.88125E-3	1.63059E-4	5.59300E-7	4.58253E+0	6.41500E+3	7.63790E+0	2.19780E+1	2.53566E+2
5.90000E+1	0.00000E+0	7.40562E-3	1.88105E-3	1.62665E-4	5.66600E-7	4.58131E+0	6.41700E+3	7.62840E+0	2.19255E+1	2.53545E+2
6.00000E+1	0.00000E+0	7.40592E-3	1.88121E-3	1.62614E-4	5.60900E-7	4.58131E+0	6.41700E+3	7.62210E+0	2.19177E+1	2.53557E+2
6.10000E+1	0.00000E+0	7.40586E-3	1.88108E-3	1.62590E-4	5.69400E-7	4.58192E+0	6.41600E+3	7.61520E+0	2.19147E+1	2.53542E+2
6.20000E+1	0.00000E+0	7.40636E-3	1.88084E-3	1.62692E-4	5.80600E-7	4.58192E+0	6.41500E+3	7.60850E+0	2.19270E+1	2.53492E+2
6.30000E+1	0.00000E+0	7.40643E-3	1.88052E-3	1.62842E-4	5.69900E-7	4.58314E+0	6.41400E+3	7.60170E+0	2.19470E+1	2.53447E+2
6.40000E+1	0.00000E+0	7.40703E-3	1.88064E-3	1.61938E-4	5.69400E-7	4.58192E+0	6.41600E+3	7.59510E+0	2.18234E+1	2.53443E+2
6.50000E+1	0.00000E+0	7.40723E-3	1.88083E-3	1.62506E-4	5.75500E-7	4.58192E+0	6.41600E+3	7.58820E+0	2.18994E+1	2.53461E+2
6.60000E+1	0.00000E+0	7.40723E-3	1.88088E-3	1.61928E-4	5.83400E-7	4.58192E+0	6.41600E+3	7.58250E+0	2.18215E+1	2.53467E+2
6.70000E+1	0.00000E+0	7.40708E-3	1.88012E-3	1.62305E-4	5.86200E-7	4.58314E+0	6.41400E+3	7.57570E+0	2.18727E+1	2.53371E+2
6.80000E+1	0.00000E+0	7.40759E-3	1.88052E-3	1.61707E-4	5.86800E-7	4.58314E+0	6.41400E+3	7.56900E+0	2.17907E+1	2.53407E+2
6.90000E+1	0.00000E+0	7.40816E-3	1.88034E-3	1.61245E-4	5.86200E-7	4.58253E+0	6.41500E+3	7.56210E+0	2.17267E+1	2.53364E+2
7.00000E+1	0.00000E+0	7.40775E-3	1.88034E-3	1.61599E-4	5.89600E-7	4.58253E+0	6.41500E+3	7.55550E+0	2.17755E+1	2.53377E+2
7.10000E+1	0.00000E+0	7.40822E-3	1.87955E-3	1.61470E-4	5.94100E-7	4.58375E+0	6.41300E+3	7.54520E+0	2.17568E+1	2.53254E+2
7.20000E+1	0.00000E+0	7.40824E-3	1.87965E-3	1.61238E-4	5.92900E-7	4.58375E+0	6.41300E+3	7.53960E+0	2.17256E+1	2.53267E+2
7.30000E+1	0.00000E+0	7.40834E-3	1.87987E-3	1.60891E-4	5.91800E-7	4.58314E+0	6.41400E+3	7.53270E+0	2.16785E+1	2.53294E+2
7.40000E+1	0.00000E+0	7.40895E-3	1.87959E-3	1.60873E-4	5.83400E-7	4.58375E+0	6.41300E+3	7.52590E+0	2.16743E+1	2.53235E+2
7.50000E+1	0.00000E+0	7.40890E-3	1.87983E-3	1.60981E-4	6.01900E-7	4.58375E+0	6.41300E+3	7.51910E+0	2.16890E+1	2.53269E+2
7.60000E+1	0.00000E+0	7.40929E-3	1.87961E-3	1.60730E-4	5.94600E-7	4.58375E+0	6.41300E+3	7.51230E+0	2.16540E+1	2.53226E+2
7.70000E+1	0.00000E+0	7.40921E-3	1.87991E-3	1.60633E-4	5.95200E-7	4.58436E+0	6.41200E+3	7.50570E+0	2.16411E+1	2.53269E+2
7.80000E+1	0.00000E+0	7.40967E-3	1.87957E-3	1.60523E-4	6.13700E-7	4.58375E+0	6.41300E+3	7.49950E+0	2.16250E+1	2.53208E+2
7.90000E+1	0.00000E+0	7.40967E-3	1.87931E-3	1.60591E-4	5.98000E-7	4.58436E+0	6.41200E+3	7.49320E+0	2.16341E+1	2.53172E+2
8.00000E+1	0.00000E+0	7.40981E-3	1.87917E-3	1.60429E-4	5.97400E-7	4.58314E+0	6.41400E+3	7.48660E+0	2.16119E+1	2.53150E+2
8.10000E+1	0.00000E+0	7.40987E-3	1.87969E-3	1.60078E-4	6.10900E-7	4.58375E+0	6.41300E+3	7.47960E+0	2.15644E+1	2.53217E+2
8.20000E+1	0.00000E+0	7.41000E-3	1.87900E-3	1.60023E-4	6.04700E-7	4.58375E+0	6.41300E+3	7.47290E+0	2.15566E+1	2.53120E+2
8.30000E+1	0.00000E+0	7.41039E-3	1.87908E-3	1.59734E-4	5.88400E-7	4.58436E+0	6.41200E+3	7.46270E+0	2.15166E+1	2.53117E+2
8.40000E+1	0.00000E+0	7.41056E-3	1.87880E-3	1.59905E-4	5.89600E-7	4.58375E+0	6.41300E+3	7.45580E+0	2.15392E+1	2.53073E+2
8.50000E+1	0.00000E+0	7.41099E-3	1.87869E-3	1.59365E-4	5.89000E-7	4.58314E+0	6.41400E+3	7.44980E+0	2.14651E+1	2.53045E+2
8.60000E+1	0.00000E+0	7.41101E-3	1.87871E-3	1.59672E-4	5.82300E-7	4.58314E+0	6.41400E+3	7.44360E+0	2.15065E+1	2.53046E+2
8.70000E+1	0.00000E+0	7.41124E-3	1.87848E-3	1.58892E-4	5.84500E-7	4.58314E+0	6.41400E+3	7.43670E+0	2.14007E+1	2.53007E+2
8.80000E+1	0.00000E+0	7.41126E-3	1.87837E-3	1.59053E-4	5.91800E-7	4.58314E+0	6.41400E+3	7.42990E+0	2.14224E+1	2.52992E+2
8.90000E+1	0.00000E+0	7.41182E-3	1.87816E-3	1.59534E-4	5.98000E-7	4.58436E+0	6.41200E+3	7.42310E+0	2.14855E+1	2.52945E+2
9.00000E+1	0.00000E+0	7.41211E-3	1.87868E-3	1.58979E-4	5.91300E-7	4.58436E+0	6.41200E+3	7.41640E+0	2.14100E+1	2.53005E+2
9.10000E+1	0.00000E+0	7.41182E-3	1.87853E-3	1.58836E-4	5.92400E-7	4.58436E+0	6.41200E+3	7.40970E+0	2.13916E+1	2.52994E+2
9.20000E+1	0.00000E+0	7.41246E-3	1.87835E-3	1.58712E-4	5.95200E-7	4.58436E+0	6.41200E+3	7.40350E+0	2.13730E+1	2.52949E+2
9.30000E+1	0.00000E+0	7.41260E-3	1.87865E-3	1.58590E-4	5.96900E-7	4.58375E+0	6.41300E+3	7.39720E+0	2.13561E+1	2.52983E+2
9.40000E+1	0.00000E+0	7.41212E-3	1.87823E-3	1.58156E-4	6.00800E-7	4.58497E+0	6.41100E+3	7.39040E+0	2.12992E+1	2.52943E+2
9.50000E+1	0.00000E+0	7.41226E-3	1.87776E-3	1.58283E-4	5.96300E-7	4.58559E+0	6.41000E+3	7.38030E+0	2.13157E+1	2.52875E+2
9.60000E+1	0.00000E+0	7.41322E-3	1.87785E-3	1.58304E-4	5.94600E-7	4.58436E+0	6.41200E+3	7.37350E+0	2.13158E+1	2.52855E+2
9.70000E+1	0.00000E+0	7.41292E-3	1.87760E-3	1.57939E-4	5.89000E-7	4.58497E+0	6.41100E+3	7.36680E+0	2.12676E+1	2.52832E+2
9.80000E+1	0.00000E+0	7.41306E-3	1.87788E-3	1.57882E-4	5.89000E-7	4.58497E+0	6.41100E+3	7.35990E+0	2.12595E+1	2.52865E+2
9.90000E+1	0.00000E+0	7.41325E-3	1.87753E-3	1.58046E-4	5.80600E-7	4.58559E+0	6.41000E+3	7.35380E+0	2.12809E+1	2.52811E+2
1.00000E+2	0.00000E+0	7.41339E-3	1.87696E-3	1.58202E-4	5.80600E-7	4.58559E+0	6.41000E+3	7.34760E+0	2.13017E+1	2.52729E+2
1.01000E+2	0.00000E+0	7.41401E-3	1.87701E-3	1.57321E-4	5.88400E-7	4.58497E+0	6.41100E+3	7.34070E+0	2.11813E+1	2.52715E+2
1.02000E+2	0.00000E+0	7.41389E-3	1.87742E-3	1.57419E-4	5.86200E-7	4.58497E+0	6.41100E+3	7.33400E+0	2.11948E+1	2.52774E+2
1.03000E+2	0.00000E+0	7.41422E-3	1.87678E-3	1.57256E-4	6.07500E-7	4.58559E+0	6.41000E+3	7.32730E+0	2.11719E+1	2.52677E+2
1.04000E+2	0.00000E+0	7.41431E-3	1.87665E-3	1.56647E-4	6.01900E-7	4.58559E+0	6.41000E+3	7.32040E+0	2.10896E+1	2.52656E+2
1.05000E+2	0.00000E+0	7.41460E-3	1.87697E-3	1.56931E-4	5.95200E-7	4.58497E+0	6.41100E+3	7.31370E+0	2.11270E+1	2.52689E+2
1.06000E+2	0.00000E+0	7.41490E-3	1.87677E-3	1.56872E-4	6.06400E-7	4.58559E+0	6.41000E+3	7.30790E+0	2.11183E+1	2.52653E+2
1.07000E+2	0.00000E+0	7.41474E-3	1.87669E-3	1.56729E-4	5.99100E-7	4.58620E+0	6.40900E+3	7.29750E+0	2.10995E+1	2.52648E+2
1.08000E+2	0.00000E+0	7.41505E-3	1.87656E-3	1.56421E-4	5.96300E-7	4.58681E+0	6.40800E+3	7.29090E+0	2.10571E+1	2.52619E+2
1.09000E+2	0.00000E+0	7.41538E-3	1.87662E-3	1.56012E-4	5.85100E-7	4.58559E+0	6.41000E+3	7.28440E+0	2.10011E+1	2.52615E+2
1.10000E+2	0.00000E+0	7.41521E-3	1.87615E-3	1.55909E-4	5.81100E-7	4.58559E+0	6.41000E+3	7.27770E+0	2.09878E+1	2.52559E+2
1.11000E+2	0.00000E+0	7.41576E-3	1.87628E-3	1.56364E-4	5.93500E-7	4.58497E+0	6.41100E+3	7.27130E+0	2.10473E+1	2.52557E+2
1.12000E+2	0.00000E+0	7.41595E-3	1.87604E-3	1.56263E-4	6.00800E-7	4.58497E+0	6.41100E+3	7.26470E+0	2.10333E+1	2.52519E+2
1.13000E+2	0.00000E+0	7.41585E-3	1.87600E-3	1.55876E-4	5.89600E-7	4.58559E+0	6.41000E+3	7.25760E+0	2.09814E+1	2.52516E+2
1.14000E+2	0.00000E+0	7.41624E-3	1.87535E-3	1.55602E-4	5.92900E-7	4.58559E+0	6.41000E+3	7.25150E+0	2.09435E+1	2.52416E+2
1.15000E+2	0.00000E+0	7.41600E-3	1.87567E-3	1.55251E-4	5.86200E-7	4.58497E+0	6.41100E+3	7.24430E+0	2.08969E+1	2.52467E+2
1.16000E+2	0.00000E+0	7.41649E-3	1.87489E-3	1.54798E-4	5.86800E-7	4.58559E+0	6.41000E+3	7.23850E+0	2.08346E+1	2.52345E+2
1.17000E+2	0.00000E+0	7.41623E-3	1.87501E-3	1.55220E-4	6.01900E-7	4.58620E+0	6.40900E+3	7.23110E+0	2.08921E+1	2.52370E+2
1.18000E+2	0.00000E+0	7.41657E-3	1.87481E-3	1.55318E-4	5.98600E-7	4.58620E+0	6.40900E+3	7.22510E+0	2.09043E+1	2.52331E+2
1.19000E+2	0.00000E+0	7.41700E-3	1.87473E-3	1.54926E-4	6.02500E-7	4.58620E+0	6.40900E+3	7.21500E+0	2.08503E+1	2.52306E+2
1.20000E+2	0.00000E+0	7.41700E-3	1.87474E-3	1.54207E-4	5.89600E-7	4.58559E+0	6.41000E+3	7.20850E+0	2.07536E+1	2.52308E+2
1.21000E+2	0.00000E+0	7.41719E-3	1.87536E-3	1.54186E-4	5.92900E-7	4.58620E+0	6.40900E+3	7.20140E+0	2.07503E+1	2.52384E+2
1.22000E+2	0.00000E+0	7.41715E-3	1.87440E-3	1.54361E-4	6.02500E-7	4.58620E+0	6.40900E+3	7.19550E+0	2.07739E+1	2.52256E+2
1.23000E+2	0.00000E+0	7.41753E-3	1.87444E-3	1.54186E-4	6.00800E-7	4.58620E+0	6.40900E+3	7.18850E+0	2.07493E+1	2.52250E+2
1.24000E+2	0.00000E+0	7.41768E-3	1.87481E-3	1.53932E-4	5.98600E-7	4.58559E+0	6.41000E+3	7.18180E+0	2.07147E+1	2.52293E+2
1.25000E+2	0.00000E+0	7.41777E-3	1.87425E-3	1.53878E-4	6.13200E-7	4.58742E+0	6.40700E+3	7.17500E+0	2.07071E+1	2.52215E+2
1.26000E+2	0.00000E+0	7.41815E-3	1.87410E-3	1.53411E-4	5.84500E-7	4.58742E+0	6.40700E+3	7.16820E+0	2.06433E+1	2.52183E+2
1.27000E+2	0.00000E+0	7.41819E-3	1.87423E-3	1.53680E-4	6.00800E-7	4.58742E+0	6.40700E+3	7.16150E+0	2.06793E+1	2.52198E+2
1.28000E+2	0.00000E+0	7.41765E-3	1.87410E-3	1.53536E-4	5.90100E-7	4.58742E+0	6.40700E+3	7.15580E+0	2.06615E+1	2.52200E+2
1.29000E+2	0.00000E+0	7.41838E-3	1.87436E-3	1.53597E-4	5.84500E-7	4.58865E+0	6.40500E+3	7.14910E+0	2.06677E+1	2.52209E+2
1.30000E+2	0.00000E+0	7.41890E-3	1.87362E-3	1.52634E-4	5.95700E-7	4.58742E+0	6.40700E+3	7.14230E+0	2.05366E+1	2.52092E+2
1.31000E+2	0.00000E+0	7.41882E-3	1.87331E-3	1.53036E-4	5.90100E-7	4.58742E+0	6.40700E+3	7.13210E+0	2.05909E+1	2.52054E+2
1.32000E+2	0.00000E+0	7.41940E-3	1.87321E-3	1.52932E-4	5.99100E-7	4.58803E+0	6.40600E+3	7.12540E+0	2.05753E+1	2.52020E+2
1.33000E+2	0.00000E+0	7.41936E-3	1.87375E-3	1.52872E-4	5.91800E-7	4.58681E+0	6.40800E+3	7.11860E+0	2.05674E+1	2.52095E+2
1.34000E+2	0.00000E+0	7.41949E-3	1.87379E-3	1.52893E-4	6.00200E-7	4.58681E+0	6.40800E+3	7.11240E+0	2.05699E+1	2.52095E+2
1.35000E+2	0.00000E+0	7.42001E-3	1.87298E-3	1.53014E-4	6.09200E-7	4.58803E+0	6.40600E+3	7.10610E+0	2.05847E+1	2.51969E+2
1.36000E+2	0.00000E+0	7.41990E-3	1.87336E-3	1.52368E-4	6.10900E-7	4.58865E+0	6.40500E+3	7.09920E+0	2.04981E+1	2.52024E+2
1.37000E+2	0.00000E+0	7.42016E-3	1.87306E-3	1.52561E-4	6.19900E-7	4.58926E+0	6.40400E+3	7.09250E+0	2.05233E+1	2.51974E+2
1.38000E+2	0.00000E+0	7.42031E-3	1.87289E-3	1.52017E-4	6.14300E-7	4.58865E+0	6.40500E+3	7.08570E+0	2.04497E+1	2.51946E+2
1.39000E+2	0.00000E+0	7.42024E-3	1.87304E-3	1.51784E-4	6.09800E-7	4.58803E+0	6.40600E+3	7.07900E+0	2.04186E+1	2.51968E+2
1.40000E+2	0.00000E+0	7.42087E-3	1.87282E-3	1.51498E-4	6.10900E-7	4.58742E+0	6.40700E+3	7.07220E+0	2.03784E+1	2.51917E+2
1.41000E+2	0.00000E+0	7.42086E-3	1.87272E-3	1.51610E-4	6.02500E-7	4.58803E+0	6.40600E+3	7.06590E+0	2.03934E+1	2.51905E+2
1.42000E+2	0.00000E+0	7.42071E-3	1.87260E-3	1.51380E-4	6.01400E-7	4.58865E+0	6.40500E+3	7.05990E+0	2.03629E+1	2.51894E+2
1.43000E+2	0.00000E+0	7.42073E-3	1.87249E-3	1.51353E-4	6.01400E-7	4.58803E+0	6.40600E+3	7.04960E+0	2.03593E+1	2.51879E+2
1.44000E+2	0.00000E+0	7.42143E-3	1.87224E-3	1.51152E-4	6.19900E-7	4.58803E+0	6.40600E+3	7.04290E+0	2.03303E+1	2.51821E+2
1.45000E+2	0.00000E+0	7.42140E-3	1.87221E-3	1.50904E-4	6.01400E-7	4.58865E+0	6.40500E+3	7.03610E+0	2.02971E+1	2.51818E+2
1.46000E+2	0.00000E+0	7.42156E-3	1.87202E-3	1.50399E-4	6.08700E-7	4.58865E+0	6.40500E+3	7.02950E+0	2.02286E+1	2.51787E+2
1.47000E+2	0.00000E+0	7.42158E-3	1.87175E-3	1.50693E-4	5.98000E-7	4.58865E+0	6.40400E+3	7.02260E+0	2.02681E+1	2.51750E+2
1.48000E+2	0.00000E+0	7.42205E-3	1.87214E-3	1.50569E-4	6.09200E-7	4.58865E+0	6.40600E+3	7.01640E+0	2.02502E+1	2.51787E+2
1.49000E+2	0.00000E+0	7.42204E-3	1.87180E-3	1.50670E-4	6.04200E-7	4.58865E+0	6.40500E+3	7.01020E+0	2.02638E+1	2.51741E+2
