         51384866 function calls (51301263 primitive calls) in 294.583 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4654    0.001    0.000    0.001    0.000 {method 'popitem' of 'collections.OrderedDict' objects}
  628/548    0.001    0.000    0.014    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\spines.py:440(get_spine_transform)
      244    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\path.py:170(_fast_from_codes_and_verts)
      106    0.001    0.000    0.021    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:700(draw)
      599    0.001    0.000    0.006    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\numeric.py:2157(identity)
     5836    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
     2805    0.001    0.000    0.007    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\numeric.py:424(asarray)
      694    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\numeric.py:2560(geterr)
     3209    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x000000007304C3F0}
      246    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:176(_broadcast_shape)
      250    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\lib\shape_base.py:330(column_stack)
      319    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:871(set_size)
     1756    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\pyparsing.py:1328(preParse)
     1001    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:618(set_figure)
    320/2    0.001    0.000    0.312    0.156 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:47(draw_wrapper)
      949    0.001    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1999(_to_unmasked_float_array)
