Name: Mohamed
Sample: PST191M1
Measuring Station: 10T
Start Date/Time: 11/04/2017 / 15:55:21
Actual time: 11/04/2017 / 15:55:23

Comment:
Rref=998.2Ohm
Cooldown klein HB
I(7,C) A1ch1
R1(8,3) A2ch1 Rxx
R2(D,8) A1ch2 Rxy


Swept Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 2.400000E+3
Measurement type: Unidirectional
Step Device: Zeit (Computer) []
Beginvalue: 0.000000E+0; Endvalue: 0.000000E+0
While measuring, the Stepsize or the Delaytime have been changed:
Stepvalue##Stepsize##Delaytime (step)
0.00000E+0##2.50000E-1##0.00000E+0
0.00000E+0##2.50000E-1##0.00000E+0

Voltage (Ag1-Ch1 (sync)) [V] Voltage (Ag2-Ch1 (sync)) [V] Voltage (Ag1-Ch2 (sync)) [V] Voltage (Ag2-Ch2 (sync)) [V] T cooldown (LS335) [K] R T-sensor (LS335) [Ohm] B Field (Mercury IPS) [T]
  Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:
4.489807E-3 1.805240E-4 1.809708E-3 9.248000E-7 4.607123E+0 6.375000E+3 8.037600E+0
---------										
Zeit (Computer) []	Zeit (Computer) []	Voltage (Ag1-Ch1 (sync)) [V]	Voltage (Ag2-Ch1 (sync)) [V]	Voltage (Ag1-Ch2 (sync)) [V]	Voltage (Ag2-Ch2 (sync)) [V]	T cooldown (LS335) [K]	R T-sensor (LS335) [Ohm]	B Field (Mercury IPS) [T]	R1 (Ohm)	R2 (Ohm)
										
0.00000E+0	0.00000E+0	4.48973E-3	1.80623E-4	1.80965E-3	9.41600E-7	4.60898E+0	6.37200E+3	8.02530E+0	4.02338E+2	4.01579E+1
1.00000E+0	0.00000E+0	4.48995E-3	1.79997E-4	1.80979E-3	9.34900E-7	4.60774E+0	6.37400E+3	8.01910E+0	4.02351E+2	4.00167E+1
2.00000E+0	0.00000E+0	4.49076E-3	1.80448E-4	1.80946E-3	9.37100E-7	4.60712E+0	6.37500E+3	8.01270E+0	4.02204E+2	4.01098E+1
3.00000E+0	0.00000E+0	4.49069E-3	1.80229E-4	1.80975E-3	9.36000E-7	4.60774E+0	6.37400E+3	8.00300E+0	4.02274E+2	4.00616E+1
4.00000E+0	0.00000E+0	4.49065E-3	1.80118E-4	1.80912E-3	9.25900E-7	4.60712E+0	6.37500E+3	7.99650E+0	4.02138E+2	4.00374E+1
5.00000E+0	0.00000E+0	4.49103E-3	1.80156E-4	1.80959E-3	9.32100E-7	4.60836E+0	6.37300E+3	7.98730E+0	4.02208E+2	4.00425E+1
6.00000E+0	0.00000E+0	4.49102E-3	1.80102E-4	1.80913E-3	9.36000E-7	4.60960E+0	6.37100E+3	7.98130E+0	4.02109E+2	4.00306E+1
7.00000E+0	0.00000E+0	4.49127E-3	1.79901E-4	1.80921E-3	9.28700E-7	4.60836E+0	6.37300E+3	7.97470E+0	4.02103E+2	3.99835E+1
8.00000E+0	0.00000E+0	4.49086E-3	1.79703E-4	1.80938E-3	9.29300E-7	4.60774E+0	6.37400E+3	7.96800E+0	4.02177E+2	3.99431E+1
9.00000E+0	0.00000E+0	4.49167E-3	1.79799E-4	1.80909E-3	9.33800E-7	4.60774E+0	6.37400E+3	7.95820E+0	4.02041E+2	3.99573E+1
1.00000E+1	0.00000E+0	4.49170E-3	1.78960E-4	1.80946E-3	9.25300E-7	4.60712E+0	6.37500E+3	7.95150E+0	4.02121E+2	3.97708E+1
1.10000E+1	0.00000E+0	4.49203E-3	1.78694E-4	1.80895E-3	9.30400E-7	4.60836E+0	6.37300E+3	7.94500E+0	4.01978E+2	3.97085E+1
1.20000E+1	0.00000E+0	4.49210E-3	1.79178E-4	1.80849E-3	9.32100E-7	4.60898E+0	6.37200E+3	7.93890E+0	4.01868E+2	3.98156E+1
1.30000E+1	0.00000E+0	4.49255E-3	1.79467E-4	1.80857E-3	9.29800E-7	4.60836E+0	6.37300E+3	7.93280E+0	4.01846E+2	3.98757E+1
1.40000E+1	0.00000E+0	4.49236E-3	1.79081E-4	1.80906E-3	9.40500E-7	4.60898E+0	6.37200E+3	7.92600E+0	4.01972E+2	3.97918E+1
1.50000E+1	0.00000E+0	4.49272E-3	1.78597E-4	1.80898E-3	9.22000E-7	4.60960E+0	6.37100E+3	7.91940E+0	4.01921E+2	3.96810E+1
1.60000E+1	0.00000E+0	4.49280E-3	1.78616E-4	1.80859E-3	9.31500E-7	4.60898E+0	6.37200E+3	7.91260E+0	4.01828E+2	3.96844E+1
1.70000E+1	0.00000E+0	4.49275E-3	1.78731E-4	1.80845E-3	9.25900E-7	4.60836E+0	6.37300E+3	7.90590E+0	4.01802E+2	3.97104E+1
1.80000E+1	0.00000E+0	4.49319E-3	1.78399E-4	1.80873E-3	9.34300E-7	4.60960E+0	6.37100E+3	7.89910E+0	4.01825E+2	3.96329E+1
1.90000E+1	0.00000E+0	4.49351E-3	1.78807E-4	1.80854E-3	9.34900E-7	4.61022E+0	6.37000E+3	7.89310E+0	4.01753E+2	3.97206E+1
2.00000E+1	0.00000E+0	4.49377E-3	1.78308E-4	1.80855E-3	9.34900E-7	4.60960E+0	6.37100E+3	7.88680E+0	4.01732E+2	3.96076E+1
2.10000E+1	0.00000E+0	4.49376E-3	1.78175E-4	1.80814E-3	9.26500E-7	4.60898E+0	6.37200E+3	7.87990E+0	4.01642E+2	3.95781E+1
2.20000E+1	0.00000E+0	4.49369E-3	1.78096E-4	1.80849E-3	9.22000E-7	4.61084E+0	6.36900E+3	7.87040E+0	4.01727E+2	3.95612E+1
2.30000E+1	0.00000E+0	4.49424E-3	1.77478E-4	1.80798E-3	9.28700E-7	4.60960E+0	6.37100E+3	7.86330E+0	4.01564E+2	3.94192E+1
2.40000E+1	0.00000E+0	4.49446E-3	1.77755E-4	1.80799E-3	9.22000E-7	4.60960E+0	6.37100E+3	7.85750E+0	4.01547E+2	3.94787E+1
2.50000E+1	0.00000E+0	4.49432E-3	1.77536E-4	1.80754E-3	9.22000E-7	4.61146E+0	6.36800E+3	7.85030E+0	4.01460E+2	3.94311E+1
2.60000E+1	0.00000E+0	4.49501E-3	1.77773E-4	1.80805E-3	9.25900E-7	4.61022E+0	6.37000E+3	7.84380E+0	4.01512E+2	3.94777E+1
2.70000E+1	0.00000E+0	4.49486E-3	1.77462E-4	1.80776E-3	9.29300E-7	4.60960E+0	6.37100E+3	7.83710E+0	4.01460E+2	3.94099E+1
2.80000E+1	0.00000E+0	4.49501E-3	1.77438E-4	1.80805E-3	9.34900E-7	4.60898E+0	6.37200E+3	7.83060E+0	4.01511E+2	3.94034E+1
2.90000E+1	0.00000E+0	4.49551E-3	1.76971E-4	1.80749E-3	9.32600E-7	4.60960E+0	6.37200E+3	7.82400E+0	4.01341E+2	3.92953E+1
3.00000E+1	0.00000E+0	4.49579E-3	1.76598E-4	1.80801E-3	9.26500E-7	4.60960E+0	6.37100E+3	7.81740E+0	4.01431E+2	3.92100E+1
3.10000E+1	0.00000E+0	4.49585E-3	1.76999E-4	1.80771E-3	9.39400E-7	4.60960E+0	6.37100E+3	7.81070E+0	4.01360E+2	3.92985E+1
3.20000E+1	0.00000E+0	4.49639E-3	1.77294E-4	1.80740E-3	9.23700E-7	4.61022E+0	6.37000E+3	7.80410E+0	4.01243E+2	3.93593E+1
3.30000E+1	0.00000E+0	4.49560E-3	1.76683E-4	1.80739E-3	9.36000E-7	4.61084E+0	6.36900E+3	7.79750E+0	4.01312E+2	3.92306E+1
3.40000E+1	0.00000E+0	4.49637E-3	1.76883E-4	1.80761E-3	9.25300E-7	4.61084E+0	6.36900E+3	7.79100E+0	4.01292E+2	3.92683E+1
3.50000E+1	0.00000E+0	4.49635E-3	1.76693E-4	1.80754E-3	9.32100E-7	4.60898E+0	6.37200E+3	7.78080E+0	4.01277E+2	3.92262E+1
3.60000E+1	0.00000E+0	4.49631E-3	1.76387E-4	1.80737E-3	9.31500E-7	4.61022E+0	6.37000E+3	7.77470E+0	4.01245E+2	3.91588E+1
3.70000E+1	0.00000E+0	4.49690E-3	1.75521E-4	1.80726E-3	9.18000E-7	4.61022E+0	6.37000E+3	7.76750E+0	4.01168E+2	3.89612E+1
3.80000E+1	0.00000E+0	4.49701E-3	1.76530E-4	1.80738E-3	9.25300E-7	4.60960E+0	6.37100E+3	7.76160E+0	4.01183E+2	3.91843E+1
3.90000E+1	0.00000E+0	4.49742E-3	1.76219E-4	1.80728E-3	9.28700E-7	4.60960E+0	6.37100E+3	7.75430E+0	4.01126E+2	3.91117E+1
4.00000E+1	0.00000E+0	4.49755E-3	1.76331E-4	1.80735E-3	9.09100E-7	4.60898E+0	6.37200E+3	7.74820E+0	4.01130E+2	3.91354E+1
4.10000E+1	0.00000E+0	4.49773E-3	1.76270E-4	1.80684E-3	9.14700E-7	4.61022E+0	6.37000E+3	7.74100E+0	4.01001E+2	3.91204E+1
4.20000E+1	0.00000E+0	4.49780E-3	1.75242E-4	1.80706E-3	9.18600E-7	4.61146E+0	6.36800E+3	7.73510E+0	4.01043E+2	3.88916E+1
4.30000E+1	0.00000E+0	4.49801E-3	1.75402E-4	1.80706E-3	9.39400E-7	4.61022E+0	6.37000E+3	7.72780E+0	4.01024E+2	3.89252E+1
4.40000E+1	0.00000E+0	4.49852E-3	1.76044E-4	1.80695E-3	9.27000E-7	4.61084E+0	6.36900E+3	7.72190E+0	4.00954E+2	3.90634E+1
4.50000E+1	0.00000E+0	4.49853E-3	1.75354E-4	1.80721E-3	9.22000E-7	4.61022E+0	6.37000E+3	7.71460E+0	4.01011E+2	3.89102E+1
4.60000E+1	0.00000E+0	4.49861E-3	1.75679E-4	1.80684E-3	9.39900E-7	4.61022E+0	6.37000E+3	7.70870E+0	4.00922E+2	3.89816E+1
4.70000E+1	0.00000E+0	4.49854E-3	1.75283E-4	1.80652E-3	9.34900E-7	4.61208E+0	6.36700E+3	7.70130E+0	4.00855E+2	3.88942E+1
4.80000E+1	0.00000E+0	4.49913E-3	1.74587E-4	1.80668E-3	9.43900E-7	4.61084E+0	6.36900E+3	7.69530E+0	4.00839E+2	3.87348E+1
4.90000E+1	0.00000E+0	4.49920E-3	1.75217E-4	1.80655E-3	9.43300E-7	4.61084E+0	6.36900E+3	7.68500E+0	4.00805E+2	3.88740E+1
5.00000E+1	0.00000E+0	4.49970E-3	1.74600E-4	1.80677E-3	9.27000E-7	4.61146E+0	6.36800E+3	7.67850E+0	4.00809E+2	3.87328E+1
5.10000E+1	0.00000E+0	4.49961E-3	1.74774E-4	1.80643E-3	9.39400E-7	4.61208E+0	6.36700E+3	7.67130E+0	4.00741E+2	3.87722E+1
5.20000E+1	0.00000E+0	4.50009E-3	1.74996E-4	1.80646E-3	9.46700E-7	4.61208E+0	6.36700E+3	7.66540E+0	4.00705E+2	3.88171E+1
5.30000E+1	0.00000E+0	4.50010E-3	1.74466E-4	1.80639E-3	9.31000E-7	4.61208E+0	6.36700E+3	7.65830E+0	4.00689E+2	3.86995E+1
5.40000E+1	0.00000E+0	4.50048E-3	1.74201E-4	1.80636E-3	9.53400E-7	4.61146E+0	6.36800E+3	7.65240E+0	4.00648E+2	3.86375E+1
5.50000E+1	0.00000E+0	4.50041E-3	1.74457E-4	1.80647E-3	9.31500E-7	4.61332E+0	6.36500E+3	7.64510E+0	4.00680E+2	3.86949E+1
5.60000E+1	0.00000E+0	4.50042E-3	1.74078E-4	1.80605E-3	9.25300E-7	4.61146E+0	6.36800E+3	7.63920E+0	4.00585E+2	3.86107E+1
5.70000E+1	0.00000E+0	4.50077E-3	1.73883E-4	1.80632E-3	9.25300E-7	4.61084E+0	6.36900E+3	7.63190E+0	4.00614E+2	3.85646E+1
5.80000E+1	0.00000E+0	4.50069E-3	1.74364E-4	1.80629E-3	9.38800E-7	4.61146E+0	6.36800E+3	7.62590E+0	4.00614E+2	3.86718E+1
5.90000E+1	0.00000E+0	4.50133E-3	1.73988E-4	1.80627E-3	9.22500E-7	4.61270E+0	6.36600E+3	7.61880E+0	4.00553E+2	3.85831E+1
6.00000E+1	0.00000E+0	4.50169E-3	1.73089E-4	1.80593E-3	9.45600E-7	4.61270E+0	6.36600E+3	7.61290E+0	4.00446E+2	3.83805E+1
6.10000E+1	0.00000E+0	4.50173E-3	1.73637E-4	1.80594E-3	9.45600E-7	4.61146E+0	6.36800E+3	7.60570E+0	4.00444E+2	3.85018E+1
6.20000E+1	0.00000E+0	4.50169E-3	1.73440E-4	1.80573E-3	9.35500E-7	4.61208E+0	6.36700E+3	7.59620E+0	4.00401E+2	3.84583E+1
6.30000E+1	0.00000E+0	4.50197E-3	1.73206E-4	1.80585E-3	9.27600E-7	4.61208E+0	6.36700E+3	7.58910E+0	4.00402E+2	3.84041E+1
6.40000E+1	0.00000E+0	4.50241E-3	1.73427E-4	1.80551E-3	9.36000E-7	4.61208E+0	6.36700E+3	7.58310E+0	4.00287E+2	3.84493E+1
6.50000E+1	0.00000E+0	4.50271E-3	1.73437E-4	1.80576E-3	9.23700E-7	4.61146E+0	6.36800E+3	7.57630E+0	4.00316E+2	3.84491E+1
6.60000E+1	0.00000E+0	4.50248E-3	1.73574E-4	1.80573E-3	9.50600E-7	4.61332E+0	6.36500E+3	7.56950E+0	4.00331E+2	3.84813E+1
6.70000E+1	0.00000E+0	4.50282E-3	1.72513E-4	1.80546E-3	9.47800E-7	4.61270E+0	6.36600E+3	7.56270E+0	4.00240E+2	3.82433E+1
6.80000E+1	0.00000E+0	4.50280E-3	1.71945E-4	1.80556E-3	9.36600E-7	4.61270E+0	6.36600E+3	7.55580E+0	4.00265E+2	3.81175E+1
6.90000E+1	0.00000E+0	4.50312E-3	1.72611E-4	1.80547E-3	9.31500E-7	4.61270E+0	6.36600E+3	7.54910E+0	4.00217E+2	3.82624E+1
7.00000E+1	0.00000E+0	4.50361E-3	1.72298E-4	1.80517E-3	9.31000E-7	4.61208E+0	6.36700E+3	7.54280E+0	4.00106E+2	3.81888E+1
7.10000E+1	0.00000E+0	4.50353E-3	1.72946E-4	1.80495E-3	9.29300E-7	4.61270E+0	6.36600E+3	7.53680E+0	4.00065E+2	3.83332E+1
7.20000E+1	0.00000E+0	4.50387E-3	1.72056E-4	1.80535E-3	9.36000E-7	4.61332E+0	6.36500E+3	7.52990E+0	4.00124E+2	3.81329E+1
7.30000E+1	0.00000E+0	4.50375E-3	1.71751E-4	1.80507E-3	9.20300E-7	4.61394E+0	6.36400E+3	7.52310E+0	4.00071E+2	3.80665E+1
7.40000E+1	0.00000E+0	4.50404E-3	1.71737E-4	1.80496E-3	9.31000E-7	4.61270E+0	6.36600E+3	7.51630E+0	4.00022E+2	3.80610E+1
7.50000E+1	0.00000E+0	4.50484E-3	1.71951E-4	1.80488E-3	9.29300E-7	4.61332E+0	6.36500E+3	7.50610E+0	3.99932E+2	3.81016E+1
7.60000E+1	0.00000E+0	4.50443E-3	1.71987E-4	1.80499E-3	9.36000E-7	4.61456E+0	6.36300E+3	7.50000E+0	3.99993E+2	3.81130E+1
7.70000E+1	0.00000E+0	4.50496E-3	1.71861E-4	1.80444E-3	9.13000E-7	4.61394E+0	6.36400E+3	7.49380E+0	3.99825E+2	3.80805E+1
7.80000E+1	0.00000E+0	4.50463E-3	1.71963E-4	1.80488E-3	9.25300E-7	4.61146E+0	6.36800E+3	7.48700E+0	3.99951E+2	3.81061E+1
7.90000E+1	0.00000E+0	4.50511E-3	1.71195E-4	1.80487E-3	9.24800E-7	4.61332E+0	6.36500E+3	7.48040E+0	3.99906E+2	3.79317E+1
8.00000E+1	0.00000E+0	4.50557E-3	1.71469E-4	1.80475E-3	9.45000E-7	4.61332E+0	6.36600E+3	7.47380E+0	3.99839E+2	3.79887E+1
8.10000E+1	0.00000E+0	4.50516E-3	1.71785E-4	1.80449E-3	9.54500E-7	4.61456E+0	6.36300E+3	7.46700E+0	3.99817E+2	3.80621E+1
8.20000E+1	0.00000E+0	4.50602E-3	1.71665E-4	1.80419E-3	9.40500E-7	4.61394E+0	6.36400E+3	7.46050E+0	3.99675E+2	3.80283E+1
8.30000E+1	0.00000E+0	4.50593E-3	1.70902E-4	1.80445E-3	9.45000E-7	4.61456E+0	6.36300E+3	7.45390E+0	3.99741E+2	3.78600E+1
8.40000E+1	0.00000E+0	4.50648E-3	1.70975E-4	1.80439E-3	9.43900E-7	4.61456E+0	6.36300E+3	7.44740E+0	3.99678E+2	3.78714E+1
8.50000E+1	0.00000E+0	4.50675E-3	1.70747E-4	1.80484E-3	9.43300E-7	4.61332E+0	6.36500E+3	7.44080E+0	3.99754E+2	3.78188E+1
8.60000E+1	0.00000E+0	4.50627E-3	1.70345E-4	1.80435E-3	9.46100E-7	4.61332E+0	6.36500E+3	7.43400E+0	3.99687E+2	3.77336E+1
8.70000E+1	0.00000E+0	4.50636E-3	1.70743E-4	1.80417E-3	9.54000E-7	4.61394E+0	6.36400E+3	7.42740E+0	3.99640E+2	3.78212E+1
8.80000E+1	0.00000E+0	4.50637E-3	1.70832E-4	1.80416E-3	9.54500E-7	4.61456E+0	6.36300E+3	7.42080E+0	3.99638E+2	3.78408E+1
8.90000E+1	0.00000E+0	4.50701E-3	1.70437E-4	1.80409E-3	9.50600E-7	4.61519E+0	6.36200E+3	7.41090E+0	3.99564E+2	3.77479E+1
9.00000E+1	0.00000E+0	4.50735E-3	1.70629E-4	1.80404E-3	9.43300E-7	4.61643E+0	6.36000E+3	7.40430E+0	3.99524E+2	3.77875E+1
9.10000E+1	0.00000E+0	4.50708E-3	1.70273E-4	1.80383E-3	9.43900E-7	4.61456E+0	6.36300E+3	7.39770E+0	3.99502E+2	3.77110E+1
9.20000E+1	0.00000E+0	4.50779E-3	1.70386E-4	1.80350E-3	9.42800E-7	4.61394E+0	6.36400E+3	7.39100E+0	3.99365E+2	3.77300E+1
9.30000E+1	0.00000E+0	4.50797E-3	1.69722E-4	1.80371E-3	9.43300E-7	4.61394E+0	6.36500E+3	7.38440E+0	3.99394E+2	3.75815E+1
9.40000E+1	0.00000E+0	4.50841E-3	1.69927E-4	1.80391E-3	9.39900E-7	4.61332E+0	6.36500E+3	7.37780E+0	3.99401E+2	3.76233E+1
9.50000E+1	0.00000E+0	4.50820E-3	1.69795E-4	1.80377E-3	9.45000E-7	4.61394E+0	6.36400E+3	7.37120E+0	3.99387E+2	3.75958E+1
9.60000E+1	0.00000E+0	4.50890E-3	1.68948E-4	1.80392E-3	9.39400E-7	4.61456E+0	6.36300E+3	7.36460E+0	3.99359E+2	3.74024E+1
9.70000E+1	0.00000E+0	4.50856E-3	1.69521E-4	1.80390E-3	9.49500E-7	4.61581E+0	6.36100E+3	7.35790E+0	3.99386E+2	3.75321E+1
9.80000E+1	0.00000E+0	4.50873E-3	1.69803E-4	1.80334E-3	9.34300E-7	4.61456E+0	6.36300E+3	7.35110E+0	3.99247E+2	3.75931E+1
9.90000E+1	0.00000E+0	4.50905E-3	1.68724E-4	1.80371E-3	9.39900E-7	4.61519E+0	6.36100E+3	7.34450E+0	3.99300E+2	3.73515E+1
1.00000E+2	0.00000E+0	4.50902E-3	1.69006E-4	1.80334E-3	9.42200E-7	4.61456E+0	6.36300E+3	7.33760E+0	3.99220E+2	3.74143E+1
1.01000E+2	0.00000E+0	4.50933E-3	1.68562E-4	1.80325E-3	9.38800E-7	4.61394E+0	6.36400E+3	7.33090E+0	3.99173E+2	3.73134E+1
1.02000E+2	0.00000E+0	4.50976E-3	1.68524E-4	1.80344E-3	9.47800E-7	4.61456E+0	6.36300E+3	7.32120E+0	3.99177E+2	3.73015E+1
1.03000E+2	0.00000E+0	4.50968E-3	1.68316E-4	1.80313E-3	9.28200E-7	4.61581E+0	6.36100E+3	7.31500E+0	3.99116E+2	3.72562E+1
1.04000E+2	0.00000E+0	4.50996E-3	1.68331E-4	1.80316E-3	9.48400E-7	4.61456E+0	6.36300E+3	7.30830E+0	3.99098E+2	3.72571E+1
1.05000E+2	0.00000E+0	4.51015E-3	1.68735E-4	1.80317E-3	9.37100E-7	4.61519E+0	6.36200E+3	7.30150E+0	3.99084E+2	3.73449E+1
1.06000E+2	0.00000E+0	4.51027E-3	1.68036E-4	1.80339E-3	9.58500E-7	4.61581E+0	6.36100E+3	7.29470E+0	3.99121E+2	3.71893E+1
1.07000E+2	0.00000E+0	4.51076E-3	1.68045E-4	1.80269E-3	9.33800E-7	4.61581E+0	6.36100E+3	7.28800E+0	3.98922E+2	3.71871E+1
1.08000E+2	0.00000E+0	4.51080E-3	1.68053E-4	1.80306E-3	9.34900E-7	4.61456E+0	6.36300E+3	7.28120E+0	3.99001E+2	3.71886E+1
1.09000E+2	0.00000E+0	4.51095E-3	1.68487E-4	1.80290E-3	9.39400E-7	4.61581E+0	6.36100E+3	7.27480E+0	3.98952E+2	3.72833E+1
1.10000E+2	0.00000E+0	4.51124E-3	1.68564E-4	1.80279E-3	9.60200E-7	4.61519E+0	6.36200E+3	7.26880E+0	3.98903E+2	3.72981E+1
1.11000E+2	0.00000E+0	4.51124E-3	1.67862E-4	1.80281E-3	9.52900E-7	4.61519E+0	6.36100E+3	7.26180E+0	3.98907E+2	3.71428E+1
1.12000E+2	0.00000E+0	4.51165E-3	1.67258E-4	1.80262E-3	9.48400E-7	4.61581E+0	6.36100E+3	7.25500E+0	3.98830E+2	3.70057E+1
1.13000E+2	0.00000E+0	4.51163E-3	1.67853E-4	1.80283E-3	9.57900E-7	4.61643E+0	6.36000E+3	7.24830E+0	3.98876E+2	3.71376E+1
1.14000E+2	0.00000E+0	4.51162E-3	1.67580E-4	1.80253E-3	9.41100E-7	4.61581E+0	6.36100E+3	7.24220E+0	3.98812E+2	3.70773E+1
1.15000E+2	0.00000E+0	4.51183E-3	1.66681E-4	1.80248E-3	9.33200E-7	4.61581E+0	6.36100E+3	7.23160E+0	3.98782E+2	3.68766E+1
1.16000E+2	0.00000E+0	4.51182E-3	1.66967E-4	1.80256E-3	9.54500E-7	4.61643E+0	6.36000E+3	7.22570E+0	3.98801E+2	3.69399E+1
1.17000E+2	0.00000E+0	4.51294E-3	1.67393E-4	1.80211E-3	9.44400E-7	4.61581E+0	6.36100E+3	7.21840E+0	3.98601E+2	3.70250E+1
1.18000E+2	0.00000E+0	4.51288E-3	1.67400E-4	1.80194E-3	9.34900E-7	4.61581E+0	6.36100E+3	7.21260E+0	3.98571E+2	3.70271E+1
1.19000E+2	0.00000E+0	4.51288E-3	1.66320E-4	1.80242E-3	9.41100E-7	4.61519E+0	6.36200E+3	7.20530E+0	3.98677E+2	3.67881E+1
1.20000E+2	0.00000E+0	4.51327E-3	1.67032E-4	1.80210E-3	9.35500E-7	4.61581E+0	6.36100E+3	7.19930E+0	3.98569E+2	3.69424E+1
1.21000E+2	0.00000E+0	4.51323E-3	1.66245E-4	1.80244E-3	9.37100E-7	4.61830E+0	6.35700E+3	7.19200E+0	3.98649E+2	3.67686E+1
1.22000E+2	0.00000E+0	4.51366E-3	1.66819E-4	1.80172E-3	9.44400E-7	4.61705E+0	6.35900E+3	7.18620E+0	3.98451E+2	3.68922E+1
1.23000E+2	0.00000E+0	4.51363E-3	1.66501E-4	1.80219E-3	9.43300E-7	4.61581E+0	6.36100E+3	7.17900E+0	3.98558E+2	3.68220E+1
1.24000E+2	0.00000E+0	4.51393E-3	1.65926E-4	1.80194E-3	9.42800E-7	4.61456E+0	6.36300E+3	7.17290E+0	3.98477E+2	3.66924E+1
1.25000E+2	0.00000E+0	4.51405E-3	1.66191E-4	1.80213E-3	9.47800E-7	4.61519E+0	6.36200E+3	7.16570E+0	3.98507E+2	3.67500E+1
1.26000E+2	0.00000E+0	4.51422E-3	1.66350E-4	1.80162E-3	9.48900E-7	4.61581E+0	6.36100E+3	7.15970E+0	3.98379E+2	3.67839E+1
1.27000E+2	0.00000E+0	4.51469E-3	1.65928E-4	1.80227E-3	9.48900E-7	4.61767E+0	6.35800E+3	7.15250E+0	3.98483E+2	3.66867E+1
1.28000E+2	0.00000E+0	4.51456E-3	1.65165E-4	1.80177E-3	9.50600E-7	4.61767E+0	6.35800E+3	7.14640E+0	3.98385E+2	3.65192E+1
1.29000E+2	0.00000E+0	4.51461E-3	1.65660E-4	1.80172E-3	9.44400E-7	4.61643E+0	6.36000E+3	7.13630E+0	3.98369E+2	3.66282E+1
1.30000E+2	0.00000E+0	4.51501E-3	1.64959E-4	1.80138E-3	9.58500E-7	4.61519E+0	6.36200E+3	7.12940E+0	3.98258E+2	3.64700E+1
1.31000E+2	0.00000E+0	4.51504E-3	1.64926E-4	1.80149E-3	9.46100E-7	4.61581E+0	6.36100E+3	7.12280E+0	3.98280E+2	3.64623E+1
1.32000E+2	0.00000E+0	4.51569E-3	1.65471E-4	1.80173E-3	9.67500E-7	4.61643E+0	6.36000E+3	7.11630E+0	3.98276E+2	3.65777E+1
1.33000E+2	0.00000E+0	4.51535E-3	1.64853E-4	1.80119E-3	9.59600E-7	4.61767E+0	6.35800E+3	7.10970E+0	3.98186E+2	3.64438E+1
1.34000E+2	0.00000E+0	4.51595E-3	1.65753E-4	1.80131E-3	9.61300E-7	4.61705E+0	6.35900E+3	7.10310E+0	3.98159E+2	3.66379E+1
1.35000E+2	0.00000E+0	4.51631E-3	1.64678E-4	1.80111E-3	9.48400E-7	4.61705E+0	6.35900E+3	7.09590E+0	3.98083E+2	3.63973E+1
1.36000E+2	0.00000E+0	4.51588E-3	1.64930E-4	1.80118E-3	9.46700E-7	4.61830E+0	6.35700E+3	7.09000E+0	3.98138E+2	3.64565E+1
1.37000E+2	0.00000E+0	4.51635E-3	1.64805E-4	1.80086E-3	9.49500E-7	4.61705E+0	6.35900E+3	7.08290E+0	3.98025E+2	3.64251E+1
1.38000E+2	0.00000E+0	4.51631E-3	1.64243E-4	1.80131E-3	9.52900E-7	4.61705E+0	6.35900E+3	7.07680E+0	3.98127E+2	3.63012E+1
1.39000E+2	0.00000E+0	4.51678E-3	1.64277E-4	1.80098E-3	9.60200E-7	4.61643E+0	6.36000E+3	7.06970E+0	3.98013E+2	3.63048E+1
1.40000E+2	0.00000E+0	4.51699E-3	1.64715E-4	1.80074E-3	9.45000E-7	4.61830E+0	6.35700E+3	7.06360E+0	3.97941E+2	3.63999E+1
1.41000E+2	0.00000E+0	4.51717E-3	1.64220E-4	1.80125E-3	9.55100E-7	4.61830E+0	6.35700E+3	7.05630E+0	3.98039E+2	3.62891E+1
1.42000E+2	0.00000E+0	4.51733E-3	1.63648E-4	1.80096E-3	9.56800E-7	4.61643E+0	6.36000E+3	7.05060E+0	3.97960E+2	3.61616E+1
1.43000E+2	0.00000E+0	4.51758E-3	1.64262E-4	1.80066E-3	9.67500E-7	4.61767E+0	6.35800E+3	7.03980E+0	3.97871E+2	3.62952E+1
1.44000E+2	0.00000E+0	4.51779E-3	1.63874E-4	1.80107E-3	9.42800E-7	4.61767E+0	6.35800E+3	7.03370E+0	3.97945E+2	3.62078E+1
1.45000E+2	0.00000E+0	4.51769E-3	1.64131E-4	1.80059E-3	9.57400E-7	4.61892E+0	6.35600E+3	7.02660E+0	3.97846E+2	3.62654E+1
1.46000E+2	0.00000E+0	4.51794E-3	1.63940E-4	1.80049E-3	9.49500E-7	4.61830E+0	6.35700E+3	7.02070E+0	3.97802E+2	3.62210E+1
1.47000E+2	0.00000E+0	4.51834E-3	1.63550E-4	1.80044E-3	9.68000E-7	4.61705E+0	6.35900E+3	7.01340E+0	3.97757E+2	3.61319E+1
1.48000E+2	0.00000E+0	4.51864E-3	1.63369E-4	1.80014E-3	9.63500E-7	4.61830E+0	6.35700E+3	7.00730E+0	3.97665E+2	3.60893E+1
1.49000E+2	0.00000E+0	4.51840E-3	1.63246E-4	1.80088E-3	9.69700E-7	4.61767E+0	6.35800E+3	7.00020E+0	3.97849E+2	3.60642E+1
